logFC	AveExpr	t	P.Value	adj.P.Val	B	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_110320A	-0.925019854538301	5.30840562792184	-1.53105798912024	0.167848092043124	0.747488620243598	-4.57974531860346	283	291	145	469	420	802	47.7588140883635	40.5804194475742	12.4605901640654	42.2291791455382	58.5589017185342	64.2043832956029	25.25	UP_pEhEx_DOWN_CDC5
EHI_112830A	1.21532840192271	6.35670905393088	1.52469793913162	0.169398674105402	0.747488620243598	-4.57958014425354	890	1147	938	984	807	195	150.19556374079	159.951000365524	80.6071280958161	88.6002394012998	112.516746873469	15.610791449679	25.25	DOWN_pEhEx_UP_CDC5
EHI_118030A	-1.33264350428866	0.671346806948958	-1.51382916073194	0.172078670541314	0.747488620243598	-4.58715941566541	8	16	4	22	9	59	1.35007248306328	2.23122581155047	0.343740418319045	1.98089966141117	1.2548336082543	4.7232651052875	25.25	UP_pEhEx_DOWN_CDC5
EHI_118180A	1.04720119706028	2.62600796316978	1.47537223394573	0.181872585445754	0.747488620243598	-4.58462480153046	50	52	126	91	45	19	8.4379530191455	7.25148388753902	10.8278231770499	8.19372132674622	6.27416804127152	1.52105147458411	25.25	DOWN_pEhEx_UP_CDC5
EHI_123290.mRNA	2.06256627441596	-0.260607416800892	1.53201499858467	0.16761589496402	0.747488620243598	-4.58950366027782	8	15	14	20	8	0	1.35007248306328	2.09177419832856	1.20309146411666	1.80081787401016	1.1154076517816	0	25.25	DOWN_pEhEx_UP_CDC5
EHI_124560A	-0.599321827624449	6.50220641024984	-1.46671386702018	0.184145813939623	0.747488620243598	-4.58139876250255	484	546	746	1013	758	1796	81.6793852253285	76.1405808191598	64.1075880165019	91.2114253186145	105.684875006307	143.779392018582	25.25	UP_pEhEx_DOWN_CDC5
EHI_125880A	-1.56589988124057	-0.083533355514441	-1.47275650897726	0.182556660680272	0.747488620243598	-4.59016486397453	1	2	17	12	7	56	0.16875906038291	0.278903226443809	1.46089677785594	1.08049072440609	0.975981695308903	4.48309908298474	25.25	UP_pEhEx_DOWN_CDC5
EHI_125920A	-1.14157941856505	3.80803622510419	-1.47173234871315	0.182825133380581	0.747488620243598	-4.58314614383485	115	109	35	157	132	396	19.4072919440347	15.2002258411876	3.00772866029165	14.1364203109797	18.4042262543965	31.7019149439635	25.25	UP_pEhEx_DOWN_CDC5
EHI_126150A	1.43002711773922	1.42598100917783	1.52971429432647	0.168174604298749	0.747488620243598	-4.58488874339876	23	31	52	38	27	4	3.88145838880693	4.32300000987903	4.46862543814759	3.4215539606193	3.76450082476291	0.320221363070339	25.25	DOWN_pEhEx_UP_CDC5
EHI_126210A	-1.12768051675961	3.65474658619041	-1.47867304414139	0.181012637609579	0.747488620243598	-4.58317585164749	22	40	309	202	190	180	3.71269932842402	5.57806452887617	26.5539473151463	18.1882605275026	26.4909317298131	14.4099613381652	25.25	UP_pEhEx_DOWN_CDC5
EHI_127260A	-0.801921473674359	4.05439265006426	-1.51025929365124	0.172967284348734	0.747488620243598	-4.58169384436287	70	83	165	134	186	423	11.8131342268037	11.5744838974181	14.1792922556606	12.0654797558681	25.9332279039223	33.8634091446883	25.25	UP_pEhEx_DOWN_CDC5
EHI_129330A	-0.935515903634437	2.44770322028686	-1.47071373483441	0.183092504348204	0.747488620243598	-4.58491125114494	16	19	92	58	49	150	2.70014496612656	2.64958065121618	7.90602962133804	5.22237183462946	6.83187186716232	12.0083011151377	25.25	UP_pEhEx_DOWN_CDC5
EHI_130980A	1.01136087024925	0.579266188464583	1.51321065948355	0.172232330967722	0.747488620243598	-4.58682138309405	15	14	20	21	8	6	2.53138590574365	1.95232258510666	1.71870209159523	1.89085876771067	1.1154076517816	0.480332044605508	25.25	DOWN_pEhEx_UP_CDC5
EHI_131890A	-1.84393453197198	6.34975796529443	-1.47965741954608	0.18075689184751	0.747488620243598	-4.58104477770388	455	1450	60	2084	1376	1262	76.7853724742241	202.204839171761	5.15610627478568	187.645222471858	191.850116106436	101.029840048692	25.25	UP_pEhEx_DOWN_CDC5
EHI_133530A	2.05641661367582	5.35471930218911	1.52866480644617	0.168430027749271	0.747488620243598	-4.57988582950688	485	870	642	657	550	23	81.8481442857114	121.322903503057	55.1703371402068	59.1568671612337	76.6842760599853	1.84127283765445	25.25	DOWN_pEhEx_UP_CDC5
EHI_134010A	-0.990793433795734	1.07806039673229	-1.47414086350158	0.182194330647058	0.747488620243598	-4.58678152395556	10	12	13	23	13	77	1.6875906038291	1.67341935866285	1.1171563595369	2.07094055511168	1.81253743414511	6.16426123910402	25.25	UP_pEhEx_DOWN_CDC5
EHI_134790A	0.916752050040216	1.14442989188766	1.4805319946576	0.180529945939911	0.747488620243598	-4.58616005665111	23	20	28	29	13	10	3.88145838880693	2.78903226443809	2.40618292823332	2.61118591731473	1.81253743414511	0.800553407675847	25.25	DOWN_pEhEx_UP_CDC5
EHI_137820A	1.11542257046238	3.44499291481161	1.51294111308533	0.172299336021052	0.747488620243598	-4.58255754790964	72	95	275	125	105	32	12.1506523475695	13.2479032560809	23.6321537594344	11.2551117125635	14.6397254296336	2.56177090456271	25.25	DOWN_pEhEx_UP_CDC5
EHI_140540A	-0.808189751857038	9.74066175004622	-1.52485321100019	0.169360664032968	0.747488620243598	-4.57803294194505	2646	3177	15661	12921	8262	13719	446.53647377318	443.03777520599	1345.82967282364	1163.41838750426	1151.93725237745	1098.27921999049	25.25	UP_pEhEx_DOWN_CDC5
EHI_141010A	-0.925184775909832	1.95125322636626	-1.47163949532455	0.182849491457268	0.747488620243598	-4.58544344242315	13	17	44	38	80	50	2.19386778497783	2.37067742477237	3.7811446015095	3.4215539606193	11.154076517816	4.00276703837923	25.25	UP_pEhEx_DOWN_CDC5
EHI_141330A	-0.976343323367597	4.4395136634516	-1.50225855032018	0.174973966950423	0.747488620243598	-4.58145747134319	102	87	204	186	161	929	17.2134241590568	12.1322903503057	17.5307613342713	16.7476062282945	22.4475789921048	74.3714115730862	25.25	UP_pEhEx_DOWN_CDC5
EHI_141890A	-0.96180822777549	3.30330864525457	-1.48096200467079	0.18041845564941	0.747488620243598	-4.58356275636444	24	33	201	152	128	140	4.05021744918984	4.60190323632284	17.272956020532	13.6862158424772	17.8465224285057	11.2077477074619	25.25	UP_pEhEx_DOWN_CDC5
EHI_142090A	0.62348582617615	5.43581194192408	1.50761974059408	0.173626998254467	0.747488620243598	-4.58027484076693	390	285	688	410	229	447	65.8160335493349	39.7437097682427	59.1233519508758	36.9167664172082	31.9285440322484	35.7847373231104	25.25	DOWN_pEhEx_UP_CDC5
EHI_143570A	-0.720026425545649	3.70216873848145	-1.55515959226053	0.162088871753857	0.747488620243598	-4.58101658823501	59	66	131	171	89	299	9.95678456259169	9.20380647264568	11.2574986999487	15.3969928227868	12.4089101260703	23.9365468895078	25.25	UP_pEhEx_DOWN_CDC5
EHI_147700A	-0.978163397686513	5.3805899957456	-1.47575092905748	0.181773738953346	0.747488620243598	-4.58140697582969	270	380	128	555	398	878	45.5649463033857	52.9916130243236	10.9996933862095	49.9726960037819	55.4915306761348	70.2885891939394	25.25	UP_pEhEx_DOWN_CDC5
EHI_148090A	1.40532976728043	0.242124144040151	1.50819726558786	0.173482460479113	0.747488620243598	-4.58800817389886	6	14	29	15	12	2	1.01255436229746	1.95232258510666	2.49211803281308	1.35061340550762	1.67311147767241	0.160110681535169	25.25	DOWN_pEhEx_UP_CDC5
EHI_148610A	-0.762491169872715	1.84725151938207	-1.48813067066262	0.178568931316811	0.747488620243598	-4.58517856985629	18	16	34	46	25	85	3.03766308689238	2.23122581155047	2.92179355571189	4.14188111022336	3.48564891181751	6.8047039652447	25.25	UP_pEhEx_DOWN_CDC5
EHI_148890A	0.662347040374771	7.81411758777117	1.50523574885928	0.174224798337316	0.747488620243598	-4.57993413181569	1486	1506	4976	1829	1402	2235	250.775963729004	210.014129512188	427.613080388892	164.684794578229	195.475190974726	178.923686615552	25.25	DOWN_pEhEx_UP_CDC5
EHI_150430A	1.69356637160472	0.854196755500917	1.50836055086662	0.173441614690434	0.747488620243598	-4.58648312760233	14	44	20	15	33	2	2.36262684536074	6.13587098176379	1.71870209159523	1.35061340550762	4.60105656359912	0.160110681535169	25.25	DOWN_pEhEx_UP_CDC5
EHI_151510A	1.10960986304113	3.3390328313129	1.47299097459082	0.182495247932063	0.747488620243598	-4.58375241238407	91	109	157	149	84	26	15.3570744948448	15.2002258411876	13.4918114190225	13.4160931613757	11.7117803437068	2.0814388599572	25.25	DOWN_pEhEx_UP_CDC5
EHI_152500A	1.0468363837963	2.945774227917	1.47231672771551	0.182671901174082	0.747488620243598	-4.58432489246555	40	72	223	137	19	58	6.7503624153164	10.0405161519771	19.1635283212868	12.3356024369696	2.64909317298131	4.64320976451991	25.25	DOWN_pEhEx_UP_CDC5
EHI_152580A	1.00975240411828	0.45808785104833	1.54815339345611	0.16374414345798	0.747488620243598	-4.58659451122596	10	12	26	19	7	6	1.6875906038291	1.67341935866285	2.23431271907379	1.71077698030965	0.975981695308903	0.480332044605508	25.25	DOWN_pEhEx_UP_CDC5
EHI_153410A	0.870925334115516	2.18483871849811	1.48014800319957	0.18062955730388	0.747488620243598	-4.58497045666746	30	44	84	74	18	27	5.0627718114873	6.13587098176379	7.21854878469995	6.66302613383758	2.50966721650861	2.16149420072479	25.25	DOWN_pEhEx_UP_CDC5
EHI_153650A	-0.901355384364016	2.48111553407542	-1.49173962867415	0.177644306896471	0.747488620243598	-4.58438972302126	16	20	97	70	49	129	2.70014496612656	2.78903226443809	8.33570514423685	6.30286255903555	6.83187186716232	10.3271389590184	25.25	UP_pEhEx_DOWN_CDC5
EHI_155600A	-0.883052402622811	0.312745376308725	-1.46872874955853	0.183614543796347	0.747488620243598	-4.58862193287418	6	4	12	14	14	23	1.01255436229746	0.557806452887617	1.03122125495714	1.26057251180711	1.95196339061781	1.84127283765445	25.25	UP_pEhEx_DOWN_CDC5
EHI_158020A	1.42822413604408	0.977034338547962	1.50810162504515	0.173506388996989	0.747488620243598	-4.58610567647561	15	29	32	35	15	3	2.53138590574365	4.04409678343522	2.74992334655236	3.15143127951778	2.09138934709051	0.240166022302754	25.25	DOWN_pEhEx_UP_CDC5
EHI_159680A	-0.887142791863912	2.581898978988	-1.52190969251738	0.170082550414308	0.747488620243598	-4.58356148225687	26	38	40	106	94	54	4.38773556995566	5.29916130243236	3.43740418319045	9.54433473225384	13.1060399084338	4.32298840144957	25.25	UP_pEhEx_DOWN_CDC5
EHI_159880A	1.15627407873121	1.34898207716092	1.50791428518741	0.173553268639773	0.747488620243598	-4.58538276778748	29	30	29	36	18	7	4.89401275110439	4.18354839665713	2.49211803281308	3.24147217321828	2.50966721650861	0.560387385373093	25.25	DOWN_pEhEx_UP_CDC5
EHI_160900A	-1.87777816154375	0.393247326815331	-1.53101375994309	0.167858830351674	0.747488620243598	-4.58865945513152	8	0	29	40	25	19	1.35007248306328	0	2.49211803281308	3.60163574802032	3.48564891181751	1.52105147458411	25.25	UP_pEhEx_DOWN_CDC5
EHI_164300A	1.42351208737732	-0.376534671859926	1.52885585012749	0.16838350541899	0.747488620243598	-4.58964104971786	11	4	20	2	2	15	1.85634966421201	0.557806452887617	1.71870209159523	0.180081787401016	0.278851912945401	1.20083011151377	25.25	DOWN_pEhEx_UP_CDC5
EHI_166470A	-0.914041340634202	3.57396122454912	-1.51376866987294	0.172093693396051	0.747488620243598	-4.58233166108328	68	94	52	135	94	322	11.4756161060379	13.108451642859	4.46862543814759	12.1555206495686	13.1060399084338	25.7778197271623	25.25	UP_pEhEx_DOWN_CDC5
EHI_166800A	1.42574574467565	2.56524849043677	1.52822578235803	0.168536981809674	0.747488620243598	-4.58343901477221	54	51	163	19	11	205	9.11298926067714	7.11203227431712	14.0074220465011	1.71077698030965	1.53368552119971	16.4113448573549	25.25	DOWN_pEhEx_UP_CDC5
EHI_167080A	0.75914162153266	8.85860302347475	1.52474746294794	0.169386549985677	0.747488620243598	-4.57866585896069	3622	3500	8642	4708	1432	6659	611.2453167069	488.080646276665	742.651173778297	423.912527541991	199.657969668907	533.088514171346	25.25	DOWN_pEhEx_UP_CDC5
EHI_167130A	-2.1048195839017	3.64942951042578	-1.46478325076965	0.184656160552063	0.747488620243598	-4.58367925880833	51	303	7	471	314	110	8.60671207952841	42.253838806237	0.601545732058329	42.4092609329392	43.779750332428	8.80608748443432	25.25	UP_pEhEx_DOWN_CDC5
EHI_167310A	-1.19301021107973	9.24208235870246	-1.52014228758116	0.170517342861734	0.747488620243598	-4.57855334616405	1298	1711	13994	5302	7576	19413	219.049260377017	238.601710222678	1202.57585348918	477.396818400093	1056.29104623718	1554.11433032112	25.25	UP_pEhEx_DOWN_CDC5
EHI_168070A	0.656395367803993	4.28343188327871	1.4823911336422	0.180048365826161	0.747488620243598	-4.58199013009555	137	129	402	181	105	195	23.1199912724587	17.9892581056257	34.5459120410641	16.2974017597919	14.6397254296336	15.610791449679	25.25	DOWN_pEhEx_UP_CDC5
EHI_168500A	-1.04725565714578	4.11490868386994	-1.54046762688888	0.165577732097238	0.747488620243598	-4.5808168722052	118	154	50	244	191	307	19.9135691251834	21.4755484361733	4.29675522898807	21.9699780629239	26.6303576862858	24.5769896156485	25.25	UP_pEhEx_DOWN_CDC5
EHI_174900A	-1.10428031102527	0.781044415421213	-1.4851562071756	0.179334260209218	0.747488620243598	-4.58734426207596	9	5	15	17	12	71	1.51883154344619	0.697258066109522	1.28902656869642	1.53069519290863	1.67311147767241	5.68392919449851	25.25	UP_pEhEx_DOWN_CDC5
EHI_175040A	2.02460254480576	3.80367069959892	1.51034218604607	0.172946603591288	0.747488620243598	-4.58218169303291	139	196	368	224	214	7	23.4575093932245	27.3325161914932	31.6241184853522	20.1691601889138	29.8371546851579	0.560387385373093	25.25	DOWN_pEhEx_UP_CDC5
EHI_177670A	0.781876968991182	4.1354206172848	1.48233299060366	0.180063409286935	0.747488620243598	-4.58221576123865	142	139	297	211	129	89	23.9637865743732	19.3837742378447	25.5227260601891	18.9986285708072	17.9859483849784	7.12492532831504	25.25	DOWN_pEhEx_UP_CDC5
EHI_178890A	0.584107666801046	6.19086797474966	1.4763538344138	0.18161646919364	0.747488620243598	-4.58110483504614	577	566	1081	774	440	619	97.3739778409391	78.9296130835978	92.895848050722	69.6916517241931	61.3474208479882	49.5542559351349	25.25	DOWN_pEhEx_UP_CDC5
EHI_182360A	0.848273867657547	6.53645745875367	1.46558160834514	0.184444965751379	0.747488620243598	-4.58141330626964	950	1092	919	1126	673	434	160.321107363765	152.28116163832	78.9743611088007	101.386046306772	93.8336687061274	34.7440178931318	25.25	DOWN_pEhEx_UP_CDC5
EHI_182870A	1.11512307407917	2.1921907798127	1.54673999383993	0.164079938808095	0.747488620243598	-4.58346969825928	38	53	71	63	35	13	6.41284429455058	7.39093550076093	6.10139242516305	5.672576303132	4.87990847654452	1.0407194299786	25.25	DOWN_pEhEx_UP_CDC5
EHI_183280A	0.824796643161803	3.39802270939758	1.50421054635982	0.174482446956349	0.747488620243598	-4.5828561658244	81	91	177	114	86	51	13.6694838910157	12.6900968031933	15.2105135106178	10.2646618818579	11.9906322566522	4.08282237914682	25.25	DOWN_pEhEx_UP_CDC5
EHI_183470A	-1.33911864507679	4.34272713311676	-1.46313055092553	0.185094050367337	0.747488620243598	-4.58281347371483	83	104	120	157	120	1720	14.0070020117815	14.502967775078	10.3122125495714	14.1364203109797	16.7311147767241	137.695186120246	25.25	UP_pEhEx_DOWN_CDC5
EHI_186800A	1.25355511338085	2.26406480015181	1.47359358338505	0.182337494013969	0.747488620243598	-4.58503351663123	46	54	76	47	62	10	7.76291677761386	7.53038711398283	6.53106794806186	4.23192200392387	8.64440930130743	0.800553407675847	25.25	DOWN_pEhEx_UP_CDC5
EHI_187780A	-1.78121993387881	3.3727334973818	-1.51901155302813	0.170796040199544	0.747488620243598	-4.58253828772035	12	16	394	99	118	633	2.02510872459492	2.23122581155047	33.858431204426	8.91404847635028	16.4522628637787	50.6750307058811	25.25	UP_pEhEx_DOWN_CDC5
EHI_188590A	-0.954692085985869	3.18952356549023	-1.47938565197567	0.180827465899215	0.747488620243598	-4.5837567835955	40	99	35	187	88	119	6.7503624153164	13.8057097089685	3.00772866029165	16.837647121995	12.2694841695976	9.52658555134258	25.25	UP_pEhEx_DOWN_CDC5
EHI_194310A	-0.831277779072002	3.03792245552813	-1.48917022812122	0.178302149390802	0.747488620243598	-4.58372989276051	42	55	50	85	63	233	7.08788053608222	7.66983872720474	4.29675522898807	7.65347596454317	8.78383525778013	18.6528943988472	25.25	UP_pEhEx_DOWN_CDC5
EHI_198580A	-0.679830515757727	6.28486652406853	-1.54060797893108	0.165544080993946	0.747488620243598	-4.57911090276437	311	451	821	782	1008	1212	52.484067779085	62.8926775630788	70.552720859984	70.4119788737972	140.541364124482	97.0270730103126	25.25	UP_pEhEx_DOWN_CDC5
EHI_198930A	-0.957830658496797	6.81324622616022	-1.49946847658814	0.175678694883595	0.747488620243598	-4.58032544430961	303	367	2323	1232	1361	2288	51.1339952960217	51.1787420524389	199.627247938786	110.930381039026	189.758726759345	183.166619676234	25.25	UP_pEhEx_DOWN_CDC5
EHI_198950A	-1.28970552501899	3.83846517174703	-1.49187206669308	0.177610458340232	0.747488620243598	-4.58259496455031	98	164	25	225	158	285	16.5383879175252	22.8700645683923	2.14837761449403	20.2592010826143	22.0293011226867	22.8157721187616	25.25	UP_pEhEx_DOWN_CDC5
EHI_199600A	1.17644643405533	1.89763929770193	1.47782229548891	0.181233929007493	0.747488620243598	-4.58531569861489	39	40	53	63	25	9	6.58160335493349	5.57806452887617	4.55456054272735	5.672576303132	3.48564891181751	0.720498066908262	25.25	DOWN_pEhEx_UP_CDC5
EHI_199640A	-1.17246883944471	0.749688132305307	-1.53547367098348	0.166779163666596	0.747488620243598	-4.58678326635766	4	5	24	16	17	63	0.67503624153164	0.697258066109522	2.06244250991427	1.44065429920813	2.37024126003591	5.04348646835784	25.25	UP_pEhEx_DOWN_CDC5
EHI_200050A	1.17363110823628	1.10984175373815	1.53855864846447	0.166036053182272	0.747488620243598	-4.58513677743295	18	16	49	22	22	6	3.03766308689238	2.23122581155047	4.2108201244083	1.98089966141117	3.06737104239941	0.480332044605508	25.25	DOWN_pEhEx_UP_CDC5
EHI_200070A	-0.971256046500242	3.94365856776726	-1.47100613429964	0.183015717884299	0.747488620243598	-4.58295744341404	99	142	49	214	134	322	16.7071469779081	19.8021290775104	4.2108201244083	19.2687512519087	18.6830781673419	25.7778197271623	25.25	UP_pEhEx_DOWN_CDC5
EHI_201940A	-2.31417728690519	2.14658634596735	-1.49915485118491	0.17575807204376	0.747488620243598	-4.58489350164497	10	83	4	246	195	19	1.6875906038291	11.5744838974181	0.343740418319045	22.1500598503249	27.1880615121766	1.52105147458411	25.25	UP_pEhEx_DOWN_CDC5
EHI_202590A	-0.673647798667552	4.5464301883325	-1.47515181401862	0.181930141436502	0.747488620243598	-4.58201684220603	110	132	215	344	140	524	18.5634966421201	18.4076129452914	18.4760474846487	30.9740674329747	19.5196339061781	41.9489985622144	25.25	UP_pEhEx_DOWN_CDC5
EHI_030420A	-1.79772734648403	2.27340656987925	-1.45997563508838	0.18593254744129	0.74748956730399	-4.585353423667	36	74	3	124	63	83	6.07532617378476	10.3194193784209	0.257805313739284	11.165070818863	8.78383525778013	6.64459328370953	25.25	UP_pEhEx_DOWN_CDC5
EHI_126290A	1.01190177877768	2.93255846292196	1.4602897928954	0.185848899689244	0.74748956730399	-4.58463469520322	63	66	144	99	65	24	10.6318208041233	9.20380647264568	12.3746550594856	8.91404847635028	9.06268717072553	1.92132817842203	25.25	DOWN_pEhEx_UP_CDC5
EHI_011510A	-0.715113630142161	2.07821847801258	-1.45538899071332	0.187157639551845	0.749017339636666	-4.58565276685394	20	28	30	75	39	52	3.3751812076582	3.90464517021332	2.57805313739284	6.75306702753809	5.43761230243532	4.1628777199144	25.1	UP_pEhEx_DOWN_CDC5
EHI_053080A	1.00061130227677	3.05583477899076	1.45673063698681	0.186798539372383	0.749017339636666	-4.58456464801909	56	72	187	108	68	28	9.45050738144296	10.0405161519771	16.0698645564154	9.72441651965485	9.48096504014363	2.24154954149237	25.1	DOWN_pEhEx_UP_CDC5
