pEhEx_mean	U2AF84_mean	theta	prob	log2FC	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_136170A	20.8765117545516	25.6647785163147	-0.0731422032004476	0.434519735828174	-0.297909137448803	33	32	3	52	20	13	35.6276681451203	34.9206920711227	7.24709386043543	34.9849052180432	20.7193637921033	7.93276656880067	43.45	DOWN_pEhEx_UP_U2AF84
EHI_146780A	117.737255219224	75.1604030977483	0.160352927815849	0.434380302814715	0.647526190642251	74	136	0	251	159	44	79.8923467496637	148.412941302271	1.20784897673924	168.869446340939	164.718942147221	26.8493637713253	43.44	UP_pEhEx_DOWN_U2AF84
EHI_078240A	9.17961216877677	11.62631442552	-0.0730890635403605	0.434340921321955	-0.340888723550261	14	0	8	11	17	5	15.1147683039904	0.545635813611292	19.3255836278278	7.40065302689375	17.6114592232878	3.05106406492333	43.43	DOWN_pEhEx_UP_U2AF84
EHI_183420A	18.0522142630393	12.2532445409523	0.160061846763378	0.434004334106193	0.559011995673638	10	8	7	25	14	37	10.7962630742789	8.73017301778066	16.9098856743493	16.8196659702131	14.5035546544723	22.5778740804327	43.4	UP_pEhEx_DOWN_U2AF84
EHI_138770A	4705.93282486379	4226.50872764263	0.160041341421669	0.433977443736702	0.155014297816362	4954	4648	965	5555	4083	9953	5348.46872699776	5072.23052333057	2331.14852510673	3737.32977858134	4229.85811815788	6073.44812763639	43.4	UP_pEhEx_DOWN_U2AF84
EHI_169230A	16.9745698585979	22.0310448545197	-0.0729695763145043	0.433938982029945	-0.376162902035664	10	5	20	10	6	60	10.7962630742789	5.45635813611292	48.3139590695695	6.72786638808523	6.21580913763098	36.61276877908	43.39	DOWN_pEhEx_UP_U2AF84
EHI_096850A	6665.95337756454	5829.87897693389	0.159792372058774	0.433651547658642	0.193345292430674	7290	8119	401	11755	8546	5740	7870.47578114931	8860.03434142015	968.694879344869	7908.60693919419	8853.38414836572	3502.62154653199	43.37	UP_pEhEx_DOWN_U2AF84
EHI_148670A	68.6245502345332	83.700213706331	-0.0728010883686136	0.433372526266615	-0.286506517598004	120	108	3	158	81	32	129.555156891347	117.857335740039	7.24709386043543	106.300288931747	83.9134233580182	19.5268100155093	43.34	DOWN_pEhEx_UP_U2AF84
EHI_051580A	16.3227200193612	20.1168959995235	-0.0727622660579053	0.4332420581216	-0.301526228934798	33	12	5	22	7	43	35.6276681451203	13.095259526671	12.0784897673924	14.8013060537875	7.25177732723614	26.2391509583407	43.32	DOWN_pEhEx_UP_U2AF84
EHI_196370A	36.124685073512	22.4030832283048	0.15932669377217	0.433044936642086	0.689287713484926	11	12	17	42	65	24	11.8758893817068	13.095259526671	41.0668652091341	28.257038829958	67.3379323243356	14.645107511632	43.3	UP_pEhEx_DOWN_U2AF84
EHI_050760A	715.401547545872	578.773007852571	0.159083242710251	0.432724877873158	0.30575559846015	647	679	127	1247	673	1016	698.518220905844	740.973434884134	306.793640091767	838.964938594228	697.206591604275	619.976217992422	43.27	UP_pEhEx_DOWN_U2AF84
EHI_124350A	30.4596542929233	39.0658930103936	-0.0725769743009716	0.432616205159455	-0.359010025446195	16	7	37	26	11	99	17.2740209188462	7.63890139055808	89.3808242787037	17.4924526090216	11.3956500856568	60.411068485482	43.26	DOWN_pEhEx_UP_U2AF84
EHI_152010A	247.084085200687	186.512915235824	0.158986860680479	0.432596668984669	0.405726554499376	145	181	84	350	313	307	156.545814577044	197.520164527288	202.918628092192	235.475323582983	324.258043346416	187.335333586293	43.26	UP_pEhEx_DOWN_U2AF84
EHI_186990A	39.3775818509381	26.1484378030591	0.158888606140088	0.432466141627362	0.590649761571862	32	32	4	68	52	33	34.5480418376924	34.9206920711227	9.66279181391391	45.7494914389796	53.8703458594685	20.137022828494	43.25	UP_pEhEx_DOWN_U2AF84
EHI_139040A	31.6656005317094	40.5793111362516	-0.0724887459451436	0.432318002011392	-0.357827934404296	23	9	35	20	9	114	24.8314050708414	9.82144464500325	84.5494283717467	13.4557327761705	9.32371370644647	69.564260680252	43.23	DOWN_pEhEx_UP_U2AF84
EHI_142070A	9.41598370017715	11.5352423511397	-0.0723193203194047	0.431745641682824	-0.292864586753711	14	16	1	21	8	10	15.1147683039904	17.4603460355613	2.41569795347848	14.128519414979	8.2877455168413	6.10212812984667	43.17	DOWN_pEhEx_UP_U2AF84
EHI_056650A	62.6613438505155	73.8134102773997	-0.0722872443730682	0.431637323125874	-0.236307235706816	85	80	18	134	51	76	91.7682361313705	87.3017301778066	43.4825631626126	90.1534096003421	52.8343776698633	46.3761737868347	43.16	DOWN_pEhEx_UP_U2AF84
EHI_177540A	341.032606461713	265.968696921226	0.158175110896911	0.431521306687368	0.358653225025312	202	253	124	464	372	538	218.084514100433	276.091721687314	299.546546231331	312.173000407155	385.380166533121	328.294493385751	43.15	UP_pEhEx_DOWN_U2AF84
EHI_020330A	576.238990142422	440.249100801325	0.158110008124441	0.431433483924255	0.388347223696402	379	318	230	670	235	1647	409.17837051517	347.024377456781	555.61052930005	450.76704800171	243.452524557213	1005.02050298575	43.14	UP_pEhEx_DOWN_U2AF84
EHI_169830A	104.699587642675	74.7551704263566	0.158066798411536	0.431375237271318	0.486010488665858	88	82	17	174	114	133	95.0071150536542	89.4842734322518	41.0668652091341	117.064875152683	118.100373614989	81.1583041269607	43.14	UP_pEhEx_DOWN_U2AF84
EHI_138800A	25.7676561279491	30.2742571543816	-0.0721327076828909	0.431115647740662	-0.232530247605164	23	36	11	40	31	31	24.8314050708414	39.285778580013	26.5726774882632	26.9114655523409	32.11501387776	18.9165972025247	43.11	DOWN_pEhEx_UP_U2AF84
EHI_035680A	18.5806888367801	22.9655763297855	-0.0721100710663668	0.431039258281624	-0.305669001638949	16	11	16	18	10	53	17.2740209188462	12.0039878994484	38.6511672556556	12.1101594985534	10.3596818960516	32.3412790881873	43.1	DOWN_pEhEx_UP_U2AF84
EHI_136610A	24.6114875176123	15.3787778323176	0.157695008067969	0.430875466329633	0.678391001519002	20	23	0	55	26	18	21.5925261485578	25.0992474261194	1.20784897673924	37.0032651344688	26.9351729297342	10.983830633724	43.09	UP_pEhEx_DOWN_U2AF84
EHI_125810A	18.2153081883217	12.4750662983674	0.157493643232299	0.430605830541242	0.546103921780941	15	13	3	25	24	22	16.1943946114183	14.1865311538936	7.24709386043543	16.8196659702131	24.8632365505239	13.4246818856627	43.06	UP_pEhEx_DOWN_U2AF84
EHI_124870A	30.7441560087849	20.7269273404239	0.15727774325129	0.430317542520679	0.56880594213929	16	21	9	36	18	79	17.2740209188462	22.9167041716742	21.7412815813063	24.2203189971068	18.6474274128929	48.2068122257887	43.03	UP_pEhEx_DOWN_U2AF84
EHI_126020A	13.2396970110195	15.8956269449418	-0.071802447461187	0.430001806257879	-0.263759812825345	21	12	5	25	6	27	22.6721524559857	13.095259526671	12.0784897673924	16.8196659702131	6.21580913763098	16.475745950586	43	DOWN_pEhEx_UP_U2AF84
EHI_141850A	12.0088876868792	14.8422458830256	-0.0717633855474089	0.42987015811491	-0.305606883838911	20	17	2	31	13	4	21.5925261485578	18.5516176627839	4.83139590695695	20.8563858030642	13.4675864648671	2.44085125193867	42.99	DOWN_pEhEx_UP_U2AF84
EHI_198870A	4512.63440315179	3952.20093816771	0.156850778412932	0.429736959974058	0.191313603078007	5155	5273	282	6575	5637	5544	5565.47361479077	5754.27529034468	681.226822880931	4423.57215016604	5839.7526848043	3383.01983518699	42.97	UP_pEhEx_DOWN_U2AF84
EHI_065880A	31.3038348021556	39.991259610239	-0.0716764917261421	0.429575255111925	-0.353345320705393	23	12	33	21	6	116	24.8314050708414	13.095259526671	79.7180324647897	14.128519414979	6.21580913763098	70.7846863062214	42.96	DOWN_pEhEx_UP_U2AF84
EHI_036500A	18.6063106625888	22.8484825566189	-0.0716644168145253	0.429534280693083	-0.296306334186963	32	32	0	31	13	35	34.5480418376924	34.9206920711227	1.20784897673924	20.8563858030642	13.4675864648671	21.3574484544633	42.95	DOWN_pEhEx_UP_U2AF84
EHI_012930A	28.7797562568744	20.2321669765298	0.156658077771223	0.429475926813237	0.508403524818612	16	15	11	40	33	42	17.2740209188462	16.3690744083387	26.5726774882632	26.9114655523409	34.1869502569704	25.628938145356	42.95	UP_pEhEx_DOWN_U2AF84
EHI_148560A	394.041053455643	301.403057110104	0.15630598402024	0.42900071867633	0.386651895586523	381	348	50	512	439	632	411.337623130026	379.762526273459	120.784897673924	344.466759069964	454.790035236666	385.65449780631	42.9	UP_pEhEx_DOWN_U2AF84
EHI_132380A	111.756865581669	128.300507275814	-0.0714690790779005	0.42887168960935	-0.199163411079357	95	124	60	174	90	204	102.564499205649	135.3176817756	144.941877208709	117.064875152683	93.2371370644647	124.483413848872	42.89	DOWN_pEhEx_UP_U2AF84
EHI_041900A	24.4452801251739	17.4712629970131	0.156153153650112	0.428790144948128	0.484572033278818	19	16	6	29	26	44	20.5128998411299	17.4603460355613	14.4941877208709	19.5108125254472	26.9351729297342	26.8493637713253	42.88	UP_pEhEx_DOWN_U2AF84
EHI_111060A	46.9017875803505	57.1283983410116	-0.0714172036108267	0.428695808354613	-0.284565173298797	78	73	4	108	54	24	84.2108519793753	79.6628287872486	9.66279181391391	72.6609569913205	55.9422822386788	14.645107511632	42.87	DOWN_pEhEx_UP_U2AF84
EHI_016350A	108.29322774568	66.606424463871	0.155930422829384	0.428483977035679	0.701209782006214	43	138	2	152	219	7	46.4239312193992	150.595484556716	4.83139590695695	102.263569098895	226.877033523531	4.27148969089267	42.85	UP_pEhEx_DOWN_U2AF84
EHI_011880A	47.939957488048	59.3602779131368	-0.0712697804315244	0.428196164452156	-0.3082692167469	23	24	51	41	33	131	24.8314050708414	26.190519053342	123.200595627402	27.5842521911494	34.1869502569704	79.9378785009914	42.82	DOWN_pEhEx_UP_U2AF84
EHI_140120A	49419.522804066	37048.9376571754	0.593764480876359	0.427993394575048	0.415648904815991	25712	32325	19555	43799	60078	92377	27759.3516165859	35275.35534997	47238.9734802716	29467.3819931745	62238.896895099	56369.6290250846	42.8	UP_pEhEx_DOWN_U2AF84
EHI_127360A	29.54591401196	18.3558753523071	0.155506339445194	0.427903546219844	0.686716714709676	7	7	16	33	24	67	7.55738415199522	7.63890139055808	38.6511672556556	22.2019590806813	24.8632365505239	40.8842584699727	42.79	UP_pEhEx_DOWN_U2AF84
EHI_050800A	244.761921889912	180.571142861534	0.155277237313835	0.427589718191762	0.438811778852274	203	233	30	377	284	314	219.164140407861	254.266289142862	72.4709386043543	253.640562830813	294.214965847866	191.606823277185	42.76	UP_pEhEx_DOWN_U2AF84
EHI_148650A	15.0031216896983	10.2233800301269	0.155274340306861	0.427585699482185	0.553390456945578	12	12	2	18	19	22	12.9555156891347	13.095259526671	4.83139590695695	12.1101594985534	19.6833956024981	13.4246818856627	42.76	UP_pEhEx_DOWN_U2AF84
EHI_139050A	57.65147772865	36.3691431588195	0.155245009844328	0.427545021214466	0.664642650732955	12	15	32	47	65	120	12.9555156891347	16.3690744083387	77.3023345113113	31.6209720240006	67.3379323243356	73.22553755816	42.75	UP_pEhEx_DOWN_U2AF84
EHI_027600A	502.015405376269	378.948317450722	0.154974568357842	0.427170697333253	0.405730535866554	442	552	29	1026	614	334	477.194827883127	602.381938226866	70.0552406508758	690.279091417544	636.08446841757	203.811079536879	42.72	UP_pEhEx_DOWN_U2AF84
EHI_118050A	78.4409237895526	50.9980505639843	0.154881246598115	0.427041841915271	0.621164425965267	65	71	3	151	118	27	70.1757099828127	77.4802855328034	7.24709386043543	101.590782460087	122.244246373409	16.475745950586	42.7	UP_pEhEx_DOWN_U2AF84
EHI_074810A	99.1929413339657	73.3603795477377	0.154825185796294	0.426964512180719	0.435236357599247	57	69	34	132	106	163	61.5386995233896	75.2977422783582	82.1337304182682	88.807836322725	109.812628098147	99.4646885165007	42.7	UP_pEhEx_DOWN_U2AF84
EHI_150440A	53.3727732811495	36.5495290758171	0.154675932400759	0.426758914879445	0.54625115874598	37	49	7	96	64	51	39.9461733748319	53.4723097339066	16.9098856743493	64.5875173256182	66.3019641347304	31.120853462218	42.68	UP_pEhEx_DOWN_U2AF84
EHI_014220A	20.6195993394151	14.1714881388183	0.154541629558712	0.42657426096698	0.541025037205164	10	11	8	40	22	21	10.7962630742789	12.0039878994484	19.3255836278278	26.9114655523409	22.7913001713136	12.814469072678	42.66	UP_pEhEx_DOWN_U2AF84
EHI_009880A	7.9843807236255	9.51067031227627	-0.0707869041852614	0.426561341957622	-0.252366510713089	11	11	2	16	7	10	11.8758893817068	12.0039878994484	4.83139590695695	10.7645862209364	7.25177732723614	6.10212812984667	42.66	DOWN_pEhEx_UP_U2AF84
EHI_148890A	1347.01935109765	1156.89256342153	0.154477519421427	0.426486231771886	0.219515683902705	1360	1234	279	1829	1402	2235	1468.29177810193	1346.62918799267	673.979729020495	1230.52676238079	1452.42740182644	1363.82563702073	42.65	UP_pEhEx_DOWN_U2AF84
EHI_006150A	25.4435901255243	30.9469511003182	-0.0707615034170165	0.426474894898337	-0.282495030604955	35	47	2	52	26	25	37.7869207599761	51.2897664794614	4.83139590695695	34.9849052180432	26.9351729297342	15.2553203246167	42.65	DOWN_pEhEx_UP_U2AF84
EHI_011940A	56.3891441539516	39.3178840684364	0.154439291156013	0.426433776505906	0.520231762938555	50	44	7	85	51	97	53.9813153713944	48.0159515977937	16.9098856743493	57.1868642987244	52.8343776698633	59.1906428595127	42.64	UP_pEhEx_DOWN_U2AF84
EHI_014120A	10.8432130173696	7.02076873750917	0.154328370904656	0.426280522654755	0.627091401782574	7	8	2	19	18	3	7.55738415199522	8.73017301778066	4.83139590695695	12.7829461373619	18.6474274128929	1.830638438954	42.63	UP_pEhEx_DOWN_U2AF84
EHI_105790A	22.2334225595586	26.8244880192283	-0.070640079040501	0.426061760781526	-0.270820585042181	37	29	4	39	30	17	39.9461733748319	31.6468771894549	9.66279181391391	26.2386789135324	31.0790456881549	10.3736178207393	42.61	DOWN_pEhEx_UP_U2AF84
EHI_032670A	29.5506591599887	17.756722749145	0.15404634558447	0.425887172646783	0.734824974898775	6	4	17	25	47	39	6.47775784456733	4.36508650889033	41.0668652091341	16.8196659702131	48.6905049114427	23.798299706402	42.59	UP_pEhEx_DOWN_U2AF84
EHI_151650A	26.8772120347336	16.9401369252521	0.154016172456532	0.425845176521465	0.665937959685629	15	30	1	51	36	17	16.1943946114183	32.7381488166775	2.41569795347848	34.3121185792347	37.2948548257859	10.3736178207393	42.58	UP_pEhEx_DOWN_U2AF84
EHI_069990A	27.2694747012039	19.6277219014058	0.153977585993328	0.425791494930774	0.47439417391848	20	21	6	38	26	48	21.5925261485578	22.9167041716742	14.4941877208709	25.5658922747239	26.9351729297342	29.290215023264	42.58	UP_pEhEx_DOWN_U2AF84
EHI_025700A	15.4103428460835	19.0763298770748	-0.0705601063067152	0.425789763218675	-0.307884676850238	16	28	4	28	27	1	17.2740209188462	30.5556055622323	9.66279181391391	18.8380258866386	27.9711411193394	0.610212812984667	42.58	DOWN_pEhEx_UP_U2AF84
EHI_125300A	93.0168765218792	111.477340612254	-0.0705227852570178	0.425662857111362	-0.261186090702524	142	145	11	221	110	36	153.30693565476	158.234385947275	26.5726774882632	148.685847176684	113.956500856568	21.967661267448	42.57	DOWN_pEhEx_UP_U2AF84
EHI_069540A	14.2839124322087	8.9206825845345	0.1537848734393	0.425523804268794	0.679165184309053	9	9	3	18	1	47	9.716636766851	9.82144464500325	7.24709386043543	12.1101594985534	1.03596818960516	28.6800022102793	42.55	UP_pEhEx_DOWN_U2AF84
EHI_187120A	52.3801485901026	38.445570519384	0.153765650337851	0.425497139645318	0.446202763658714	35	40	14	70	59	81	37.7869207599761	43.6508650889033	33.8197713486987	47.0950647165966	61.1221231867046	49.427237851758	42.55	UP_pEhEx_DOWN_U2AF84
EHI_075530A	67.621660743859	45.5005464236195	0.153658228419499	0.425348258389271	0.571601577335369	25	23	34	92	78	100	26.9906576856972	25.0992474261194	82.1337304182682	61.8963707703841	80.8055187892027	61.0212812984667	42.53	UP_pEhEx_DOWN_U2AF84
EHI_148120A	8.12693376517182	5.47262731169898	0.153419036493165	0.425017511428939	0.570477524557332	6	7	1	14	10	8	6.47775784456733	7.63890139055808	2.41569795347848	9.41901294331932	10.3596818960516	4.88170250387734	42.5	UP_pEhEx_DOWN_U2AF84
EHI_031510A	9.31309786067635	11.4542919464288	-0.0702940942592773	0.424885601767166	-0.298555237043478	15	17	0	19	9	10	16.1943946114183	18.5516176627839	1.20784897673924	12.7829461373619	9.32371370644647	6.10212812984667	42.49	DOWN_pEhEx_UP_U2AF84
EHI_175230A	19.6731888156541	24.0011437740868	-0.0702905198609765	0.424873458634883	-0.286872336914217	30	28	4	38	30	6	32.3887892228367	30.5556055622323	9.66279181391391	25.5658922747239	31.0790456881549	3.661276877908	42.49	DOWN_pEhEx_UP_U2AF84
EHI_159300A	49.665438276555	59.5905829501062	-0.0702383245217661	0.424696156221035	-0.26284211812363	66	73	12	100	70	20	71.2553362902406	79.6628287872486	28.9883754417417	67.2786638808523	72.5177732723614	12.2042562596933	42.47	DOWN_pEhEx_UP_U2AF84
EHI_159760A	63.0921164423104	75.2427021165595	-0.070221160635961	0.424637859684478	-0.254091912665523	91	92	12	154	50	59	98.2459939759378	100.396989704478	28.9883754417417	103.609142376513	51.7984094802581	36.0025559660954	42.46	DOWN_pEhEx_UP_U2AF84
EHI_111780A	10.7191304691606	6.78960171642827	0.153098456386732	0.424568406365664	0.658789027399111	12	7	0	20	10	14	12.9555156891347	7.63890139055808	1.20784897673924	13.4557327761705	10.3596818960516	8.54297938178534	42.46	UP_pEhEx_DOWN_U2AF84
EHI_096210A	98.9161464975175	59.3163897377642	0.153039518571607	0.424485987324661	0.737775245813874	30	24	48	34	10	414	32.3887892228367	26.190519053342	115.953501766967	22.8747457194898	10.3596818960516	252.628104575652	42.45	UP_pEhEx_DOWN_U2AF84
EHI_011900A	132.342291119311	167.733477113311	-0.0701285358615474	0.424323326836078	-0.341896497240424	17	13	188	22	9	585	18.3536472262741	14.1865311538936	454.151215253954	14.8013060537875	9.32371370644647	356.97449559603	42.43	DOWN_pEhEx_UP_U2AF84
EHI_090400A	3881.89096787528	3401.52004978562	0.152881357538816	0.424265131364567	0.190580004205326	4593	4464	209	5925	4251	5435	4958.72363001629	4871.43654392161	504.880872277002	3986.2608349405	4403.90077401155	3316.50663857166	42.43	UP_pEhEx_DOWN_U2AF84
EHI_120610A	9.66137112348309	11.6102037624175	-0.0700836812914057	0.424171049599014	-0.265093438888782	16	5	5	12	7	22	17.2740209188462	5.45635813611292	12.0784897673924	8.07343966570227	7.25177732723614	13.4246818856627	42.42	DOWN_pEhEx_UP_U2AF84
EHI_101130A	17.0507795110516	21.1503049026841	-0.0700521477911098	0.424064011336873	-0.310840764885148	26	24	4	54	13	4	28.0702839931251	26.190519053342	9.66279181391391	36.3304784956602	13.4675864648671	2.44085125193867	42.41	DOWN_pEhEx_UP_U2AF84
EHI_152700A	225.965469626324	255.244733344385	-0.0700292890678086	0.423986426811701	-0.175778865718001	280	263	74	403	237	273	302.295366079809	287.004437959539	178.761648557407	271.133015439835	245.524460936424	166.588097944814	42.4	DOWN_pEhEx_UP_U2AF84
EHI_136990A	29.6736114790737	37.6771330763738	-0.0700152535252218	0.423938792194468	-0.344508668517861	10	9	37	26	15	89	10.7962630742789	9.82144464500325	89.3808242787037	17.4924526090216	15.5395228440774	54.3089403556354	42.39	DOWN_pEhEx_UP_U2AF84
EHI_110780A	49.0651277097196	36.0417314330442	0.152629797968695	0.423914803857731	0.445029695865434	34	32	15	70	58	67	36.7072944525482	34.9206920711227	36.2354693021772	47.0950647165966	60.0861549970994	40.8842584699727	42.39	UP_pEhEx_DOWN_U2AF84
EHI_150490A	5905.02756164916	6354.84846668275	-0.0699846420708061	0.423834909897412	-0.105913930732293	7547	9610	277	11472	9408	1097	8147.93974215827	10487.120337609	669.148333113538	7718.20832041137	9746.38872780537	669.40345584418	42.38	DOWN_pEhEx_UP_U2AF84
