"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EhMyb10_1","EhMyb10_2","pEhEx_1","pEhEx_2","EhMyb10_1.1","EhMyb10_2.1","pEhEx_1.1","pEhEx_2.1","Certeza","DE"
"2002","EHI_023220A",470.8761174,-0.137992887,0.820879499,-0.168103708,0.866501693,0.999463877,754,92,497,537,800.231151,96.34251863,355.0950993,631.8357008,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2003","EHI_023260A",196.8902269,-0.236918953,0.550016551,-0.430748769,0.666651054,0.999463877,201,141,187,249,213.3242193,147.6553818,133.6072104,292.9740959,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2004","EHI_023270A",8.414376471,0.337526993,1.072236386,0.314787856,0.752922733,0.999463877,7,11,14,4,7.429201667,11.51921418,10.00267885,4.706411179,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2005","EHI_023300A",243.3181778,0.293260673,0.513785054,0.570784749,0.568145562,0.999463877,336,171,265,211,356.60168,179.0714205,189.3364212,248.2631897,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2006","EHI_023320A",51.18284588,-0.046391962,0.605332509,-0.076638809,0.938910885,0.999463877,40,56,94,31,42.45258095,58.64327221,67.16084373,36.47468664,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2007","EHI_023370A",60.96357158,0.034779676,0.512093442,0.06791666,0.945851977,0.999463877,60,57,83,52,63.67887143,59.6904735,59.30159606,61.18334533,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2008","EHI_023430A",161.0606651,-0.097576772,0.434240916,-0.224706536,0.82220758,0.999463877,161,134,229,144,170.8716383,140.3249728,163.615247,169.4308025,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2009","EHI_023440A",12.16281605,0.208186516,0.957264881,0.217480574,0.827833844,0.999463877,11,14,23,5,11.67445976,14.66081805,16.4329724,5.883013974,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2010","EHI_023470A",534.8497116,0.171662195,0.385030822,0.445840139,0.655712725,0.999463877,546,529,741,405,579.47773,553.9694821,529.4275022,476.5241319,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2011","EHI_023490A",134.9207416,0.038641021,0.572126519,0.067539293,0.946152382,0.999463877,114,145,110,160,120.9898557,151.844187,78.59247671,188.2564472,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2012","EHI_023500A",4894.070635,-0.091230756,0.391040318,-0.233302685,0.815526374,0.999463877,4458,4533,6013,4931,4731.340147,4746.963445,4296.150568,5801.828381,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2013","EHI_023600A",456.6304802,0.165151788,0.406341139,0.406436297,0.684422055,0.999463877,493,422,537,406,523.2280602,441.9189442,383.6741818,477.7007347,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2014","EHI_023610A",22.52908305,-0.38336255,0.70072978,-0.547090421,0.584316613,0.999463877,19,18,32,24,20.16497595,18.84962321,22.86326595,28.23846708,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2015","EHI_023620A",13.01100238,-0.091007795,0.868071165,-0.104839095,0.916503488,0.999463877,10,14,21,10,10.61314524,14.66081805,15.00401828,11.76602795,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2016","EHI_023850A",55.52073403,0.22922056,0.548752246,0.417712295,0.676157482,0.999463877,56,58,85,35,59.43361333,60.73767479,60.73055018,41.18109782,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2017","EHI_023870A",33.97466789,-0.329415104,0.62696515,-0.525412144,0.599296713,0.999463877,34,23,50,34,36.08469381,24.08562966,35.72385305,40.00449502,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2018","EHI_023880A",381.6790548,0.052915415,0.394500991,0.134132527,0.893297779,0.999463877,384,353,499,334,407.5447772,369.6620552,356.5240534,392.9853335,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2019","EHI_023900A",97.93134005,-0.416847297,0.477255482,-0.873425894,0.382430982,0.999463877,90,69,157,95,95.51830714,72.25688897,112.1728986,111.7772655,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2020","EHI_024220A",73.83373287,-0.449307825,0.693643209,-0.647750629,0.517146252,0.999463877,93,25,120,72,98.70225072,26.18003224,85.73724732,84.71540123,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2021","EHI_024350A",18.60018275,0.776858616,0.875041286,0.887796528,0.374650211,0.999463877,15,30,28,6,15.91971786,31.41603868,20.00535771,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2022","EHI_024380A",8.213991755,0.606550904,1.091510609,0.555698588,0.578416922,0.999463877,10,9,13,3,10.61314524,9.424811605,9.288201793,3.529808384,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2023","EHI_024390A",9.329178943,-0.119014838,0.987469051,-0.120525132,0.904067172,0.999463877,7,10,14,8,7.429201667,10.47201289,10.00267885,9.412822359,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2024","EHI_024400A",8.575294889,0.305157743,1.073642953,0.284226467,0.776236834,0.999463877,5,13,10,7,5.306572619,13.61361676,7.14477061,8.236219564,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2025","EHI_024420A",377.0328728,-0.105968727,0.393475223,-0.269314865,0.787687394,0.999463877,333,356,518,350,353.4177364,372.8036591,370.0991176,411.8109782,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2026","EHI_024430A",12.11623383,0.390449195,0.884059554,0.441654856,0.658738982,0.999463877,13,13,13,10,13.79708881,13.61361676,9.288201793,11.76602795,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2027","EHI_024450A",19.72051117,0.265523192,0.786103206,0.337771415,0.735535453,0.999463877,13,28,27,14,13.79708881,29.32163611,19.29088065,16.47243913,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2028","EHI_024460A",8.163999836,0.80825071,1.207881568,0.669147317,0.503401509,0.999463877,5,15,13,2,5.306572619,15.70801934,9.288201793,2.35320559,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2029","EHI_024470A",731.6498877,-0.239126544,0.452222506,-0.528780723,0.596957572,0.999463877,782,489,958,765,829.9479576,512.0814306,684.4690244,900.101138,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2030","EHI_024500A",13.42062521,-0.147846652,0.868826845,-0.170168144,0.864877904,0.999463877,13,11,15,15,13.79708881,11.51921418,10.71715591,17.64904192,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2031","EHI_024530A",853.3328787,0.27649186,0.424297808,0.651645742,0.514629732,0.999463877,1066,705,1049,675,1131.361282,738.2769091,749.486437,794.2068865,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2032","EHI_024590A",15.46156157,-0.431373991,0.805196355,-0.535737635,0.592139889,0.999463877,11,14,25,15,11.67445976,14.66081805,17.86192652,17.64904192,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2033","EHI_024600A",49.56845565,0.038343579,0.565632109,0.0677889,0.94595368,0.999463877,47,48,55,50,49.88178262,50.26566189,39.29623835,58.83013974,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2034","EHI_024630A",111.2393884,0.017046286,0.462387456,0.036865806,0.970592004,0.999463877,108,104,137,105,114.6219686,108.9089341,97.88335736,123.5432935,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2035","EHI_024640A",11.97875309,0.016768865,0.911802478,0.018390897,0.985327015,0.999463877,9,14,20,8,9.551830714,14.66081805,14.28954122,9.412822359,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2036","EHI_024660A",19.14205653,-1.808786849,2.805413568,-0.644748735,0.519090029,0.999463877,16,0,6,47,16.98103238,0,4.286862366,55.30033136,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2037","EHI_024690A",62.82367547,0.102176467,0.714602474,0.142983646,0.886303097,0.999463877,26,98,97,44,27.59417762,102.6257264,69.30427492,51.77052297,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2038","EHI_024990A",408.5773869,-0.370208761,0.463156453,-0.799316858,0.424106706,0.999463877,429,246,649,389,455.3039307,257.6115172,463.6956126,457.6984872,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2039","EHI_025100A",398.6556582,0.217479487,0.407617447,0.533538218,0.593661063,0.999463877,363,451,559,287,385.2571722,472.2877816,399.3926771,337.6850021,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2040","EHI_025250A",11.33250509,-0.066651418,0.9034441,-0.073774812,0.94118957,0.999463877,10,11,16,10,10.61314524,11.51921418,11.43163298,11.76602795,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2041","EHI_025300A",15.25603562,-0.106997024,0.816201983,-0.131091355,0.89570304,0.999463877,13,15,26,11,13.79708881,15.70801934,18.57640359,12.94263074,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2042","EHI_025310A",18.32946443,-0.086106859,0.806911955,-0.106711591,0.915017787,0.999463877,16,18,36,10,16.98103238,18.84962321,25.7211742,11.76602795,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2043","EHI_025430A",151.8746197,0.31905866,0.4301635,0.741714861,0.458260114,0.999463877,157,163,197,110,166.6263802,170.6938102,140.751981,129.4263074,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2044","EHI_025440A",8.409175937,0.722450559,1.047841454,0.689465526,0.49053036,0.999463877,9,11,11,4,9.551830714,11.51921418,7.859247671,4.706411179,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2045","EHI_025600A",83088.02392,0.318887318,0.416359975,0.765893307,0.443739789,0.999463877,102546,72224,90687,70620,108833.5592,75633.06593,64793.78123,83091.68937,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2046","EHI_025700A",22.94121686,-0.36053054,0.742331814,-0.485673028,0.62719901,0.999463877,14,24,28,27,14.85840333,25.13283095,20.00535771,31.76827546,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2047","EHI_025720A",17.52924132,0.587517383,0.764931594,0.768065259,0.442448415,0.999463877,20,20,21,11,21.22629048,20.94402579,15.00401828,12.94263074,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2048","EHI_025820A",12.01110346,-0.112891078,0.899853922,-0.125454893,0.900163433,0.999463877,9,13,20,9,9.551830714,13.61361676,14.28954122,10.58942515,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2049","EHI_025860A",12.15737235,-0.027314648,0.910287279,-0.030006624,0.97606177,0.999463877,9,14,21,8,9.551830714,14.66081805,15.00401828,9.412822359,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2050","EHI_025890A",379.4138351,-0.074963447,0.402864976,-0.186075861,0.852385272,0.999463877,335,366,489,365,355.5403655,383.2756719,349.3792828,429.4600201,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2051","EHI_026320A",7.720826099,-0.121177567,1.083158568,-0.111874263,0.910923103,0.999463877,9,5,11,7,9.551830714,5.236006447,7.859247671,8.236219564,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2052","EHI_026330A",124.1700958,0.174534688,0.476630989,0.366184096,0.714227709,0.999463877,137,113,191,82,145.4000898,118.3337457,136.4651186,96.48142917,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2053","EHI_026340A",15805.64102,0.28258099,0.410608813,0.688200011,0.491326837,0.999463877,14750,18184,16396,14288,15654.38923,19042.30825,11714.56589,16811.30073,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2054","EHI_026350A",11.3210814,-0.461847601,0.944051679,-0.489218558,0.624686972,0.999463877,12,6,17,12,12.73577429,6.283207737,12.14611004,14.11923354,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2055","EHI_026370A",15.914179,-0.591698387,0.808944225,-0.73144522,0.464507253,0.999463877,14,10,24,18,14.85840333,10.47201289,17.14744946,21.17885031,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2056","EHI_026410A",32016.26267,0.158735465,0.382517377,0.414975828,0.678159598,0.999463877,29269,34843,38074,28311,31063.6148,36487.63453,27202.99962,33310.80172,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2057","EHI_026420A",15.46778472,0.060470589,0.822974521,0.073478082,0.941425685,0.999463877,11,19,21,13,11.67445976,19.8968245,15.00401828,15.29583633,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2058","EHI_026440A",632.5267901,0.007707807,0.516242702,0.014930588,0.988087557,0.999463877,819,381,760,611,869.216595,398.9836913,543.0025664,718.9043076,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2059","EHI_026450A",104.6487813,0.318216061,0.471222086,0.675299547,0.499485472,0.999463877,112,108,113,90,118.8672267,113.0977393,80.73590789,105.8942515,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2060","EHI_026470A",222.0276198,0.202555806,0.433287769,0.467485631,0.64015247,0.999463877,234,217,332,149,248.3475986,227.2426798,237.2063842,175.3138164,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2061","EHI_026480A",517.0700276,-0.226021624,0.444412144,-0.508585615,0.611042714,0.999463877,431,473,593,588,457.4265598,495.3262099,423.6848972,691.8424433,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2062","EHI_026490A",55.0464757,0.428635401,0.547281285,0.783208584,0.433504635,0.999463877,66,54,75,34,70.04675857,56.54886963,53.58577957,40.00449502,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2063","EHI_027030A",8.752301233,0.562538157,1.11336811,0.505258011,0.61337763,0.999463877,5,15,13,4,5.306572619,15.70801934,9.288201793,4.706411179,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2064","EHI_027380A",1792.457985,-0.102948501,0.386826833,-0.266135883,0.790134561,0.999463877,1436,1846,2708,1511,1524.047656,1933.13358,1934.803881,1777.846823,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2065","EHI_027490A",121.4753713,0.209137054,0.590805569,0.35398626,0.72334918,0.999463877,102,146,224,55,108.2540814,152.8913883,160.0428617,64.71315371,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2066","EHI_027530A",40.21929679,-0.271929994,0.596236727,-0.456077229,0.648334444,0.999463877,41,28,59,39,43.51389548,29.32163611,42.1541466,45.887509,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2067","EHI_027550A",65.45553352,-0.512567448,0.600503989,-0.853562104,0.393347664,0.999463877,70,32,97,72,74.29201667,33.51044126,69.30427492,84.71540123,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2068","EHI_027620A",8.809106607,-0.297778925,1.006239954,-0.295932321,0.767281767,0.999463877,8,7,14,8,8.490516191,7.330409026,10.00267885,9.412822359,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2069","EHI_027650A",60.27863674,0.124334326,0.53097988,0.234160146,0.814860654,0.999463877,60,59,68,57,63.67887143,61.78487608,48.58444015,67.0663593,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2070","EHI_027690A",7.416333637,0.798640138,1.11896101,0.71373366,0.475391888,0.999463877,10,8,10,3,10.61314524,8.377610316,7.14477061,3.529808384,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2071","EHI_027700A",220.5345565,0.22207584,0.42319401,0.524761303,0.599749136,0.999463877,207,244,311,157,219.6921064,255.5171146,222.202366,184.7266388,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2072","EHI_027710A",122.532316,0.094329005,0.470808843,0.200355211,0.841202786,0.999463877,138,102,180,92,146.4614043,106.8145315,128.605871,108.2474571,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2073","EHI_027730A",31.90879954,0.019727315,0.640123264,0.030817994,0.97541469,0.999463877,36,25,49,24,38.20732286,26.18003224,35.00937599,28.23846708,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2074","EHI_027760A",19.20659739,-0.019890048,0.791306647,-0.025135702,0.979946723,0.999463877,24,12,23,19,25.47154857,12.56641547,16.4329724,22.3554531,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2075","EHI_027770A",17.71634627,0.027390189,0.763394109,0.035879488,0.971378452,0.999463877,15,19,26,14,15.91971786,19.8968245,18.57640359,16.47243913,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2076","EHI_027810A",27.40402423,0.113969437,0.694108871,0.164195333,0.869577375,0.999463877,35,19,39,21,37.14600833,19.8968245,27.86460538,24.70865869,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2077","EHI_028530A",15.84535964,0.473595561,0.799304278,0.592509729,0.553509308,0.999463877,15,20,19,11,15.91971786,20.94402579,13.57506416,12.94263074,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2078","EHI_028910A",229.1292575,0.387904033,0.443620742,0.874404635,0.381897934,0.999463877,286,206,253,184,303.5359538,215.7234656,180.7626964,216.4949142,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2079","EHI_028940A",11.31958709,-0.236525618,1.126510575,-0.20996307,0.833696497,0.999463877,6,14,29,3,6.367887143,14.66081805,20.71983477,3.529808384,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2080","EHI_028960A",8.028315873,0.689071968,1.09992025,0.626474481,0.53100377,0.999463877,8,11,12,3,8.490516191,11.51921418,8.573724732,3.529808384,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2081","EHI_029010A",16.53298402,-0.140432001,0.915760721,-0.153350103,0.878122191,0.999463877,21,9,35,8,22.287605,9.424811605,25.00669713,9.412822359,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2082","EHI_029020A",370.4042046,-0.207909705,0.45290372,-0.459059389,0.646191519,0.999463877,387,264,468,391,410.7287207,276.4611404,334.3752645,460.0516928,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2083","EHI_029050A",159.1887686,-0.16547189,0.437223828,-0.378460366,0.705088631,0.999463877,137,148,260,128,145.4000898,154.9857908,185.7640359,150.6051577,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2084","EHI_029100A",8.79356431,0.755931244,1.013748418,0.745679332,0.455861147,0.999463877,11,10,10,5,11.67445976,10.47201289,7.14477061,5.883013974,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2085","EHI_029200A",29.43341829,-0.185745126,0.797458412,-0.232921395,0.815822444,0.999463877,41,11,40,29,43.51389548,11.51921418,28.57908244,34.12148105,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2086","EHI_029230A",17.16337793,-0.67169307,0.798905749,-0.840766349,0.400478842,0.999463877,11,14,23,22,11.67445976,14.66081805,16.4329724,25.88526149,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2087","EHI_029370A",486.6123056,0.346724479,0.41189908,0.841770463,0.399916448,0.999463877,521,512,505,422,552.9448669,536.1670602,360.8109158,496.5263794,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2088","EHI_029570A",98.86440619,-0.075641867,0.566318657,-0.133567676,0.893744446,0.999463877,122,60,118,101,129.4803719,62.83207737,84.3082932,118.8368823,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2089","EHI_029620A",625.3924492,0.034245657,0.389909156,0.087829836,0.930011923,0.999463877,616,584,785,574,653.7697467,611.5655531,560.8644929,675.3700042,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2090","EHI_029720A",55.21909504,-0.286969036,0.704727449,-0.407205703,0.683856913,0.999463877,73,21,81,54,77.47596024,21.99122708,57.87264194,63.53655092,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2091","EHI_030060A",23.21509981,-0.152873758,0.742631161,-0.20585422,0.836904787,0.999463877,18,24,45,14,19.10366143,25.13283095,32.15146774,16.47243913,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2092","EHI_030080A",51.79836237,0.078931457,0.542258995,0.145560438,0.884268401,0.999463877,55,46,75,40,58.37229881,48.17125932,53.58577957,47.06411179,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2093","EHI_030400A",35.19368028,0.265828502,0.61926133,0.429267078,0.667728873,0.999463877,29,44,45,27,30.77812119,46.07685674,32.15146774,31.76827546,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2094","EHI_030420A",82.08989637,0.022409527,0.49430168,0.04533573,0.963839708,0.999463877,87,70,124,63,92.33436357,73.30409026,88.59515556,74.12597607,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2095","EHI_030600A",176.09553,-0.489085157,0.574942934,-0.850667307,0.394954189,0.999463877,193,84,222,215,204.8337031,87.96490832,158.6139075,252.9696009,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2096","EHI_030710A",34688.93454,0.288944542,0.389384066,0.742055382,0.458053781,0.999463877,37363,34996,37407,30365,39653.89455,36647.85633,26726.44342,35727.54386,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2097","EHI_030720A",127.9010438,-0.153935122,0.467257478,-0.329443893,0.741820196,0.999463877,94,136,191,113,99.76356524,142.4193754,136.4651186,132.9561158,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2098","EHI_030750A",1111.876624,-0.064887189,0.375228905,-0.172926946,0.862708851,0.999463877,1008,1054,1498,1023,1069.80504,1103.750159,1070.286637,1203.664659,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2099","EHI_030760A",36791.10177,-0.258318332,0.414505361,-0.6231966,0.533155336,0.999463877,36980,26513,48915,38419,39247.41109,27764.44779,34948.64544,45203.90277,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2100","EHI_030770A",22.25826605,0.596219183,0.71011393,0.839610601,0.401126754,0.999463877,23,28,28,13,24.41023405,29.32163611,20.00535771,15.29583633,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2101","EHI_030780A",14.4059339,-0.053378012,0.848809072,-0.06288577,0.949857467,0.999463877,13,14,26,9,13.79708881,14.66081805,18.57640359,10.58942515,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2102","EHI_030830A",377.3860132,0.214993642,0.441953396,0.486462246,0.626639467,0.999463877,467,301,474,306,495.6338826,315.2075881,338.6621269,360.0404552,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2103","EHI_030840A",24.28060349,0.191957143,0.683911376,0.280675465,0.778959329,0.999463877,27,22,29,21,28.65549214,23.03842837,20.71983477,24.70865869,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2104","EHI_030870A",8.934448807,0.48882792,1.082094195,0.451742484,0.651454509,0.999463877,6,14,14,4,6.367887143,14.66081805,10.00267885,4.706411179,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2105","EHI_030880A",15.85109117,-0.578230766,0.817917671,-0.706954729,0.479594611,0.999463877,14,10,22,19,14.85840333,10.47201289,15.71849534,22.3554531,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2106","EHI_030890A",34.8547329,-0.097005298,0.60434716,-0.16051254,0.872477344,0.999463877,29,35,53,29,30.77812119,36.65204513,37.86728423,34.12148105,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2107","EHI_031100A",88.19691724,-0.236383475,0.612593427,-0.385873345,0.699590473,0.999463877,108,45,106,98,114.6219686,47.12405803,75.73456847,115.3070739,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2108","EHI_031210A",12.59970733,0.218720769,0.963292032,0.227055516,0.820380574,0.999463877,10,16,24,5,10.61314524,16.75522063,17.14744946,5.883013974,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2109","EHI_031220A",158.499697,0.360791567,0.432269929,0.834644149,0.403918097,0.999463877,181,157,199,115,192.0979288,164.4106024,142.1809351,135.3093214,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2110","EHI_031230A",9.665490785,0.390975147,1.076192379,0.363294848,0.716384641,0.999463877,5,16,15,5,5.306572619,16.75522063,10.71715591,5.883013974,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2111","EHI_031250A",295.9377029,-0.063107456,0.480267966,-0.13140051,0.895458485,0.999463877,353,195,402,270,374.6440269,204.2042514,287.2197785,317.6827546,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2112","EHI_031260A",35.42725817,0.320468435,0.653093183,0.490693278,0.623643401,0.999463877,39,36,58,18,41.39126643,37.69924642,41.43966954,21.17885031,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2113","EHI_031270A",13.52156642,-0.089881277,0.8620967,-0.104258927,0.916963872,0.999463877,12,13,24,9,12.73577429,13.61361676,17.14744946,10.58942515,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2114","EHI_031300A",12.51318182,0.621871025,0.925338878,0.672046793,0.501553908,0.999463877,16,13,19,5,16.98103238,13.61361676,13.57506416,5.883013974,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2115","EHI_031330A",134.1542569,0.22755968,0.471690564,0.482434243,0.629497501,0.999463877,135,140,207,84,143.2774607,146.6081805,147.8967516,98.83463476,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2116","EHI_031350A",24.44779907,-0.013389242,0.710729122,-0.018838741,0.984969748,0.999463877,29,17,31,23,30.77812119,17.80242192,22.14878889,27.06186428,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2117","EHI_031360A",165.8081358,-0.352922398,0.507096332,-0.695967167,0.486449392,0.999463877,114,163,329,116,120.9898557,170.6938102,235.0629531,136.4859242,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2118","EHI_031390A",1109.848246,0.039426308,0.373781,0.105479701,0.915995176,0.999463877,1007,1128,1518,939,1068.743725,1181.243055,1084.576179,1104.830024,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2119","EHI_031400A",11827.59277,0.211050455,0.377405226,0.559214448,0.576015374,0.999463877,12836,11229,14090,10081,13623.03323,11759.02328,10066.98179,11861.33277,0.05,"DOWN_pEhEx_UP_EhMyb10"
