"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CDC5_1","CDC5_2","pEhEx_1","pEhEx_2","CDC5_1.1","CDC5_2.1","pEhEx_1.1","pEhEx_2.1","Certeza","DE"
"3671","EHI_005657A",13.23259784,0.459426279,0.954732746,0.481209303,0.63036775,NA,9,18,12,14,11.79095851,18.62320456,7.749858668,14.76636963,NA,"DOWN_pEhEx_UP_CDC5"
"3672","EHI_006020A",8.742566318,0.52470705,1.173966899,0.446952167,0.654909597,NA,8,10,17,3,10.48085201,10.34622476,10.97896645,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3673","EHI_006690A",6.253933006,-0.85352113,1.33263934,-0.640474211,0.52186435,NA,2,6,12,8,2.620213001,6.207734855,7.749858668,8.4379255,NA,"UP_pEhEx_DOWN_CDC5"
"3674","EHI_006740A",12.17754821,0.751168849,0.983843791,0.763504182,0.445162769,NA,14,12,18,6,18.34149101,12.41546971,11.624788,6.328444125,NA,"DOWN_pEhEx_UP_CDC5"
"3675","EHI_006760A",10.4989596,0.839046551,1.051884714,0.79766018,0.425067718,NA,8,16,15,5,10.48085201,16.55395961,9.687323335,5.273703438,NA,"DOWN_pEhEx_UP_CDC5"
"3676","EHI_006960A",11.85466086,-2.277627499,1.065224076,-2.138167499,0.032503151,NA,3,4,25,22,3.930319502,4.138489903,16.14553889,23.20429513,NA,"UP_pEhEx_DOWN_CDC5"
"3677","EHI_006970A",7.349629182,-1.978304907,1.303361905,-1.517847729,0.12905279,NA,3,2,15,13,3.930319502,2.069244952,9.687323335,13.71162894,NA,"UP_pEhEx_DOWN_CDC5"
"3678","EHI_007260A",11.18800202,-2.461801191,1.148625771,-2.143257843,0.0320924,NA,2,4,18,25,2.620213001,4.138489903,11.624788,26.36851719,NA,"UP_pEhEx_DOWN_CDC5"
"3679","EHI_007270A",14.36330403,-0.285051132,0.907044251,-0.314263754,0.753320725,NA,12,10,29,12,15.72127801,10.34622476,18.72882512,12.65688825,NA,"UP_pEhEx_DOWN_CDC5"
"3680","EHI_007340A",9.348561415,-1.241073589,1.190559699,-1.042428691,0.29721297,NA,7,2,16,15,9.170745505,2.069244952,10.33314489,15.82111031,NA,"UP_pEhEx_DOWN_CDC5"
"3681","EHI_007950A",8.956671284,0.505837903,1.098662311,0.460412539,0.645220136,NA,9,9,13,6,11.79095851,9.311602282,8.395680224,6.328444125,NA,"DOWN_pEhEx_UP_CDC5"
"3682","EHI_008000A",10.22203386,0.375981788,1.033953631,0.363635058,0.716130544,NA,9,11,16,7,11.79095851,11.38084723,10.33314489,7.383184813,NA,"DOWN_pEhEx_UP_CDC5"
"3683","EHI_008020A",14.24812279,0.855997381,0.946655121,0.904233614,0.36587154,NA,12,20,9,14,15.72127801,20.69244952,5.812394001,14.76636963,NA,"DOWN_pEhEx_UP_CDC5"
"3684","EHI_008100A",15.01579013,0.010755412,0.867928774,0.012392045,0.990112832,NA,12,14,25,13,15.72127801,14.48471466,16.14553889,13.71162894,NA,"DOWN_pEhEx_UP_CDC5"
"3685","EHI_008110A",10.67058244,-0.894586498,1.039728825,-0.86040367,0.389566563,NA,5,8,17,16,6.550532504,8.276979806,10.97896645,16.875851,NA,"UP_pEhEx_DOWN_CDC5"
"3686","EHI_008680A",7.026610057,0.412545819,1.23573634,0.333846149,0.738495657,NA,6,8,12,4,7.860639004,8.276979806,7.749858668,4.21896275,NA,"DOWN_pEhEx_UP_CDC5"
"3687","EHI_008690A",7.715022084,0.568193052,1.172861709,0.484450168,0.628066421,NA,7,9,11,5,9.170745505,9.311602282,7.104037113,5.273703438,NA,"DOWN_pEhEx_UP_CDC5"
"3688","EHI_008720A",12.01979633,0.019342785,0.955674566,0.020239929,0.983851976,NA,9,12,19,11,11.79095851,12.41546971,12.27060956,11.60214756,NA,"DOWN_pEhEx_UP_CDC5"
"3689","EHI_008740A",14.4083569,0.013735112,0.884228387,0.015533444,0.987606603,NA,11,14,20,15,14.41117151,14.48471466,12.91643111,15.82111031,NA,"DOWN_pEhEx_UP_CDC5"
"3690","EHI_008750A",9.198912203,0.215776924,1.131498135,0.190700203,0.848760479,NA,4,14,15,7,5.240426003,14.48471466,9.687323335,7.383184813,NA,"DOWN_pEhEx_UP_CDC5"
"3691","EHI_008760A",9.168120585,0.000633845,1.122311914,0.000564767,0.999549381,NA,7,9,20,5,9.170745505,9.311602282,12.91643111,5.273703438,NA,"DOWN_pEhEx_UP_CDC5"
"3692","EHI_008780A",11.48656903,0.887551283,0.990906603,0.895696204,0.370415038,NA,11,15,15,6,14.41117151,15.51933714,9.687323335,6.328444125,NA,"DOWN_pEhEx_UP_CDC5"
"3693","EHI_009020A",12.47459216,0.638048328,0.949185416,0.672206207,0.50145243,NA,13,13,17,8,17.03138451,13.45009219,10.97896645,8.4379255,NA,"DOWN_pEhEx_UP_CDC5"
"3694","EHI_009390A",14.42375092,0.469735552,0.885568738,0.530433756,0.595811227,NA,13,16,21,10,17.03138451,16.55395961,13.56225267,10.54740688,NA,"DOWN_pEhEx_UP_CDC5"
"3695","EHI_009440A",10.15993215,0.652734649,1.072213288,0.608773139,0.54267482,NA,12,9,16,5,15.72127801,9.311602282,10.33314489,5.273703438,NA,"DOWN_pEhEx_UP_CDC5"
"3696","EHI_009460A",11.99813165,0.452037646,0.971579758,0.465260461,0.641744946,NA,10,14,12,12,13.10106501,14.48471466,7.749858668,12.65688825,NA,"DOWN_pEhEx_UP_CDC5"
"3697","EHI_009520A",14.28816236,0.520090848,0.907959646,0.572812735,0.566771495,NA,14,15,23,8,18.34149101,15.51933714,14.85389578,8.4379255,NA,"DOWN_pEhEx_UP_CDC5"
"3698","EHI_009850A",5.571876574,-0.077108513,1.401661683,-0.055012215,0.956128733,NA,6,3,11,4,7.860639004,3.103867427,7.104037113,4.21896275,NA,"UP_pEhEx_DOWN_CDC5"
"3699","EHI_009880A",11.65305397,0.694135704,0.977791352,0.70990166,0.477765121,NA,11,14,16,7,14.41117151,14.48471466,10.33314489,7.383184813,NA,"DOWN_pEhEx_UP_CDC5"
"3700","EHI_009950A",12.5584669,-1.216605763,0.966111143,-1.25928137,0.20792872,NA,6,7,25,18,7.860639004,7.242357331,16.14553889,18.98533238,NA,"UP_pEhEx_DOWN_CDC5"
"3701","EHI_010040A",7.577280072,0.533294216,1.197294019,0.445416253,0.656018969,NA,5,11,11,5,6.550532504,11.38084723,7.104037113,5.273703438,NA,"DOWN_pEhEx_UP_CDC5"
"3702","EHI_010050A",11.24761791,0.598607994,0.992529677,0.603113447,0.546433221,NA,12,11,13,9,15.72127801,11.38084723,8.395680224,9.492666188,NA,"DOWN_pEhEx_UP_CDC5"
"3703","EHI_010260A",14.65807886,-0.178788515,1.02216247,-0.174912032,0.861148755,NA,18,4,25,14,23.58191701,4.138489903,16.14553889,14.76636963,NA,"UP_pEhEx_DOWN_CDC5"
"3704","EHI_010320A",11.4903773,-0.225355359,1.014935549,-0.222039083,0.824283459,NA,10,8,25,8,13.10106501,8.276979806,16.14553889,8.4379255,NA,"UP_pEhEx_DOWN_CDC5"
"3705","EHI_010360A",12.75737486,0.346224541,0.938096543,0.369071333,0.712074556,NA,10,15,20,9,13.10106501,15.51933714,12.91643111,9.492666188,NA,"DOWN_pEhEx_UP_CDC5"
"3706","EHI_010520A",13.53961239,-0.363117687,0.925041357,-0.392542111,0.694657703,NA,7,14,26,13,9.170745505,14.48471466,16.79136045,13.71162894,NA,"UP_pEhEx_DOWN_CDC5"
"3707","EHI_010540A",14.00283592,-1.487190275,0.959020498,-1.550738778,0.120964298,NA,4,9,25,24,5.240426003,9.311602282,16.14553889,25.3137765,NA,"UP_pEhEx_DOWN_CDC5"
"3708","EHI_010590A",6.952709498,0.609265244,1.271293861,0.47924816,0.631762097,NA,5,10,12,3,6.550532504,10.34622476,7.749858668,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3709","EHI_010660A",13.95643359,0.085714004,0.918641161,0.093305207,0.925661095,NA,11,14,27,9,14.41117151,14.48471466,17.437182,9.492666188,NA,"DOWN_pEhEx_UP_CDC5"
"3710","EHI_010670A",11.3213252,0.156335435,0.995979085,0.156966585,0.875271183,NA,8,13,20,8,10.48085201,13.45009219,12.91643111,8.4379255,NA,"DOWN_pEhEx_UP_CDC5"
"3711","EHI_010690A",7.911575997,1.022081946,1.20348484,0.84926865,0.395731821,NA,10,8,11,3,13.10106501,8.276979806,7.104037113,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3712","EHI_010750A",8.361257346,-0.114899165,1.143353022,-0.100493166,0.919952808,NA,6,8,17,6,7.860639004,8.276979806,10.97896645,6.328444125,NA,"UP_pEhEx_DOWN_CDC5"
"3713","EHI_010950A",10.02229849,-0.85011995,1.073612986,-0.791830912,0.428459275,NA,7,5,17,14,9.170745505,5.173112379,10.97896645,14.76636963,NA,"UP_pEhEx_DOWN_CDC5"
"3714","EHI_011190A",6.685429162,-0.030831222,1.274747682,-0.024186137,0.980704136,NA,7,4,11,6,9.170745505,4.138489903,7.104037113,6.328444125,NA,"UP_pEhEx_DOWN_CDC5"
"3715","EHI_011790A",6.484259401,-0.879979091,1.288216976,-0.683098505,0.4945446,NA,3,5,13,8,3.930319502,5.173112379,8.395680224,8.4379255,NA,"UP_pEhEx_DOWN_CDC5"
"3716","EHI_011840A",7.901516891,1.461135643,1.290475186,1.132246214,0.257530936,NA,10,10,11,1,13.10106501,10.34622476,7.104037113,1.054740688,NA,"DOWN_pEhEx_UP_CDC5"
"3717","EHI_011960A",8.870249225,0.911544262,1.273488774,0.715785078,0.474124068,NA,10,10,17,1,13.10106501,10.34622476,10.97896645,1.054740688,NA,"DOWN_pEhEx_UP_CDC5"
"3718","EHI_011970A",11.07775824,-0.314136747,0.995823393,-0.315454276,0.752416763,NA,8,9,20,11,10.48085201,9.311602282,12.91643111,11.60214756,NA,"UP_pEhEx_DOWN_CDC5"
"3719","EHI_012050A",12.88475241,-0.258604585,0.936262488,-0.276209491,0.782387168,NA,10,10,19,15,13.10106501,10.34622476,12.27060956,15.82111031,NA,"UP_pEhEx_DOWN_CDC5"
"3720","EHI_012190A",6.142251094,-0.315924402,1.345461495,-0.234807464,0.814358174,NA,6,3,8,8,7.860639004,3.103867427,5.166572446,8.4379255,NA,"UP_pEhEx_DOWN_CDC5"
"3721","EHI_012230A",15.19551563,0.246181239,0.87291028,0.282023531,0.777925467,NA,11,18,25,11,14.41117151,18.62320456,16.14553889,11.60214756,NA,"DOWN_pEhEx_UP_CDC5"
"3722","EHI_012290A",8.25286524,-0.42818256,1.143566758,-0.374427254,0.70808647,NA,6,6,13,10,7.860639004,6.207734855,8.395680224,10.54740688,NA,"UP_pEhEx_DOWN_CDC5"
"3723","EHI_012310A",9.891631136,0.547587053,1.105872396,0.495162964,0.620485092,NA,11,9,18,4,14.41117151,9.311602282,11.624788,4.21896275,NA,"DOWN_pEhEx_UP_CDC5"
"3724","EHI_012460A",7.488592472,-0.149164126,1.274176305,-0.117067101,0.90680688,NA,6,6,5,12,7.860639004,6.207734855,3.229107778,12.65688825,NA,"UP_pEhEx_DOWN_CDC5"
"3725","EHI_012510A",6.21430356,1.147073402,1.309635743,0.875872095,0.381099571,NA,6,9,7,3,7.860639004,9.311602282,4.52075089,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3726","EHI_012580A",10.20520546,0.386303433,1.079852664,0.357737167,0.720540016,NA,5,16,16,7,6.550532504,16.55395961,10.33314489,7.383184813,NA,"DOWN_pEhEx_UP_CDC5"
"3727","EHI_013070A",10.66102196,0.803814542,1.019871853,0.788152491,0.430607515,NA,12,11,11,8,15.72127801,11.38084723,7.104037113,8.4379255,NA,"DOWN_pEhEx_UP_CDC5"
"3728","EHI_013110A",9.8878427,-0.327449369,1.098913087,-0.297975675,0.765721729,NA,8,7,24,6,10.48085201,7.242357331,15.49971734,6.328444125,NA,"UP_pEhEx_DOWN_CDC5"
"3729","EHI_013190A",9.079738344,0.657336395,1.126906706,0.583310394,0.559684367,NA,10,9,15,4,13.10106501,9.311602282,9.687323335,4.21896275,NA,"DOWN_pEhEx_UP_CDC5"
"3730","EHI_013200A",13.13365428,0.890634127,0.969730719,0.918434479,0.358391447,NA,12,18,20,5,15.72127801,18.62320456,12.91643111,5.273703438,NA,"DOWN_pEhEx_UP_CDC5"
"3731","EHI_013940A",9.095240708,-0.216321423,1.122378593,-0.192734808,0.847166661,NA,9,5,17,8,11.79095851,5.173112379,10.97896645,8.4379255,NA,"UP_pEhEx_DOWN_CDC5"
"3732","EHI_014050A",9.956608942,0.022327939,1.067124266,0.020923467,0.983306707,NA,5,13,16,9,6.550532504,13.45009219,10.33314489,9.492666188,NA,"DOWN_pEhEx_UP_CDC5"
"3733","EHI_014080A",9.938338824,-0.390089527,1.047092604,-0.372545394,0.70948682,NA,6,9,17,11,7.860639004,9.311602282,10.97896645,11.60214756,NA,"UP_pEhEx_DOWN_CDC5"
"3734","EHI_014120A",12.29683042,-0.780477117,0.986899937,-0.790837134,0.429039038,NA,5,11,19,18,6.550532504,11.38084723,12.27060956,18.98533238,NA,"UP_pEhEx_DOWN_CDC5"
"3735","EHI_014230A",9.187828674,-1.670571381,1.275191457,-1.310055343,0.190177114,NA,1,7,11,20,1.310106501,7.242357331,7.104037113,21.09481375,NA,"UP_pEhEx_DOWN_CDC5"
"3736","EHI_014360A",6.094217364,-0.065366213,1.322410358,-0.049429598,0.960576941,NA,6,4,11,5,7.860639004,4.138489903,7.104037113,5.273703438,NA,"UP_pEhEx_DOWN_CDC5"
"3737","EHI_014370A",8.404261523,-0.116215681,1.124147907,-0.10338113,0.917660488,NA,6,8,14,8,7.860639004,8.276979806,9.04150178,8.4379255,NA,"UP_pEhEx_DOWN_CDC5"
"3738","EHI_015260A",6.965749468,-0.659499524,1.300722659,-0.507025475,0.612136944,NA,6,3,18,5,7.860639004,3.103867427,11.624788,5.273703438,NA,"UP_pEhEx_DOWN_CDC5"
"3739","EHI_015290A",9.237188445,-0.858351549,1.230436014,-0.6975995,0.485427694,NA,6,5,6,19,7.860639004,5.173112379,3.874929334,20.04007306,NA,"UP_pEhEx_DOWN_CDC5"
"3740","EHI_015330A",15.20557474,0.050387485,0.863881808,0.058326827,0.953488299,NA,11,16,25,13,14.41117151,16.55395961,16.14553889,13.71162894,NA,"DOWN_pEhEx_UP_CDC5"
"3741","EHI_015340A",5.835561746,-0.200091332,1.367046747,-0.146367586,0.883631215,NA,6,3,11,5,7.860639004,3.103867427,7.104037113,5.273703438,NA,"UP_pEhEx_DOWN_CDC5"
"3742","EHI_015370A",6.894311303,-0.327446851,1.263300678,-0.259199458,0.795481349,NA,3,8,14,6,3.930319502,8.276979806,9.04150178,6.328444125,NA,"UP_pEhEx_DOWN_CDC5"
"3743","EHI_015410A",7.515178366,0.915976313,1.218057031,0.751997886,0.45205233,NA,8,9,11,3,10.48085201,9.311602282,7.104037113,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3744","EHI_015430A",9.217375592,1.092872372,1.104608374,0.989375418,0.322479497,NA,8,14,7,7,10.48085201,14.48471466,4.52075089,7.383184813,NA,"DOWN_pEhEx_UP_CDC5"
"3745","EHI_016000A",10.69274576,0.018966793,1.035324387,0.018319662,0.985383842,NA,11,7,18,9,14.41117151,7.242357331,11.624788,9.492666188,NA,"DOWN_pEhEx_UP_CDC5"
"3746","EHI_016360A",11.72736823,0.278284725,0.971457797,0.286460952,0.774525097,NA,11,11,18,9,14.41117151,11.38084723,11.624788,9.492666188,NA,"DOWN_pEhEx_UP_CDC5"
"3747","EHI_016390A",10.92224474,0.621023962,1.039568622,0.597386213,0.550249556,NA,14,8,15,7,18.34149101,8.276979806,9.687323335,7.383184813,NA,"DOWN_pEhEx_UP_CDC5"
"3748","EHI_016400A",12.76693534,-1.062632608,1.00838225,-1.053799398,0.291974769,NA,3,12,26,17,3.930319502,12.41546971,16.79136045,17.93059169,NA,"UP_pEhEx_DOWN_CDC5"
"3749","EHI_016410A",6.998280834,0.258770441,1.249559264,0.20708937,0.835940063,NA,7,6,13,4,9.170745505,6.207734855,8.395680224,4.21896275,NA,"DOWN_pEhEx_UP_CDC5"
"3750","EHI_017020A",6.905282745,0.868962196,1.276283743,0.680853455,0.495964222,NA,9,6,10,3,11.79095851,6.207734855,6.458215557,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3751","EHI_017450A",11.03597534,0.702463137,0.99958355,0.7027558,0.482207947,NA,9,15,13,8,11.79095851,15.51933714,8.395680224,8.4379255,NA,"DOWN_pEhEx_UP_CDC5"
"3752","EHI_017570A",5.788749293,2.370230822,1.447229454,1.63777127,0.101469417,NA,7,10,4,1,9.170745505,10.34622476,2.583286223,1.054740688,NA,"DOWN_pEhEx_UP_CDC5"
"3753","EHI_017580A",9.186170268,1.264033545,1.112588478,1.136119572,0.255906525,NA,12,10,10,4,15.72127801,10.34622476,6.458215557,4.21896275,NA,"DOWN_pEhEx_UP_CDC5"
"3754","EHI_017620A",7.76172619,0.819434061,1.486933442,0.55108994,0.581572021,NA,9,8,17,0,11.79095851,8.276979806,10.97896645,0,NA,"DOWN_pEhEx_UP_CDC5"
"3755","EHI_017650A",6.720029055,-1.819458252,1.336354559,-1.361508621,0.173353011,NA,3,2,16,10,3.930319502,2.069244952,10.33314489,10.54740688,NA,"UP_pEhEx_DOWN_CDC5"
"3756","EHI_017740A",9.363955433,-0.454340183,1.125384041,-0.403720123,0.68641854,NA,9,4,17,10,11.79095851,4.138489903,10.97896645,10.54740688,NA,"UP_pEhEx_DOWN_CDC5"
"3757","EHI_019080A",9.333059051,-0.310500272,1.091468414,-0.284479393,0.776043024,NA,8,6,14,11,10.48085201,6.207734855,9.04150178,11.60214756,NA,"UP_pEhEx_DOWN_CDC5"
"3758","EHI_019140A",7.745504761,0.843317276,1.212862305,0.695311638,0.486860023,NA,9,8,12,3,11.79095851,8.276979806,7.749858668,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3759","EHI_019160A",12.67064744,-0.252544965,0.937341896,-0.269426733,0.787601317,NA,9,11,23,12,11.79095851,11.38084723,14.85389578,12.65688825,NA,"UP_pEhEx_DOWN_CDC5"
"3760","EHI_019180A",8.252451534,-0.011940877,1.139414836,-0.010479833,0.991638456,NA,7,7,11,9,9.170745505,7.242357331,7.104037113,9.492666188,NA,"UP_pEhEx_DOWN_CDC5"
"3761","EHI_019190A",8.518096887,-0.388680569,1.151836606,-0.337444189,0.735782078,NA,5,8,20,6,6.550532504,8.276979806,12.91643111,6.328444125,NA,"UP_pEhEx_DOWN_CDC5"
"3762","EHI_019610A",9.580828153,0.825699254,1.064311602,0.775805932,0.437863581,NA,10,11,10,7,13.10106501,11.38084723,6.458215557,7.383184813,NA,"DOWN_pEhEx_UP_CDC5"
"3763","EHI_019870A",10.64266692,-1.395539195,1.056568447,-1.320822326,0.186560613,NA,5,5,20,17,6.550532504,5.173112379,12.91643111,17.93059169,NA,"UP_pEhEx_DOWN_CDC5"
"3764","EHI_020110A",11.26312028,-0.114640902,1.017945405,-0.112619893,0.910331913,NA,11,7,15,13,14.41117151,7.242357331,9.687323335,13.71162894,NA,"UP_pEhEx_DOWN_CDC5"
"3765","EHI_020260A",9.463115844,-0.574644489,1.128571232,-0.50917875,0.610626936,NA,7,6,25,6,9.170745505,6.207734855,16.14553889,6.328444125,NA,"UP_pEhEx_DOWN_CDC5"
"3766","EHI_020320A",11.6522464,-0.558569943,1.015380809,-0.550108825,0.582244734,NA,9,7,28,9,11.79095851,7.242357331,18.08300356,9.492666188,NA,"UP_pEhEx_DOWN_CDC5"
"3767","EHI_020360A",14.93735864,1.233264697,0.922159729,1.337365597,0.181103329,NA,18,18,19,5,23.58191701,18.62320456,12.27060956,5.273703438,NA,"DOWN_pEhEx_UP_CDC5"
"3768","EHI_020980A",5.056420753,-0.217186208,1.728050317,-0.125682803,0.899983015,NA,0,9,12,3,0,9.311602282,7.749858668,3.164222063,NA,"UP_pEhEx_DOWN_CDC5"
"3769","EHI_020990A",10.91898194,-6.660780572,1.815545469,-3.668748971,0.00024374,NA,0,0,17,31,0,0,10.97896645,32.69696131,NA,"UP_pEhEx_DOWN_CDC5"
"3770","EHI_021210A",7.299526924,0.842468571,1.205186818,0.699035667,0.484529741,NA,8,8,8,5,10.48085201,8.276979806,5.166572446,5.273703438,NA,"DOWN_pEhEx_UP_CDC5"
"3771","EHI_021250A",10.3788734,0.14046825,1.035841573,0.135607852,0.892131298,NA,8,11,19,7,10.48085201,11.38084723,12.27060956,7.383184813,NA,"DOWN_pEhEx_UP_CDC5"
"3772","EHI_021350A",13.4466143,-0.066942972,0.91382064,-0.073256139,0.941602294,NA,9,14,23,12,11.79095851,14.48471466,14.85389578,12.65688825,NA,"UP_pEhEx_DOWN_CDC5"
"3773","EHI_021380A",6.985434135,2.607189304,1.547322417,1.684968353,0.091994678,NA,11,9,0,4,14.41117151,9.311602282,0,4.21896275,NA,"DOWN_pEhEx_UP_CDC5"
"3774","EHI_021500A",8.561101064,-0.39109283,1.12533551,-0.347534425,0.728189861,NA,5,8,17,8,6.550532504,8.276979806,10.97896645,8.4379255,NA,"UP_pEhEx_DOWN_CDC5"
"3775","EHI_022270A",12.38806534,1.237005669,0.976096421,1.267298642,0.205048526,NA,10,21,13,6,13.10106501,21.72707199,8.395680224,6.328444125,NA,"DOWN_pEhEx_UP_CDC5"
"3776","EHI_022290A",7.054305141,2.621533679,1.552158166,1.688960402,0.091227019,NA,12,8,0,4,15.72127801,8.276979806,0,4.21896275,NA,"DOWN_pEhEx_UP_CDC5"
"3777","EHI_022300A",11.84007083,-0.287291849,0.977296273,-0.293965972,0.768783906,NA,10,8,19,13,13.10106501,8.276979806,12.27060956,13.71162894,NA,"UP_pEhEx_DOWN_CDC5"
"3778","EHI_022500A",10.27172241,-1.150351741,1.053109346,-1.092338365,0.274684403,NA,5,6,21,14,6.550532504,6.207734855,13.56225267,14.76636963,NA,"UP_pEhEx_DOWN_CDC5"
"3779","EHI_022610A",10.51097889,0.30166921,1.152117922,0.261838831,0.793445701,NA,6,15,24,3,7.860639004,15.51933714,15.49971734,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3780","EHI_022620A",10.76776283,1.317068089,1.418590177,0.928434519,0.35318222,NA,9,18,0,12,11.79095851,18.62320456,0,12.65688825,NA,"DOWN_pEhEx_UP_CDC5"
"3781","EHI_022840A",11.28263151,-0.664978931,0.994728207,-0.668503141,0.503812478,NA,7,8,20,14,9.170745505,8.276979806,12.91643111,14.76636963,NA,"UP_pEhEx_DOWN_CDC5"
"3782","EHI_022850A",6.073793794,-0.93858774,1.344483525,-0.69810282,0.485112895,NA,4,3,10,9,5.240426003,3.103867427,6.458215557,9.492666188,NA,"UP_pEhEx_DOWN_CDC5"
"3783","EHI_022880A",8.090273498,0.488373749,1.331708745,0.366727148,0.713822555,NA,13,2,14,4,17.03138451,2.069244952,9.04150178,4.21896275,NA,"DOWN_pEhEx_UP_CDC5"
"3784","EHI_022900A",15.21886574,1.785702383,4.581889486,0.389730566,0.696735792,NA,36,0,0,13,47.16383403,0,0,13.71162894,NA,"DOWN_pEhEx_UP_CDC5"
"3785","EHI_022910A",8.400144306,1.496360168,1.210262642,1.236392926,0.216312544,NA,12,9,10,2,15.72127801,9.311602282,6.458215557,2.109481375,NA,"DOWN_pEhEx_UP_CDC5"
"3786","EHI_023030A",11.1041237,1.052427823,1.105359606,0.952113518,0.341039414,NA,16,9,17,3,20.96170401,9.311602282,10.97896645,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3787","EHI_023060A",8.408463664,0.51868678,1.124435664,0.461286312,0.644593204,NA,8,9,10,7,10.48085201,9.311602282,6.458215557,7.383184813,NA,"DOWN_pEhEx_UP_CDC5"
"3788","EHI_023180A",6.77215658,1.146978579,1.265854156,0.906090621,0.364887889,NA,8,8,8,3,10.48085201,8.276979806,5.166572446,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3789","EHI_023200A",11.40888003,0.228754712,1.015673838,0.225224579,0.821804569,NA,7,15,21,7,9.170745505,15.51933714,13.56225267,7.383184813,NA,"DOWN_pEhEx_UP_CDC5"
"3790","EHI_023270A",7.745918467,0.389673635,1.20010266,0.324700251,0.745407945,NA,8,7,14,4,10.48085201,7.242357331,9.04150178,4.21896275,NA,"DOWN_pEhEx_UP_CDC5"
"3791","EHI_023420A",6.86935681,1.34676907,1.257987981,1.070573877,0.284361075,NA,8,9,7,3,10.48085201,9.311602282,4.52075089,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3792","EHI_023440A",12.84205359,0.605493861,0.988558724,0.612501662,0.540205899,NA,12,15,23,5,15.72127801,15.51933714,14.85389578,5.273703438,NA,"DOWN_pEhEx_UP_CDC5"
"3793","EHI_023460A",7.904806697,0.631760742,1.167936128,0.540920626,0.588562293,NA,6,11,11,5,7.860639004,11.38084723,7.104037113,5.273703438,NA,"DOWN_pEhEx_UP_CDC5"
"3794","EHI_023620A",12.40654857,0.0736381,0.946161723,0.077828238,0.937964684,NA,10,12,21,10,13.10106501,12.41546971,13.56225267,10.54740688,NA,"DOWN_pEhEx_UP_CDC5"
"3795","EHI_024380A",6.734595662,0.377420138,1.290730401,0.292408188,0.769974548,NA,7,6,13,3,9.170745505,6.207734855,8.395680224,3.164222063,NA,"DOWN_pEhEx_UP_CDC5"
"3796","EHI_024390A",8.731788148,-0.006596899,1.104233983,-0.005974186,0.995233318,NA,7,8,14,8,9.170745505,8.276979806,9.04150178,8.4379255,NA,"UP_pEhEx_DOWN_CDC5"
"3797","EHI_024400A",7.16722817,0.107759865,1.209830198,0.089070239,0.929026089,NA,5,8,10,7,6.550532504,8.276979806,6.458215557,7.383184813,NA,"DOWN_pEhEx_UP_CDC5"
"3798","EHI_024430A",9.821627359,0.099415331,1.067501548,0.09312898,0.925801094,NA,10,7,13,10,13.10106501,7.242357331,8.395680224,10.54740688,NA,"DOWN_pEhEx_UP_CDC5"
"3799","EHI_024460A",7.574403972,0.871062603,1.258779586,0.691989775,0.48894375,NA,8,9,13,2,10.48085201,9.311602282,8.395680224,2.109481375,NA,"DOWN_pEhEx_UP_CDC5"
"3800","EHI_024500A",9.756459864,-0.894913253,1.091748436,-0.819706466,0.412383463,NA,4,8,15,15,5.240426003,8.276979806,9.687323335,15.82111031,NA,"UP_pEhEx_DOWN_CDC5"
"3801","EHI_024590A",13.3193451,-0.574698818,0.936131277,-0.613908361,0.539275885,NA,6,13,25,15,7.860639004,13.45009219,16.14553889,15.82111031,NA,"UP_pEhEx_DOWN_CDC5"
"3802","EHI_024640A",11.2692826,0.13240828,1.005313256,0.131708479,0.895214878,NA,11,9,20,8,14.41117151,9.311602282,12.91643111,8.4379255,NA,"DOWN_pEhEx_UP_CDC5"
