baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,UmasM_1,UmasM_2,pEhEx_1,pEhEx_2,UmasM_1.1,UmasM_2.1,pEhEx_1.1,pEhEx_2.1,Certeza,DE,
EHI_167290A,66.310771,-0.007535309,0.69126397,-0.010900769,0.991302617,0.999745166,29,128,81,55,36.00770232,95.73485721,63.74427134,69.75625314,0.03,UP_pEhEx_DOWN_UmasM
EHI_167300A,11455.60113,-0.488848579,0.530377415,-0.921699465,0.35668536,0.999745166,7422,13170,11682,13848,9215.488503,9850.219293,9193.340467,17563.35624,0.03,UP_pEhEx_DOWN_UmasM
EHI_167310A,5293.260364,-0.898355524,0.748987581,-1.199426461,0.230362164,0.999745166,1035,8165,5302,7576,1285.102479,6106.83679,4172.495391,9608.606796,0.03,UP_pEhEx_DOWN_UmasM
EHI_167320A,17188.8505,-1.101385475,0.61797992,-1.782235052,0.074710909,0.999745166,10950,11046,16134,26966,13596.01174,8261.619006,12696.91449,34200.85676,0.03,UP_pEhEx_DOWN_UmasM
EHI_167330A,46.49691304,0.506084854,0.653029518,0.774980058,0.438351443,0.999745166,50,63,46,32,62.08224537,47.11950003,36.20045039,40.58545637,0.03,DOWN_pEhEx_UP_UmasM
EHI_167460A,18.57202171,0.719230689,0.883478785,0.814089371,0.415593754,0.999745166,20,29,24,7,24.83289815,21.68992859,18.88719151,8.878068581,0.03,DOWN_pEhEx_UP_UmasM
EHI_167480A,218.5243152,-0.092712538,0.587024049,-0.157936524,0.874506817,0.999745166,232,181,260,194,288.0616185,135.3750715,204.6112413,246.0493292,0.03,UP_pEhEx_DOWN_UmasM
EHI_167510A,24.05522016,-0.102136301,0.776225343,-0.131580735,0.895315924,0.999745166,18,32,28,22,22.34960833,23.9337143,22.03505676,27.90250125,0.03,UP_pEhEx_DOWN_UmasM
EHI_167620A,20.9217895,0.658994541,0.881027439,0.747984128,0.454469731,0.999745166,30,19,20,13,37.24934722,14.21064287,15.73932626,16.48784165,0.03,DOWN_pEhEx_UP_UmasM
EHI_167630A,6.915637042,1.460767503,1.279780649,1.141420214,0.253695097,0.999745166,8,14,6,2,9.93315926,10.47100001,4.721797877,2.536591023,0.03,DOWN_pEhEx_UP_UmasM
EHI_167640A,15.79191605,0.783940898,0.951344179,0.824034997,0.409919673,0.999745166,18,24,21,5,22.34960833,17.95028573,16.52629257,6.341477558,0.03,DOWN_pEhEx_UP_UmasM
EHI_167660A,73.69495426,-0.012940206,0.585089921,-0.02211661,0.982354937,0.999745166,58,100,101,54,72.01540463,74.7928572,79.4835976,68.48795762,0.03,UP_pEhEx_DOWN_UmasM
EHI_167680A,98.50535703,0.064469777,0.566140265,0.113875979,0.909336108,0.999745166,71,151,113,82,88.15678843,112.9372144,88.92719335,104.0002319,0.03,DOWN_pEhEx_UP_UmasM
EHI_167700A,73.81067136,0.06437699,0.596682807,0.107891478,0.914081777,0.999745166,67,91,104,49,83.1902088,68.06150005,81.84449654,62.14648007,0.03,DOWN_pEhEx_UP_UmasM
EHI_167710A,40.32562758,0.20418058,0.707034203,0.288784587,0.772746227,0.999745166,44,43,56,24,54.63237593,32.1609286,44.07011352,30.43909228,0.03,DOWN_pEhEx_UP_UmasM
EHI_167720A,660.2947488,-0.707568305,0.524773624,-1.348330543,0.177552093,0.999745166,355,751,793,800,440.7839422,561.6943576,624.0642861,1014.636409,0.03,UP_pEhEx_DOWN_UmasM
EHI_167730A,20.7743776,0.123537562,0.819281318,0.15078772,0.880143173,0.999745166,15,33,28,14,18.62467361,24.68164288,22.03505676,17.75613716,0.03,DOWN_pEhEx_UP_UmasM
EHI_167940A,32.49161199,-0.082171784,0.807150464,-0.10180479,0.918911623,0.999745166,24,44,21,40,29.79947778,32.90885717,16.52629257,50.73182046,0.03,UP_pEhEx_DOWN_UmasM
EHI_168060A,13.2112675,-0.120386748,0.971362061,-0.12393602,0.901365933,0.999745166,9,19,22,8,11.17480417,14.21064287,17.31325888,10.14636409,0.03,UP_pEhEx_DOWN_UmasM
EHI_168070A,130.4904684,-0.169056176,0.651991662,-0.259291929,0.795410006,0.999745166,146,87,181,105,181.2801565,65.06978576,142.4409026,133.1710287,0.03,UP_pEhEx_DOWN_UmasM
EHI_168190A,112.1189109,0.022992562,0.657074183,0.034992339,0.97208585,0.999745166,133,82,129,95,165.1387727,61.3301429,101.5186544,120.4880736,0.03,DOWN_pEhEx_UP_UmasM
EHI_168200A,19.90329003,0.524285269,0.851326572,0.615845065,0.537996781,0.999745166,23,25,25,10,28.55783287,18.6982143,19.67415782,12.68295512,0.03,DOWN_pEhEx_UP_UmasM
EHI_168220A,145.7829649,-0.51622825,0.528181849,-0.977368402,0.328386801,0.999745166,100,155,228,129,124.1644907,115.9289287,179.4283193,163.610121,0.03,UP_pEhEx_DOWN_UmasM
EHI_168230A,19.87789888,0.542819737,1.035820443,0.524048101,0.600245084,0.999745166,8,49,8,21,9.93315926,36.64850003,6.295730503,26.63420574,0.03,DOWN_pEhEx_UP_UmasM
EHI_168240A,13041.71732,-0.212343021,0.506223609,-0.419464872,0.674876423,0.999745166,11846,12647,15622,12383,14708.52557,9459.05265,12293.98774,15705.30332,0.03,UP_pEhEx_DOWN_UmasM
EHI_168250A,5.215636505,-0.006745582,1.443707359,-0.004672403,0.996271975,0.999745166,3,9,10,2,3.724934722,6.731357148,7.869663129,2.536591023,0.03,UP_pEhEx_DOWN_UmasM
EHI_168260A,18.79503264,-0.3810908,0.882802413,-0.431683006,0.66597182,0.999745166,8,30,27,17,9.93315926,22.43785716,21.24809045,21.5610237,0.03,UP_pEhEx_DOWN_UmasM
EHI_168290A,80.84849933,-0.855880863,0.714389793,-1.198058639,0.230894189,0.999745166,21,118,119,91,26.07454306,88.25557149,93.64899123,115.4148916,0.03,UP_pEhEx_DOWN_UmasM
EHI_168300A,168.1255771,-0.097231813,0.586739874,-0.165715365,0.868380953,0.999745166,176,143,225,134,218.5295037,106.9537858,177.0674204,169.9515986,0.03,UP_pEhEx_DOWN_UmasM
EHI_168330A,45.90841816,1.424812708,0.906656901,1.571501531,0.116066199,0.999745166,13,157,33,19,16.1413838,117.4247858,25.96988832,24.09761472,0.03,DOWN_pEhEx_UP_UmasM
EHI_168340A,35815.82048,-0.703662274,0.601951486,-1.168968414,0.242416358,0.999745166,29117,24532,35711,47827,36152.97477,18348.18373,28103.354,60658.76943,0.03,UP_pEhEx_DOWN_UmasM
EHI_168370A,103.2108928,-0.277729255,0.560685903,-0.495338395,0.620361273,0.999745166,73,128,125,101,90.64007825,95.73485721,98.37078911,128.0978467,0.03,UP_pEhEx_DOWN_UmasM
EHI_168380A,26.91574564,0.221167626,0.809183415,0.273321996,0.784605709,0.999745166,14,54,36,17,17.3830287,40.38814289,28.33078726,21.5610237,0.03,DOWN_pEhEx_UP_UmasM
EHI_168390A,20.99113047,0.72726875,0.890279108,0.816899716,0.41398574,0.999745166,22,34,30,6,27.31618796,25.42957145,23.60898939,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_168400A,15.85794902,1.223369736,0.951640619,1.285537535,0.198604509,0.999745166,11,41,13,7,13.65809398,30.66507145,10.23056207,8.878068581,0.03,DOWN_pEhEx_UP_UmasM
EHI_168450A,6.656081568,4.602740355,1.878650769,2.45002447,0.014284651,0.999745166,15,9,0,1,18.62467361,6.731357148,0,1.268295512,0.03,DOWN_pEhEx_UP_UmasM
EHI_168500A,211.9666342,-0.067819426,0.519453733,-0.130559127,0.896124078,0.999745166,153,299,244,191,189.9716708,223.630643,192.0197803,242.2444427,0.03,UP_pEhEx_DOWN_UmasM
EHI_168600A,153.3703781,-0.392942889,0.547581817,-0.717596671,0.473006011,0.999745166,97,193,182,162,120.439556,144.3502144,143.2278689,205.4638729,0.03,UP_pEhEx_DOWN_UmasM
EHI_169070A,53.60154522,0.163820072,0.648754578,0.252514707,0.800643247,0.999745166,56,59,70,36,69.53211482,44.12778575,55.0876419,45.65863842,0.03,DOWN_pEhEx_UP_UmasM
EHI_169080A,10.59637866,0.917660298,1.063822487,0.862606599,0.388353801,0.999745166,11,19,12,4,13.65809398,14.21064287,9.443595754,5.073182046,0.03,DOWN_pEhEx_UP_UmasM
EHI_169090A,15.88149171,0.041679323,1.004510441,0.041492175,0.966903531,0.999745166,6,33,27,8,7.449869445,24.68164288,21.24809045,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_169100A,14634.10669,0.133572171,0.559361516,0.238793996,0.811265326,0.999745166,17078,12592,17726,11010,21204.81173,9417.916578,13949.76486,13963.93358,0.03,DOWN_pEhEx_UP_UmasM
EHI_169210A,167.2343715,0.413169785,0.620721485,0.665628298,0.505648714,0.999745166,219,148,193,106,271.9202347,110.6934287,151.8844984,134.4393242,0.03,DOWN_pEhEx_UP_UmasM
EHI_169230A,6.857896303,-0.346105145,1.259653814,-0.274762114,0.783499006,0.999745166,3,11,10,6,3.724934722,8.227214292,7.869663129,7.609773069,0.03,UP_pEhEx_DOWN_UmasM
EHI_169240A,14.06694224,0.81021904,0.958409247,0.845378988,0.397899272,0.999745166,17,20,16,6,21.10796343,14.95857144,12.59146101,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_169250A,16.34408895,0.921993811,0.936349135,0.984668834,0.324786766,0.999745166,23,19,11,11,28.55783287,14.21064287,8.656629441,13.95125063,0.03,DOWN_pEhEx_UP_UmasM
EHI_169260A,98.97081304,0.565656835,0.656205379,0.862011884,0.388680978,0.999745166,133,96,123,49,165.1387727,71.80114291,96.79685648,62.14648007,0.03,DOWN_pEhEx_UP_UmasM
EHI_169280A,911.7017873,-0.557305533,0.580063191,-0.960766934,0.336669368,0.999745166,360,1374,1184,978,446.9921667,1027.653858,931.7681144,1240.39301,0.03,UP_pEhEx_DOWN_UmasM
EHI_169290A,1274.334071,0.341106984,0.514513611,0.662969797,0.507349898,0.999745166,1205,1809,1785,665,1496.182114,1353.002787,1404.734868,843.4165152,0.03,DOWN_pEhEx_UP_UmasM
EHI_169300A,90.44787137,-1.561704904,0.750530083,-2.080802542,0.037451983,0.999745166,17,93,106,148,21.10796343,69.55735719,83.41842916,187.7077357,0.03,UP_pEhEx_DOWN_UmasM
EHI_169310A,92.83511719,0.769512868,0.743658944,1.034765835,0.300778282,0.999745166,151,63,98,47,187.488381,47.11950003,77.12269866,59.60988904,0.03,DOWN_pEhEx_UP_UmasM
EHI_169320A,34.26677803,0.153168162,0.710396128,0.215609512,0.829292141,0.999745166,25,55,47,22,31.04112269,41.13607146,36.9874167,27.90250125,0.03,DOWN_pEhEx_UP_UmasM
EHI_169340A,43.92343524,0.336311414,0.726108225,0.463169817,0.643242649,0.999745166,24,91,57,26,29.79947778,68.06150005,44.85707983,32.9756833,0.03,DOWN_pEhEx_UP_UmasM
EHI_169350A,2507.78209,-0.481286937,1.805204883,-0.2666107,0.789768917,0.999745166,164,5325,1248,3834,203.6297648,3982.719646,982.1339585,4862.644991,0.03,UP_pEhEx_DOWN_UmasM
EHI_169360A,6872.766175,-0.019576906,0.470028005,-0.041650509,0.966777308,0.999745166,6047,8215,8637,5552,7508.226755,6144.233219,6797.028044,7041.57668,0.03,UP_pEhEx_DOWN_UmasM
EHI_169580A,203.1304614,-0.257170282,0.638349536,-0.402867501,0.687045701,0.999745166,80,361,236,203,99.3315926,270.0022145,185.7240498,257.4639888,0.03,UP_pEhEx_DOWN_UmasM
EHI_169600A,7.617989677,-0.39685538,1.287770056,-0.308172548,0.75795104,0.999745166,9,3,12,6,11.17480417,2.243785716,9.443595754,7.609773069,0.03,UP_pEhEx_DOWN_UmasM
EHI_169610A,6.290287223,-0.37543527,1.281083124,-0.29306082,0.769475664,0.999745166,4,8,10,5,4.96657963,5.983428576,7.869663129,6.341477558,0.03,UP_pEhEx_DOWN_UmasM
EHI_169630A,48.03782583,1.251129082,0.771524826,1.621631658,0.10488224,0.999745166,74,59,52,12,91.88172315,44.12778575,40.92224827,15.21954614,0.03,DOWN_pEhEx_UP_UmasM
EHI_169650A,10.97999122,0.641644537,1.029676144,0.623151795,0.533184776,0.999745166,12,16,12,6,14.89973889,11.96685715,9.443595754,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_169660A,45.14764643,-0.260894834,0.655768593,-0.397845881,0.690743794,0.999745166,38,47,62,39,47.18250648,35.15264288,48.7919114,49.46352495,0.03,UP_pEhEx_DOWN_UmasM
EHI_169670A,56.18864868,0.16122938,0.697056961,0.231300151,0.817081629,0.999745166,33,103,47,55,40.97428195,77.03664291,36.9874167,69.75625314,0.03,DOWN_pEhEx_UP_UmasM
EHI_169680A,9.77738405,-0.113733869,1.080361035,-0.105273946,0.916158436,0.999745166,8,12,16,6,9.93315926,8.975142864,12.59146101,7.609773069,0.03,UP_pEhEx_DOWN_UmasM
EHI_169700A,107.3143081,-0.156752844,0.551024409,-0.284475318,0.776046146,0.999745166,87,127,136,94,108.0231069,94.98692864,107.0274185,119.2197781,0.03,UP_pEhEx_DOWN_UmasM
EHI_169800A,428.6645528,0.584848714,0.508054753,1.151152924,0.249669329,0.999745166,338,814,440,268,419.6759787,608.8138576,346.2651777,339.9031971,0.03,DOWN_pEhEx_UP_UmasM
EHI_169820A,468.3196446,-0.201116999,0.532550367,-0.377648786,0.705691518,0.999745166,270,716,539,456,335.244125,535.5168575,424.1748426,578.3427533,0.03,UP_pEhEx_DOWN_UmasM
EHI_169830A,117.0745574,-0.596872822,0.569799997,-1.047512857,0.294863106,0.999745166,92,97,174,114,114.2313315,72.54907148,136.9321384,144.5856883,0.03,UP_pEhEx_DOWN_UmasM
EHI_169840A,393.3642482,-0.114659329,0.558007471,-0.205479917,0.837197187,0.999745166,404,340,478,348,501.6245426,254.2957145,376.1698975,441.366838,0.03,UP_pEhEx_DOWN_UmasM
EHI_169850A,89.7127034,-0.009011157,0.572743105,-0.015733332,0.987447135,0.999745166,79,108,103,78,98.08994769,80.77628577,81.05753022,98.9270499,0.03,UP_pEhEx_DOWN_UmasM
EHI_169860A,8.887826937,0.644137083,1.115108451,0.577645235,0.56350366,0.999745166,9,14,8,6,11.17480417,10.47100001,6.295730503,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_169870A,14.74380477,0.337966955,0.926110594,0.364931529,0.715162518,0.999745166,14,21,20,8,17.3830287,15.70650001,15.73932626,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_169880A,11.20849101,0.826220275,1.091305481,0.75709349,0.448993854,0.999745166,6,28,8,8,7.449869445,20.94200002,6.295730503,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_169900A,331.528463,-0.110304248,0.496733378,-0.222059263,0.82426775,0.999745166,269,406,401,294,334.0024801,303.6590002,315.5734915,372.8788804,0.03,UP_pEhEx_DOWN_UmasM
EHI_169950A,7.54478835,0.063568175,1.24137808,0.051207747,0.959159978,0.999745166,9,6,12,4,11.17480417,4.487571432,9.443595754,5.073182046,0.03,DOWN_pEhEx_UP_UmasM
EHI_169960A,16.09243334,-0.41690502,0.903572966,-0.461396076,0.644514467,0.999745166,10,20,18,18,12.41644907,14.95857144,14.16539363,22.82931921,0.03,UP_pEhEx_DOWN_UmasM
EHI_169970A,30.0699745,0.532728752,0.731702184,0.728067735,0.466572123,0.999745166,26,52,35,17,32.28276759,38.89228574,27.54382095,21.5610237,0.03,DOWN_pEhEx_UP_UmasM
EHI_169980A,34.60545831,-0.432664428,0.80733796,-0.535914882,0.592017379,0.999745166,11,60,58,27,13.65809398,44.87571432,45.64404615,34.24397881,0.03,UP_pEhEx_DOWN_UmasM
EHI_169990A,203.6712983,0.026311439,0.515720315,0.051018814,0.959310528,0.999745166,183,246,250,163,227.2210181,183.9904287,196.7415782,206.7321684,0.03,DOWN_pEhEx_UP_UmasM
EHI_170000A,40.30961462,-0.140076177,0.725310465,-0.193125819,0.846860433,0.999745166,21,67,42,41,26.07454306,50.11121432,33.05258514,52.00011597,0.03,UP_pEhEx_DOWN_UmasM
EHI_170010A,61.03338214,0.19259651,0.654655908,0.294195023,0.768608883,0.999745166,36,114,79,41,44.69921667,85.26385721,62.17033872,52.00011597,0.03,DOWN_pEhEx_UP_UmasM
EHI_170020A,106.4853707,-0.197049058,0.552629112,-0.356566553,0.721416321,0.999745166,73,144,149,87,90.64007825,107.7017144,117.2579806,110.3417095,0.03,UP_pEhEx_DOWN_UmasM
EHI_170030A,12.82088113,0.011822216,0.984081939,0.012013447,0.990414887,0.999745166,10,18,21,7,12.41644907,13.4627143,16.52629257,8.878068581,0.03,DOWN_pEhEx_UP_UmasM
EHI_170040A,74.86173272,-0.228957284,0.592333493,-0.386534422,0.699100915,0.999745166,53,96,88,73,65.8071801,71.80114291,69.25303553,92.58557234,0.03,UP_pEhEx_DOWN_UmasM
EHI_170050A,702.3158445,-0.965558999,0.579085384,-1.667386236,0.095437629,0.999745166,236,879,1005,842,293.0281982,657.4292148,790.9011444,1067.904821,0.03,UP_pEhEx_DOWN_UmasM
EHI_170060A,612.3332044,-0.692127776,0.712493394,-0.971416412,0.331340959,0.999745166,133,1030,839,673,165.1387727,770.3664291,660.2647365,853.5628793,0.03,UP_pEhEx_DOWN_UmasM
EHI_170070A,8.93673528,0.26355768,1.135328386,0.232142244,0.816427535,0.999745166,8,13,14,4,9.93315926,9.723071436,11.01752838,5.073182046,0.03,DOWN_pEhEx_UP_UmasM
EHI_170080A,173.9539873,0.280549963,0.574773672,0.488105104,0.625475396,0.999745166,200,179,218,112,248.3289815,133.8792144,171.5586562,142.0490973,0.03,DOWN_pEhEx_UP_UmasM
EHI_170090A,37.49417159,0.445649939,0.7102394,0.6274644,0.530354865,0.999745166,26,72,36,28,32.28276759,53.85085718,28.33078726,35.51227432,0.03,DOWN_pEhEx_UP_UmasM
EHI_170100A,56.67708736,-0.301170755,0.657369835,-0.458145079,0.646848214,0.999745166,29,87,71,55,36.00770232,65.06978576,55.87460821,69.75625314,0.03,UP_pEhEx_DOWN_UmasM
EHI_170110A,50.36632981,0.336552208,0.682714076,0.492962164,0.622039322,0.999745166,30,100,54,37,37.24934722,74.7928572,42.49618089,46.92693393,0.03,DOWN_pEhEx_UP_UmasM
EHI_170120A,227.8296521,-0.999540894,0.705819204,-1.416142957,0.156733653,0.999745166,47,327,346,265,58.35731065,244.572643,272.2903442,336.0983106,0.03,UP_pEhEx_DOWN_UmasM
EHI_170130A,269.9272932,-0.771768298,0.554507515,-1.391808546,0.163980381,0.999745166,117,338,373,306,145.2724542,252.7998573,293.5384347,388.0984265,0.03,UP_pEhEx_DOWN_UmasM
EHI_170150A,52.24392079,0.310288905,0.71113443,0.436329464,0.662597707,0.999745166,67,44,60,36,83.1902088,32.90885717,47.21797877,45.65863842,0.03,DOWN_pEhEx_UP_UmasM
EHI_170160A,11.02994889,0.040031238,1.096511676,0.036507808,0.970877453,0.999745166,4,23,15,8,4.96657963,17.20235716,11.80449469,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_170170A,78.245165,0.068835806,0.575878732,0.119531774,0.904854069,0.999745166,64,108,99,59,79.46527408,80.77628577,77.90966497,74.82943518,0.03,DOWN_pEhEx_UP_UmasM
EHI_170290A,21.25654601,0.046612705,0.843687419,0.055248785,0.955940263,0.999745166,20,25,35,11,24.83289815,18.6982143,27.54382095,13.95125063,0.03,DOWN_pEhEx_UP_UmasM
EHI_170300A,56.21497033,-0.435011058,0.875674871,-0.496772344,0.6193496,0.999745166,9,112,70,59,11.17480417,83.76800006,55.0876419,74.82943518,0.03,UP_pEhEx_DOWN_UmasM
EHI_170310A,60.92827242,-0.001223759,0.616963643,-0.001983519,0.998417382,0.999745166,56,70,71,52,69.53211482,52.35500004,55.87460821,65.9513666,0.03,UP_pEhEx_DOWN_UmasM
EHI_170330A,39.82230307,-0.266843999,0.740199533,-0.360502793,0.718471168,0.999745166,17,68,61,31,21.10796343,50.85914289,48.00494508,39.31716086,0.03,UP_pEhEx_DOWN_UmasM
EHI_170340A,62086.70776,-0.520481552,0.497671991,-1.045832519,0.295638364,0.999745166,35845,76888,75864,68305,44506.76171,57506.73204,59702.41236,86630.92492,0.03,UP_pEhEx_DOWN_UmasM
EHI_170370A,7.543010979,0.960650198,1.222189224,0.786007747,0.431862949,0.999745166,10,10,5,5,12.41644907,7.47928572,3.934831564,6.341477558,0.03,DOWN_pEhEx_UP_UmasM
EHI_170400A,42.38920497,0.355996445,0.679721595,0.523738612,0.600460356,0.999745166,42,58,57,23,52.14908611,43.37985717,44.85707983,29.17079677,0.03,DOWN_pEhEx_UP_UmasM
EHI_170410A,6.562129792,0.028410286,1.389093167,0.020452398,0.983682485,0.999745166,2,14,4,8,2.483289815,10.47100001,3.147865251,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_170420A,2224.867029,0.386423646,0.614181451,0.62916854,0.529238723,0.999745166,1039,5016,2670,1385,1290.069059,3751.609717,2101.200055,1756.589284,0.03,DOWN_pEhEx_UP_UmasM
EHI_170460A,24.57830264,-0.85904326,0.805434338,-1.066559022,0.286171013,0.999745166,11,28,31,31,13.65809398,20.94200002,24.3959557,39.31716086,0.03,UP_pEhEx_DOWN_UmasM
EHI_170470A,11.64128199,1.228688858,1.035128845,1.186991227,0.235231081,0.999745166,15,19,11,4,18.62467361,14.21064287,8.656629441,5.073182046,0.03,DOWN_pEhEx_UP_UmasM
EHI_170480A,62.83177723,-0.007964095,0.615331624,-0.012942769,0.989673453,0.999745166,59,70,84,47,73.25704954,52.35500004,66.10517028,59.60988904,0.03,UP_pEhEx_DOWN_UmasM
EHI_170580A,3829.898351,-1.011303054,0.631053946,-1.602561968,0.109031396,0.999745166,963,5192,6302,4164,1195.704046,3883.245146,4959.461704,5281.18251,0.03,UP_pEhEx_DOWN_UmasM
EHI_170590A,18.54142399,0.52370177,0.892591877,0.586720296,0.557391575,0.999745166,18,29,27,7,22.34960833,21.68992859,21.24809045,8.878068581,0.03,DOWN_pEhEx_UP_UmasM
EHI_170600A,28.23884402,0.781328495,0.739286937,1.056867714,0.290571965,0.999745166,28,49,27,16,34.76605741,36.64850003,21.24809045,20.29272819,0.03,DOWN_pEhEx_UP_UmasM
EHI_170610A,8.9780306,-0.119476103,1.166249746,-0.102444698,0.918403706,0.999745166,4,16,8,10,4.96657963,11.96685715,6.295730503,12.68295512,0.03,UP_pEhEx_DOWN_UmasM
EHI_170630A,27.96897566,1.240837844,0.850811872,1.458416231,0.144725849,0.999745166,16,78,17,16,19.86631852,58.33842861,13.37842732,20.29272819,0.03,DOWN_pEhEx_UP_UmasM
EHI_171070A,98.98619057,0.556426278,0.590988924,0.941517271,0.346439843,0.999745166,72,195,93,69,89.39843334,145.8460715,73.1878671,87.5123903,0.03,DOWN_pEhEx_UP_UmasM
EHI_171170A,6.177467905,1.006719667,1.334669096,0.754284092,0.450678653,0.999745166,8,9,7,2,9.93315926,6.731357148,5.50876419,2.536591023,0.03,DOWN_pEhEx_UP_UmasM
EHI_171280A,1276.676028,-0.594597339,0.655697737,-0.906816213,0.364503995,0.999745166,371,2103,1594,1434,460.6502607,1572.893787,1254.424303,1818.735764,0.03,UP_pEhEx_DOWN_UmasM
EHI_171300A,11926.75639,-0.716631603,0.494213762,-1.450043805,0.147046304,0.999745166,6379,13540,15627,13689,7920.452865,10126.95286,12297.92257,17361.69726,0.03,UP_pEhEx_DOWN_UmasM
EHI_171320A,62.34448792,0.235293813,0.601512298,0.391170411,0.695671278,0.999745166,55,89,73,45,68.29046991,66.56564291,57.44854084,57.07329802,0.03,DOWN_pEhEx_UP_UmasM
EHI_171440.mRNA,22.8432104,0.735584962,0.91496399,0.803949631,0.421426065,0.999745166,21,42,35,5,26.07454306,31.41300002,27.54382095,6.341477558,0.03,DOWN_pEhEx_UP_UmasM
EHI_171760A,35.50267404,0.495698338,0.763279351,0.649432396,0.51605893,0.999745166,23,73,49,16,28.55783287,54.59878575,38.56134933,20.29272819,0.03,DOWN_pEhEx_UP_UmasM
EHI_171770A,19.09007111,-0.365679988,1.03545747,-0.353157902,0.723970066,0.999745166,3,39,23,20,3.724934722,29.16921431,18.1002252,25.36591023,0.03,UP_pEhEx_DOWN_UmasM
EHI_172130A,69.82994604,-0.200113309,0.592118681,-0.337961485,0.735392212,0.999745166,48,94,98,57,59.59895556,70.30528577,77.12269866,72.29284416,0.03,UP_pEhEx_DOWN_UmasM
EHI_172140A,19.0050361,-0.468204262,0.895855494,-0.522633689,0.601229192,0.999745166,18,13,22,21,22.34960833,9.723071436,17.31325888,26.63420574,0.03,UP_pEhEx_DOWN_UmasM
EHI_172160A,205.8590514,0.541589981,0.667923045,0.810856857,0.417447878,0.999745166,91,501,230,122,112.9896866,374.7122146,181.002252,154.7320524,0.03,DOWN_pEhEx_UP_UmasM
EHI_172170A,18.23360384,0.972911831,0.950816831,1.023237914,0.306195371,0.999745166,10,48,20,7,12.41644907,35.90057146,15.73932626,8.878068581,0.03,DOWN_pEhEx_UP_UmasM
EHI_172280A,178.0558161,-0.303906807,1.055724174,-0.287865727,0.773449523,0.999745166,8,412,135,227,9.93315926,308.1465717,106.2404522,287.9030811,0.03,UP_pEhEx_DOWN_UmasM
