logFC	logCPM	PValue	FDR	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_004780A	0.0517630771487843	4.25576728635641	0.956722857214058	1	238	249	33	303	151	96	31.7307195986102	20.6928207053851	5.2275283355361	26.8326559017132	20.5329523339542	8.29812782269704	0	DOWN_pEhEx_UP_UmasM
EHI_004790A	-0.132910858612408	9.19300694631069	0.841915389856556	1	4625	5156	3973	6325	4836	7153	616.615874552825	428.482664887412	629.362729608634	560.120622370745	657.598393953659	618.296961622416	0	UP_pEhEx_DOWN_UmasM
EHI_004800A	-0.129314483888697	3.24561405059222	0.886250115535342	1	99	126	18	165	63	68	13.1989127742118	10.4710658991105	2.8513790921106	14.6118423227151	8.56672845721268	5.87784054107707	0	UP_pEhEx_DOWN_UmasM
EHI_004810A	2.3130753992472e-05	6.26109171630052	1	1	982	985	105	1081	714	424	130.922548932081	81.8571421478086	16.6330447039785	95.7297063688182	97.0895891817437	36.6500645502453	0	DOWN_pEhEx_UP_UmasM
EHI_004820A	0.286440243183981	5.09415933877559	0.729956387825812	1	188	236	425	266	202	471	25.064602035877	19.6124726364293	67.3242285637225	23.5560609566195	27.467922989793	40.7126896301074	0	DOWN_pEhEx_UP_UmasM
EHI_004830A	-0.427183223790966	4.28435668213961	0.555828677312799	1	142	209	82	212	157	303	18.9317738781624	17.3686728009056	12.9896158640594	18.7740034691854	21.3488312346411	26.1909659403875	0	UP_pEhEx_DOWN_UmasM
EHI_004840A	0.331613546599298	7.79089926716402	0.733154062527082	1	552	1221	3565	1463	1494	2951	73.593937892575	101.469614784238	564.73147018746	129.558335261407	203.153846271044	255.080991716448	0	DOWN_pEhEx_UP_UmasM
EHI_004850A	1.01222032896397	3.32091434353125	0.504596699202608	1	11	33	222	20	6	195	1.46654586380131	2.74242202119562	35.1670088026974	1.77113240275334	0.815878900686922	16.8555721398534	0	DOWN_pEhEx_UP_UmasM
EHI_004860A	-0.614239557800789	5.46534669725947	0.447462336963992	1	212	709	107	709	431	442	28.2643384659889	58.9205216068998	16.9498646031019	62.786643677606	58.6073010326772	38.205963517001	0	UP_pEhEx_DOWN_UmasM
EHI_004870A	-0.142475242883071	0.998036805945908	0.874227744419156	1	13	30	5	30	11	17	1.73319056631064	2.49311092835965	0.7920497478085	2.65669860413002	1.49577798459269	1.46946013526927	0	UP_pEhEx_DOWN_UmasM
EHI_004880A	-0.660099185640854	5.62489057434685	0.405236378284404	1	130	632	280	474	496	823	17.3319056631064	52.5215368907767	44.354785877276	41.9758379452543	67.4459891234522	71.1391583133298	0	UP_pEhEx_DOWN_UmasM
EHI_004900A	-0.0507615287911542	2.37096388952431	0.956926681089018	1	41	27	44	40	42	68	5.46621640144126	2.24379983552369	6.9700377807148	3.54226480550669	5.71115230480845	5.87784054107707	0	UP_pEhEx_DOWN_UmasM
EHI_004930A	-0.635259299525895	2.76051219427422	0.47538905729482	1	29	113	13	104	77	50	3.86634818638528	9.39071783015469	2.0593293443021	9.20988849431739	10.4704458921488	4.32194157432138	0	UP_pEhEx_DOWN_UmasM
EHI_004940A	-0.171043291236984	3.39980825530249	0.875105281827915	1	87	186	13	164	116	30	11.5990445591558	15.4572877558298	2.0593293443021	14.5232857025774	15.7736587466138	2.59316494459283	0	UP_pEhEx_DOWN_UmasM
EHI_004960A	-0.0386272782251668	3.87547261998808	0.966135516682368	1	146	189	48	229	135	62	19.4650632831811	15.7065988486658	7.6036775789616	20.2794660115258	18.3572752654557	5.35920755215851	0	UP_pEhEx_DOWN_UmasM
EHI_004970A	0.735564018453418	6.10402334532325	0.394335237191148	1	667	330	889	638	246	745	88.9260082868614	27.4242202119562	140.826445160351	56.4991236478317	33.4510349281638	64.3969294573885	0	DOWN_pEhEx_UP_UmasM
EHI_004980A	0.415774712752015	2.89377077337853	0.762638914833733	1	12	15	139	23	14	169	1.59986821505598	1.24655546417983	22.0189829890763	2.03680226316635	1.90371743493615	14.6081625212062	0	DOWN_pEhEx_UP_UmasM
EHI_004990A	0.379786632001537	3.39692055517202	0.692652833770485	1	40	61	156	56	59	161	5.33289405018659	5.06932555433129	24.7119521316252	4.95917072770936	8.02280919008806	13.9166518693148	0	DOWN_pEhEx_UP_UmasM
EHI_005000A	-0.555222569981072	1.87235349208646	0.458567098703104	1	14	38	21	37	38	45	1.86651291756531	3.15794050925556	3.3266089407957	3.27659494509369	5.16723303768384	3.88974741688924	0	UP_pEhEx_DOWN_UmasM
EHI_005010A	-0.0367939488934862	4.54970734915674	0.968316900649283	1	50	301	234	198	190	314	6.66611756273324	25.0142129812085	37.0679281974378	17.5342107872581	25.8361651884192	27.1417930867382	0	UP_pEhEx_DOWN_UmasM
EHI_005020A	-0.706344577605404	6.94918304938441	0.411619685815771	1	453	2130	276	1570	1609	1170	60.3950251183632	177.010875913535	43.7211460790292	139.033893616138	218.791525200876	101.13343283912	0	UP_pEhEx_DOWN_UmasM
EHI_005030A	-0.568308573734398	0.673192372185448	0.557068018696019	1	4	18	8	15	24	5	0.533289405018659	1.49586655701579	1.2672795964936	1.32834930206501	3.26351560274769	0.432194157432138	0	UP_pEhEx_DOWN_UmasM
EHI_005040A	-0.247386714625572	1.26533066876662	0.785504000784804	1	4	44	11	15	18	39	0.533289405018659	3.65656269492749	1.7425094451787	1.32834930206501	2.44763670206077	3.37111442797067	0	UP_pEhEx_DOWN_UmasM
EHI_005060A	-0.450366377893252	6.18017088268755	0.551315199042205	1	301	650	563	729	801	891	40.1300277276541	54.0174034477925	89.1848016032371	64.5577760803594	108.919833241704	77.0169988544069	0	UP_pEhEx_DOWN_UmasM
EHI_005070A	0.0847725141931255	4.74589915487081	0.932280263060668	1	43	248	353	174	154	476	5.73286110395059	20.6097170077731	55.9187121952801	15.4088519039541	20.9408917842977	41.1448837875395	0	DOWN_pEhEx_UP_UmasM
EHI_005080A	0.0474594526964232	2.7736197551061	0.95715928224025	1	62	60	44	83	58	50	8.26598577778922	4.9862218567193	6.9700377807148	7.35019947142638	7.88682937330691	4.32194157432138	0	DOWN_pEhEx_UP_UmasM
EHI_005100A	-0.55418924022068	3.66290040926113	0.544080665224219	1	22	159	89	108	86	268	2.93309172760263	13.2134879203062	14.0984855109913	9.56411497486806	11.6942642431792	23.1656068383626	0	UP_pEhEx_DOWN_UmasM
EHI_005120A	0.15966840585676	0.942728918301866	0.829062001197328	1	14	13	16	14	9	27	1.86651291756531	1.08034806895585	2.5345591929872	1.23979268192734	1.22381835103038	2.33384845013354	0	DOWN_pEhEx_UP_UmasM
EHI_005130A	-0.398761885596534	3.54177651110572	0.607948081286793	1	88	155	31	142	87	169	11.7323669104105	12.8810731298582	4.9107084364127	12.5750400595487	11.8302440599604	14.6081625212062	0	UP_pEhEx_DOWN_UmasM
EHI_005140A	-0.438305594311451	4.80286896248367	0.656810515534165	1	271	330	44	355	407	103	36.1303571900142	27.4242202119562	6.9700377807148	31.4376001488719	55.3437854299295	8.90319964310203	0	UP_pEhEx_DOWN_UmasM
EHI_005150A	-0.144846143777032	7.3410724620845	0.901848010000504	1	1148	3515	102	2736	1748	349	153.054059240355	292.109497106139	16.1578148552934	242.290912696657	237.692719733457	30.1671521887632	0	UP_pEhEx_DOWN_UmasM
EHI_005460A	0.0357370157509987	8.41410478777234	0.960186781492134	1	3398	2496	2367	3320	2391	4522	453.029349563351	207.426829239523	374.956350612544	294.007978857055	325.127741923738	390.876395981625	0	DOWN_pEhEx_UP_UmasM
EHI_005657A	-0.138862025488447	0.196427323460743	0.942003938171278	1	13	11	0	12	14	0	1.73319056631064	0.914140673731872	0	1.06267944165201	1.90371743493615	0	0	UP_pEhEx_DOWN_UmasM
EHI_005860A	0.0598549405683334	2.07947596940621	0.965269708062743	1	14	105	10	40	27	53	1.86651291756531	8.72588824925878	1.584099495617	3.54226480550669	3.67145505309115	4.58125806878066	0	DOWN_pEhEx_UP_UmasM
EHI_005870A	-0.317564102431459	4.73989672939818	0.751448113331988	1	288	336	28	379	321	128	38.3968371613435	27.9228423976281	4.4354785877276	33.5629590321759	43.6495211867503	11.0641704302627	0	UP_pEhEx_DOWN_UmasM
EHI_005890A	0.220496126562838	10.3470008408661	0.855096743169537	1	21093	15631	590	19395	12304	2523	2812.16835501464	1298.99389737299	93.461870241403	1717.55564757006	1673.09566567531	218.085171840257	0	DOWN_pEhEx_UP_UmasM
EHI_005900A	-0.281107827932099	2.11418034530961	0.69360393611086	1	24	46	26	50	34	52	3.19973643011196	3.82277009015147	4.1186586886042	4.42783100688336	4.62331377055922	4.49481923729423	0	UP_pEhEx_DOWN_UmasM
EHI_005910A	0.416703340058083	5.03435465909893	0.758621494497031	1	455	583	16	526	260	20	60.6616698208725	48.4494557077892	2.5345591929872	46.5807821924129	35.3547523630999	1.72877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_005920A	0.449987269788942	2.61548471893209	0.780999581840936	1	14	8	114	7	4	160	1.86651291756531	0.664829580895907	18.0587342500338	0.61989634096367	0.543919267124615	13.8302130378284	0	DOWN_pEhEx_UP_UmasM
EHI_005940A	0.234523487661766	3.14579232962076	0.768249768300341	1	86	119	42	137	38	75	11.4657222079012	9.88934001582662	6.6532178815914	12.1322569588604	5.16723303768384	6.48291236148206	0	DOWN_pEhEx_UP_UmasM
EHI_005950A	-0.42557627644184	4.5948453805749	0.564335201770625	1	127	322	111	310	258	230	16.9319386093424	26.7593906310603	17.5835044013487	27.4525522426768	35.0827927295376	19.8809312418783	0	UP_pEhEx_DOWN_UmasM
EHI_005960A	1.48136733452939	5.02400467165146	0.338063423255355	1	12	144	817	36	52	473	1.59986821505598	11.9669324561263	129.420928791909	3.18803832495602	7.07095047261999	40.8855672930802	0	DOWN_pEhEx_UP_UmasM
EHI_005970A	0.663692837593374	11.1195279709097	0.482083961954408	1	15250	7635	34816	12691	7773	34528	2033.16585663364	634.496731267531	5515.20080394014	1123.87206616713	1056.97111583991	2984.55997356337	0	DOWN_pEhEx_UP_UmasM
EHI_006010A	0.0518496556282632	3.92341908910176	0.952847513242659	1	157	187	58	204	124	106	20.9316091469824	15.5403914534418	9.1877770745786	18.0655505080841	16.8614972808631	9.16251613756132	0	DOWN_pEhEx_UP_UmasM
EHI_006020A	0.249695978482639	1.513048396031	0.818202751565936	1	14	19	33	17	3	61	1.86651291756531	1.57897025462778	5.2275283355361	1.50546254234034	0.407939450343461	5.27276872067208	0	DOWN_pEhEx_UP_UmasM
EHI_006030A	-0.29253322133416	2.94279958997429	0.710624386704847	1	43	125	25	120	61	67	5.73286110395059	10.3879622014985	3.9602487390425	10.6267944165201	8.29476882365037	5.79140170959064	0	UP_pEhEx_DOWN_UmasM
EHI_006040A	0.953595368973439	4.29751779974277	0.523677417509219	1	35	54	429	33	12	407	4.66628229391327	4.48759967104737	67.9578683619693	2.92236846454302	1.63175780137384	35.180604414976	0	DOWN_pEhEx_UP_UmasM
EHI_006050A	0.177152805268957	5.10456358432024	0.833601697095418	1	209	238	387	264	157	596	27.8643714122249	19.7786800316532	61.3046504803779	23.3789477163441	21.3488312346411	51.5175435659108	0	DOWN_pEhEx_UP_UmasM
EHI_006060A	-0.140835456519295	2.04532434629211	0.865226837374127	1	21	51	26	33	29	63	2.79976937634796	4.23828857821141	4.1186586886042	2.92236846454302	3.94341468665346	5.44564638364493	0	UP_pEhEx_DOWN_UmasM
EHI_006070A	-0.399204016548038	7.40972877167017	0.640059709997215	1	1652	1945	363	2607	1893	1056	220.248524272706	161.636691855317	57.5028116908971	230.867108698898	257.409793166724	91.2794060496675	0	UP_pEhEx_DOWN_UmasM
EHI_006100A	0.743125713016277	3.33422339550789	0.696636677521395	1	8	6	225	5	4	245	1.06657881003732	0.49862218567193	35.6422386513825	0.442783100688336	0.543919267124615	21.1775137141747	0	DOWN_pEhEx_UP_UmasM
EHI_006130A	-0.175015849373515	1.85999109458521	0.824841294983308	1	27	49	12	51	33	22	3.59970348387595	4.07208118298743	1.9009193947404	4.51638762702103	4.48733395377807	1.90165429270141	0	UP_pEhEx_DOWN_UmasM
EHI_006150A	0.502042647270857	2.12470797373018	0.53180095022839	1	57	48	19	52	26	25	7.59937402151589	3.98897748537544	3.0097890416723	4.60494424715869	3.53547523630999	2.16097078716069	0	DOWN_pEhEx_UP_UmasM
EHI_006160A	-0.433455765829264	3.69324677230575	0.574052135723841	1	50	139	90	164	82	210	6.66611756273324	11.5514139680664	14.256895460553	14.5232857025774	11.1503449760546	18.1521546121498	0	UP_pEhEx_DOWN_UmasM
EHI_006170A	0.376189655419958	5.41000939424143	0.711781922009302	1	68	321	680	250	335	495	9.06591988531721	26.6762869334483	107.718765701956	22.1391550344168	45.5532386216865	42.7872215857816	0	DOWN_pEhEx_UP_UmasM
EHI_006190A	0.408028419776638	4.42756259561862	0.643748724064124	1	127	139	281	142	92	345	16.9319386093424	11.5514139680664	44.5131958268377	12.5750400595487	12.5101431438661	29.8213968628175	0	DOWN_pEhEx_UP_UmasM
EHI_006200A	0.255487789603941	1.95219074610366	0.898699181250844	1	66	0	20	60	0	54	8.79927518280788	0	3.168198991234	5.31339720826003	0	4.66769690026709	0	DOWN_pEhEx_UP_UmasM
EHI_006550A	0.184326025693144	2.73416421103937	0.884241766503144	1	68	128	5	104	59	10	9.06591988531721	10.6372732943345	0.7920497478085	9.20988849431739	8.02280919008806	0.864388314864275	0	DOWN_pEhEx_UP_UmasM
EHI_006670A	0.0522535954142364	7.59509093501163	0.947042924944065	1	2381	2030	655	2682	1445	1561	317.440518337357	168.700506152336	103.758516962913	237.508855209223	196.490835248767	134.931015950313	0	DOWN_pEhEx_UP_UmasM
EHI_006680A	-1.06914693759497	2.0890296135714	0.508966270962808	1	54	0	4	80	60	14	7.1994069677519	0	0.6336397982468	7.08452961101338	8.15878900686922	1.21014364080999	0	UP_pEhEx_DOWN_UmasM
EHI_006690A	-0.156798945876686	-0.0860286859900392	0.906734838073766	1	3	19	0	12	8	2	0.399967053763994	1.57897025462778	0	1.06267944165201	1.08783853424923	0.172877662972855	0	UP_pEhEx_DOWN_UmasM
EHI_006700A	0.667935850159641	3.8819090242928	0.596078946613736	1	23	103	265	41	25	308	3.06641407885729	8.5596808540348	41.9786366338505	3.63082142564436	3.39949541952884	26.6231600978197	0	DOWN_pEhEx_UP_UmasM
EHI_006710A	0.108107768865178	2.35970483451259	0.920992596728902	1	8	35	72	28	18	107	1.06657881003732	2.90862941641959	11.4055163684424	2.47958536385468	2.44763670206077	9.24895496904774	0	DOWN_pEhEx_UP_UmasM
EHI_006720A	-0.446512159002157	1.78255881877204	0.595333214445824	1	27	43	6	46	34	29	3.59970348387595	3.5734589973155	0.9504596973702	4.07360452633269	4.62331377055922	2.5067261131064	0	UP_pEhEx_DOWN_UmasM
EHI_006730A	0.352948938426309	2.37163772467374	0.777007178417133	1	83	60	4	81	39	7	11.0657551541372	4.9862218567193	0.6336397982468	7.17308623115104	5.30321285446499	0.605071820404993	0	DOWN_pEhEx_UP_UmasM
EHI_006740A	0.434250030801756	0.480507434111664	0.624310694693022	1	11	25	3	18	6	7	1.46654586380131	2.07759244029971	0.4752298486851	1.59401916247801	0.815878900686922	0.605071820404993	0	DOWN_pEhEx_UP_UmasM
EHI_006750A	0.810996803782124	-0.00931577655070355	0.4847188174284	1	9	19	1	12	4	1	1.19990116129198	1.57897025462778	0.1584099495617	1.06267944165201	0.543919267124615	0.0864388314864275	0	DOWN_pEhEx_UP_UmasM
EHI_006760A	0.32260150204738	0.301505769213445	0.65240597398144	1	9	15	6	15	5	8	1.19990116129198	1.24655546417983	0.9504596973702	1.32834930206501	0.679899083905768	0.69151065189142	0	DOWN_pEhEx_UP_UmasM
EHI_006770A	1.27478758114624	1.53828017518645	0.607092813796669	1	0	93	23	0	0	54	0	7.72864387791492	3.6434288399191	0	0	4.66769690026709	0	DOWN_pEhEx_UP_UmasM
EHI_006800A	1.06814962366163	2.33296658464923	0.485328862708946	1	4	14	114	10	5	90	0.533289405018659	1.16345176656784	18.0587342500338	0.885566201376672	0.679899083905768	7.77949483377848	0	DOWN_pEhEx_UP_UmasM
EHI_006810A	0.14800713465677	7.17028689974179	0.884322359030411	1	242	1763	1735	699	599	3077	32.2640090036289	146.511818889936	274.841262489549	61.9010774762294	81.451910251911	265.972284483737	0	DOWN_pEhEx_UP_UmasM
EHI_006830A	0.139237733588355	3.4976216457772	0.896294858188678	1	134	179	13	195	79	42	17.8651950681251	14.8755618725459	2.0593293443021	17.2685409268451	10.7424055257111	3.63043092242996	0	DOWN_pEhEx_UP_UmasM
EHI_006840A	-0.696933307761867	5.28380510589948	0.475713816655666	1	141	712	67	521	592	199	18.7984515269077	59.1698326997357	10.6134666206339	46.1379990917246	80.500051534443	17.2013274657991	0	UP_pEhEx_DOWN_UmasM
EHI_006850A	-1.9786171214898	2.39805480973111	0.0284871531830991	1	7	28	18	61	105	53	0.933256458782654	2.32690353313567	2.8513790921106	5.4019538283977	14.2778807620211	4.58125806878066	0	UP_pEhEx_DOWN_UmasM
EHI_006860A	-0.184002721416647	10.6370016291024	0.787689761024167	1	16790	13317	7116	18866	14098	17273	2238.48227756582	1106.69194109885	1127.24520108106	1670.70919551723	1917.0434569807	1493.05793626506	0	UP_pEhEx_DOWN_UmasM
EHI_006880A	-0.421044042757232	3.19144623347822	0.581951954256902	1	35	101	62	106	64	145	4.66628229391327	8.39347345881083	9.8214168728254	9.38700173459272	8.70270827399383	12.533630565532	0	UP_pEhEx_DOWN_UmasM
EHI_006885A	0.214586972993165	3.86877543936574	0.858363355374452	1	152	160	81	105	4	348	20.264997390709	13.2965916179181	12.8312059144977	9.29844511445506	0.543919267124615	30.0807133572768	0	DOWN_pEhEx_UP_UmasM
EHI_006900A	0.0335736270214695	5.19425323156008	0.967709614508504	1	126	388	388	354	307	403	16.7986162580878	32.2442346734515	61.4630604299396	31.3490435287342	41.7458037518142	34.8348490890303	0	DOWN_pEhEx_UP_UmasM
EHI_006910A	0.669737818628945	1.69765179348066	0.705958039586978	1	9	3	62	7	0	74	1.19990116129198	0.249311092835965	9.8214168728254	0.61989634096367	0	6.39647352999564	0	DOWN_pEhEx_UP_UmasM
EHI_006920A	0.00404203469947803	1.84222173588852	0.999999999999999	1	36	41	12	47	24	31	4.79960464516793	3.40725160209152	1.9009193947404	4.16216114647036	3.26351560274769	2.67960377607925	0	DOWN_pEhEx_UP_UmasM
EHI_006930A	0.242543976497037	4.48519377646267	0.783776661677615	1	153	109	270	176	97	372	20.3983197419637	9.05830303970673	42.770686381659	15.5859651442294	13.1900422277719	32.155245312951	0	DOWN_pEhEx_UP_UmasM
EHI_006940A	-0.100164986814327	4.98785079595998	0.921756157916947	1	50	262	397	204	186	630	6.66611756273324	21.773168774341	62.8887499759949	18.0655505080841	25.2922459212946	54.4564638364493	0	UP_pEhEx_DOWN_UmasM
EHI_006960A	-0.698222120199205	1.20735778038786	0.383247126405894	1	4	26	13	25	22	30	0.533289405018659	2.1606961379117	2.0593293443021	2.21391550344168	2.99155596918538	2.59316494459283	0	UP_pEhEx_DOWN_UmasM
EHI_006970A	-0.701813085112507	0.420728192618194	0.354560856170331	1	3	14	6	15	13	13	0.399967053763994	1.16345176656784	0.9504596973702	1.32834930206501	1.767737618155	1.12370480932356	0	UP_pEhEx_DOWN_UmasM
EHI_006980A	-0.549516841072061	8.9753017326775	0.516033993481294	1	3698	6967	967	7208	6544	3068	493.02605493975	578.983461262723	153.182421226164	638.316117952305	889.851921015869	265.19433500036	0	UP_pEhEx_DOWN_UmasM
EHI_007000A	0.160339602496172	4.33689175481381	0.839926738365288	1	252	207	79	262	152	148	33.5972325161755	17.2024654056816	12.5143860153743	23.2018344760688	20.6689321507354	12.7929470599913	0	DOWN_pEhEx_UP_UmasM
EHI_007020A	-0.103738052393183	1.0091665514899	0.915209137156493	1	16	25	6	32	16	7	2.13315762007464	2.07759244029971	0.9504596973702	2.83381184440535	2.17567706849846	0.605071820404993	0	UP_pEhEx_DOWN_UmasM
EHI_007030A	-0.428271784101618	3.27503594021765	0.554258173445877	1	67	96	46	140	83	103	8.93259753406254	7.97795497075089	7.2868576798382	12.3979268192734	11.2863247928358	8.90319964310203	0	UP_pEhEx_DOWN_UmasM
EHI_007140A	-0.942936329364803	1.49800546312001	0.496184507738812	1	9	49	0	45	41	9	1.19990116129198	4.07208118298743	0	3.98504790619502	5.5751724880273	0.777949483377848	0	UP_pEhEx_DOWN_UmasM
EHI_007150A	0.0897653918147714	3.84402496691271	0.950682527597951	1	208	185	4	225	149	11	27.7310490609703	15.3741840582179	0.6336397982468	19.9252395309751	20.2609927003919	0.950827146350703	0	DOWN_pEhEx_UP_UmasM
EHI_007260A	0.803706939072414	1.6627508876317	0.487185741847095	1	6	113	6	18	25	17	0.799934107527989	9.39071783015469	0.9504596973702	1.59401916247801	3.39949541952884	1.46946013526927	0	DOWN_pEhEx_UP_UmasM
EHI_007270A	-0.307018527691527	0.939367865961881	0.724862126404613	1	12	29	3	29	12	17	1.59986821505598	2.41000723074766	0.4752298486851	2.56814198399235	1.63175780137384	1.46946013526927	0	UP_pEhEx_DOWN_UmasM
EHI_007310A	-0.123233121004491	2.53357372918107	0.874846367601479	1	49	55	31	67	53	50	6.53279521147858	4.57070336865936	4.9107084364127	5.9332935492237	7.20693028940114	4.32194157432138	0	UP_pEhEx_DOWN_UmasM
EHI_007320A	-0.18242680782957	1.87991117373161	0.894896814506462	1	21	77	3	38	55	3	2.79976937634796	6.39898471612311	0.4752298486851	3.36515156523135	7.47888992296345	0.259316494459283	0	UP_pEhEx_DOWN_UmasM
EHI_007330A	-0.364154657084122	7.16480864203422	0.727989940671372	1	1498	1896	117	2182	1769	579	199.716882179488	157.56461067233	18.5339640987189	193.23054514039	240.548295885861	50.0480834306415	0	UP_pEhEx_DOWN_UmasM
EHI_007340A	0.140781910071271	1.28231689430864	0.884076805020512	1	11	14	28	16	15	33	1.46654586380131	1.16345176656784	4.4354785877276	1.41690592220268	2.0396972517173	2.85248143905211	0	DOWN_pEhEx_UP_UmasM
