logFC	logCPM	PValue	FDR	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_178990A	-0.296908696821951	2.33042931278424	0.590047873917516	0.917942158409493	24	32	57	51	34	81	3.64064225581297	4.13336386212015	5.14432990757523	4.41389142716231	4.47776286530624	7.01906571566227	8.21	UP_pEhEx_DOWN_CmasM
EHI_179310A	-0.303026984212395	4.73594184622326	0.568848688717954	0.917942158409493	167	179	250	282	147	505	25.3328023633652	23.1210041037346	22.5628504718212	24.4062231854857	19.3597394470593	43.760841807524	8.21	UP_pEhEx_DOWN_CmasM
EHI_182720A	0.260356488035168	3.95072886096793	0.59380253078622	0.917942158409493	134	99	186	165	99	165	20.3269192616224	12.7875944484342	16.786760751035	14.280236970231	13.0381918725094	14.2980968282009	8.21	DOWN_pEhEx_UP_CmasM
EHI_182850A	-0.312031897749024	10.8719069718676	0.572051229165459	0.917942158409493	5586	18946	19071	27582	19672	14414	847.359485040468	2447.20974161651	1721.18448539241	2387.13634007825	2590.78091430307	1249.04707685872	8.21	UP_pEhEx_DOWN_CmasM
EHI_183000A	0.439320152140191	3.4112810671774	0.566802166816746	0.917942158409493	105	127	42	172	35	81	15.9278098691817	16.4042878277893	3.79055887926596	14.8860652053317	4.60946177310937	7.01906571566227	8.21	DOWN_pEhEx_UP_CmasM
EHI_183040A	0.507991622549804	1.24427682253389	0.589811536202565	0.917942158409493	11	22	34	20	26	3	1.66862770058094	2.8416876552076	3.06854766416768	1.73093781457345	3.42417160288124	0.25996539687638	8.21	DOWN_pEhEx_UP_CmasM
EHI_184530A	0.370096903769096	1.20074176664874	0.565084162087093	0.917942158409493	10	15	39	20	14	22	1.5169342732554	1.93751431036882	3.51980467360411	1.73093781457345	1.84378470924375	1.90641291042679	8.21	DOWN_pEhEx_UP_CmasM
EHI_185600A	-0.331320230069074	2.71912871063094	0.578142925111439	0.917942158409493	42	32	71	64	37	125	6.37112394767269	4.13336386212015	6.40784953399722	5.53900100663505	4.87285958871562	10.8318915365159	8.21	UP_pEhEx_DOWN_CmasM
EHI_186970A	0.278555252054009	3.82171685931198	0.594874392921556	0.917942158409493	124	82	182	127	88	175	18.809984988367	10.5917448966829	16.4257551434858	10.9914551225414	11.589503886675	15.1646481511222	8.21	DOWN_pEhEx_UP_CmasM
EHI_187770A	0.270904525723427	7.53485668087671	0.591017406249486	0.917942158409493	1405	1225	2619	1537	927	2868	213.129265392384	158.230335346787	236.368421542799	133.02257104997	122.084887533497	248.52691941382	8.21	DOWN_pEhEx_UP_CmasM
EHI_188130A	-0.298678336811154	6.22314986118668	0.585924422865488	0.917942158409493	395	502	838	592	462	1551	59.9189037935884	64.8421455870098	75.6306747815446	51.2357593113743	60.8448954050436	134.402110185089	8.21	UP_pEhEx_DOWN_CmasM
EHI_188950A	0.325664765793809	2.03434086729646	0.565057337312783	0.917942158409493	29	40	38	47	30	27	4.39910939244067	5.16670482765019	3.42955327171682	4.06770386424762	3.95096723409374	2.33968857188742	8.21	DOWN_pEhEx_UP_CmasM
EHI_192470A	-0.2772028075341	4.05162153829603	0.576590239444379	0.917942158409493	101	112	162	193	109	262	15.3210361598796	14.4667735174205	14.6207271057401	16.7035499106338	14.3551809505406	22.7036446605372	8.21	UP_pEhEx_DOWN_CmasM
EHI_192800A	-0.294803531345835	7.97439587748564	0.5899987108731	0.917942158409493	1338	1363	3302	1977	1657	5092	202.965805761573	176.05546700218	298.010129031814	171.103202970586	218.225090229778	441.24793363151	8.21	UP_pEhEx_DOWN_CmasM
EHI_193460A	0.428124414135727	1.189661228095	0.584706975398752	0.917942158409493	14	14	35	32	16	5	2.12370798255756	1.80834668967757	3.15879906605497	2.76950050331753	2.10718252485	0.433275661460634	8.21	DOWN_pEhEx_UP_CmasM
EHI_197810A	0.29279756919693	2.87681984699546	0.580953411108329	0.917942158409493	48	49	110	73	38	91	7.28128451162594	6.32921341387148	9.92765420760132	6.31792302319311	5.00455849651874	7.88561703858354	8.21	DOWN_pEhEx_UP_CmasM
EHI_198590A	-0.371452855834024	1.61688753844288	0.574531773587857	0.917942158409493	17	16	31	26	15	62	2.57878826453419	2.06668193106007	2.79779345850583	2.25021915894549	1.97548361704687	5.37261820211186	8.21	UP_pEhEx_DOWN_CmasM
EHI_198910A	0.479829684400668	0.525949304006645	0.587099865514965	0.917942158409493	7	13	17	13	14	2	1.06185399127878	1.67917906898631	1.53427383208384	1.12510957947275	1.84378470924375	0.173310264584254	8.21	DOWN_pEhEx_UP_CmasM
EHI_199960A	-0.330462364348635	5.82548580070058	0.567634958168873	0.917942158409493	238	331	789	440	389	1148	36.1030357034786	42.7544824488053	71.2083560890677	38.080631920616	51.2308751354155	99.4800918713616	8.21	UP_pEhEx_DOWN_CmasM
EHI_200240A	-0.455856429898865	2.7212716282503	0.5760269935255	0.917942158409493	7	51	93	78	81	55	1.06185399127878	6.58754865525399	8.39338037551748	6.75065747683647	10.6676115320531	4.76603227606697	8.21	UP_pEhEx_DOWN_CmasM
EHI_049570A	0.342441768737539	2.7006746375816	0.599048480174959	0.918005420429029	56	51	67	79	57	27	8.49483193023026	6.58754865525399	6.04684392644808	6.83720436756515	7.50683774477811	2.33968857188742	8.2	DOWN_pEhEx_UP_CmasM
EHI_058470.mRNA	-0.31291085505002	5.02579523365082	0.600841345936962	0.918005420429029	170	365	152	489	228	406	25.7878826453419	47.1461815523079	13.7182130868673	42.321429566321	30.0273509791124	35.1819837106035	8.2	UP_pEhEx_DOWN_CmasM
EHI_067880A	-0.312350700147767	3.19943298304948	0.598714414149841	0.918005420429029	27	54	142	113	76	116	4.09572253778959	6.97505151732775	12.8156990679944	9.77979865234002	10.0091169930375	10.0519953458867	8.2	UP_pEhEx_DOWN_CmasM
EHI_072740A	0.579864694328969	1.30922164421294	0.601167977719121	0.918005420429029	19	33	12	35	18	1	2.88217511918527	4.2625314828114	1.08301682264742	3.02914117550355	2.37058034045625	0.0866551322921268	8.2	DOWN_pEhEx_UP_CmasM
EHI_078750A	0.302471091330269	3.18501176188181	0.601811263838049	0.918005420429029	63	72	117	116	73	49	9.55668592150904	9.30006868977033	10.5594140208123	10.039439324526	9.61402026962811	4.24610148231421	8.2	DOWN_pEhEx_UP_CmasM
EHI_085970A	-0.421185770163743	0.311911882387545	0.598485838224005	0.918005420429029	6	4	13	13	4	21	0.910160563953242	0.516670482765019	1.1732682245347	1.12510957947275	0.526795631212499	1.81975777813466	8.2	UP_pEhEx_DOWN_CmasM
EHI_087650A	-0.74163872068453	1.85704482196703	0.602218254879442	0.918005420429029	11	7	55	5	2	138	1.66862770058094	0.904173344838783	4.96382710380066	0.432734453643364	0.26339781560625	11.9584082563135	8.2	UP_pEhEx_DOWN_CmasM
EHI_088090A	0.371868128424607	4.08693199396643	0.599159037899202	0.918005420429029	118	184	168	258	133	47	17.8998244244138	23.7668422071909	15.1622355170638	22.3290978079976	17.5159547378156	4.07279121772996	8.2	DOWN_pEhEx_UP_CmasM
EHI_088100A	-0.44966971991687	0.379988206883101	0.599397570343952	0.918005420429029	5	3	17	10	6	24	0.758467136627702	0.387502862073764	1.53427383208384	0.865468907286727	0.790193446818749	2.07972317501104	8.2	UP_pEhEx_DOWN_CmasM
EHI_091940A	-0.347730613229801	1.71456028529841	0.597526991738411	0.918005420429029	15	24	30	29	16	65	2.27540140988311	3.10002289659011	2.70754205661854	2.50985983113151	2.10718252485	5.63258359898824	8.2	UP_pEhEx_DOWN_CmasM
EHI_098790A	0.502815764639807	3.68943782898391	0.598387265322107	0.918005420429029	92	159	113	178	116	10	13.9557953139497	20.5376516899095	10.1984084132632	15.4053465497037	15.2770733051625	0.866551322921268	8.2	DOWN_pEhEx_UP_CmasM
EHI_099230A	-0.573292160181359	0.967276816445948	0.600837806991129	0.918005420429029	12	7	16	11	2	57	1.82032112790648	0.904173344838783	1.44402243019656	0.9520157980154	0.26339781560625	4.93934254065123	8.2	UP_pEhEx_DOWN_CmasM
EHI_099790A	0.23860535385036	13.3761558414473	0.600233535122534	0.918005420429029	93134	72659	122045	86126	57397	164460	14127.8156605369	9385.19015180587	11014.7323433337	7453.93751089767	7559.12221117595	14251.3030567632	8.2	DOWN_pEhEx_UP_CmasM
EHI_110510A	0.269838217068665	3.97892482767319	0.601992668856058	0.918005420429029	99	151	183	225	79	143	15.0176493052285	19.5043107243795	16.5160065453731	19.4730504139514	10.4042137164469	12.3916839177741	8.2	DOWN_pEhEx_UP_CmasM
EHI_110810A	0.26830054763889	4.83612127698953	0.601748538160196	0.918005420429029	228	236	309	328	251	182	34.5861014302232	30.4835584831361	27.887683183171	28.3873801590047	33.0564258585843	15.7712340771671	8.2	DOWN_pEhEx_UP_CmasM
EHI_120590A	0.31411065457946	4.09061430288623	0.600564003419611	0.918005420429029	140	122	210	175	174	81	21.2370798255756	15.7584497243331	18.9527943963298	15.1457058775177	22.9156099577437	7.01906571566227	8.2	DOWN_pEhEx_UP_CmasM
EHI_148900A	0.260912532369948	4.09948824106957	0.602291873775575	0.918005420429029	145	147	160	195	132	138	21.9955469622033	18.9876402416144	14.4402243019656	16.8766436920912	17.3842558300125	11.9584082563135	8.2	DOWN_pEhEx_UP_CmasM
EHI_149860A	-0.26275272159187	2.968109968128	0.602031773266657	0.918005420429029	40	49	92	88	67	98	6.06773709302161	6.32921341387148	8.3031289736302	7.6161263841232	8.82382682280936	8.49220296462843	8.2	UP_pEhEx_DOWN_CmasM
EHI_163740A	0.274454335519156	3.95207594446509	0.600218762739841	0.918005420429029	113	129	181	189	125	100	17.1413572877861	16.6626230691719	16.3355037415985	16.3573623477191	16.4623634753906	8.66551322921268	8.2	DOWN_pEhEx_UP_CmasM
EHI_167100A	-0.281837651759403	2.4221032035028	0.60070595757366	0.918005420429029	26	38	56	71	33	74	3.94402911046405	4.90836958626768	5.05407850568795	6.14482924173576	4.34606395750312	6.41247978961738	8.2	UP_pEhEx_DOWN_CmasM
EHI_171450A	-0.580102961457527	0.572522381097974	0.59987877042821	0.918005420429029	9	12	2	11	4	35	1.36524084592986	1.55001144829506	0.18050280377457	0.9520157980154	0.526795631212499	3.03292963022444	8.2	UP_pEhEx_DOWN_CmasM
EHI_177660A	0.313988232206592	4.77951714056658	0.602247114442889	0.918005420429029	212	227	323	374	235	111	32.1590065930146	29.3210498969148	29.151202809593	32.3685371325236	30.9492433337343	9.61871968442608	8.2	DOWN_pEhEx_UP_CmasM
EHI_178030A	0.616702122866125	2.14073267485541	0.601013139043507	0.918005420429029	33	33	66	63	0	51	5.00588310174283	4.2625314828114	5.95659252456079	5.45245411590638	0	4.41941174689847	8.2	DOWN_pEhEx_UP_CmasM
EHI_187220A	-0.325312487821865	2.04892030654516	0.599547835422664	0.918005420429029	31	21	34	39	24	75	4.70249624709175	2.71252003451635	3.06854766416768	3.37532873841824	3.16077378727499	6.49913492190951	8.2	UP_pEhEx_DOWN_CmasM
EHI_193490A	-0.323532281942601	2.01061943724897	0.597094959439017	0.918005420429029	21	18	51	40	22	73	3.18556197383635	2.32501717244258	4.60282149625152	3.46187562914691	2.89737597166874	6.32582465732526	8.2	UP_pEhEx_DOWN_CmasM
EHI_197140A	-0.969729104781344	0.926486718141521	0.597563017908273	0.918005420429029	12	0	17	9	0	67	1.82032112790648	0	1.53427383208384	0.778922016558054	0	5.8058938635725	8.2	UP_pEhEx_DOWN_CmasM
EHI_197210A	0.415095681440638	0.399273130244275	0.60234932510777	0.918005420429029	11	7	14	10	2	19	1.66862770058094	0.904173344838783	1.26351962642199	0.865468907286727	0.26339781560625	1.64644751355041	8.2	DOWN_pEhEx_UP_CmasM
EHI_199690A	-0.251402168805938	5.57366015809819	0.601844567494407	0.918005420429029	336	291	458	439	366	789	50.9689915813816	37.5877776211551	41.3351420643764	37.9940850298873	48.2018002559437	68.370899378488	8.2	UP_pEhEx_DOWN_CmasM
EHI_055630A	0.412348419499916	4.95097699285256	0.602962811458554	0.918641944966573	219	323	336	431	284	51	33.2208605842933	41.7211414832753	30.3244710341277	37.3017099040579	37.4024898160874	4.41941174689847	8.14	DOWN_pEhEx_UP_CmasM
EHI_004800A	0.289441801922344	3.4284066772959	0.603507602898461	0.919092324834499	85	94	109	165	63	68	12.8939413226709	12.1417563449779	9.83740280571404	14.280236970231	8.29703119159686	5.89254899586462	8.09	DOWN_pEhEx_UP_CmasM
EHI_133330A	0.370964721213234	2.99175417063694	0.603650277726517	0.919092324834499	63	81	69	113	64	24	9.55668592150904	10.4625772759916	6.22734673022265	9.77979865234002	8.42873009939998	2.07972317501104	8.09	DOWN_pEhEx_UP_CmasM
EHI_078290A	0.405415682772846	3.020048029501	0.604080281481176	0.919150373152189	46	105	72	131	55	21	6.97789765697486	13.5626001725817	6.4981009358845	11.3376426854561	7.24343992917186	1.81975777813466	8.08	DOWN_pEhEx_UP_CmasM
EHI_148410A	-0.419433734229591	1.44412804737678	0.603949087436274	0.919150373152189	14	7	37	18	13	61	2.12370798255756	0.904173344838783	3.33930186982954	1.55784403311611	1.71208580144062	5.28596306981974	8.08	UP_pEhEx_DOWN_CmasM
EHI_040850A	0.398144638002286	0.474330861846409	0.604293111152416	0.919176064985727	10	12	11	19	8	4	1.5169342732554	1.55001144829506	0.992765420760132	1.64439092384478	1.053591262425	0.346620529168507	8.08	DOWN_pEhEx_UP_CmasM
EHI_092390A	-0.238078447521226	6.89106915635475	0.604515289718215	0.91921595593781	688	847	1245	1057	1199	1562	104.365077999972	109.404974725493	112.36299534967	91.4800635002071	157.906990455947	135.355316640302	8.08	UP_pEhEx_DOWN_CmasM
EHI_005870A	0.316667218747084	5.01944733999087	0.605468444607978	0.919770878774619	248	291	355	379	321	128	37.619969976734	37.5877776211551	32.0392476699861	32.801271586167	42.2753494048031	11.0918569333922	8.02	DOWN_pEhEx_UP_CmasM
EHI_164760A	-0.319918840382541	2.50280635272145	0.605221939558845	0.919770878774619	33	29	64	60	29	105	5.00588310174283	3.74586100004638	5.77608972078623	5.19281344372036	3.81926832629062	9.09878889067331	8.02	UP_pEhEx_DOWN_CmasM
EHI_198900A	0.330663149144167	0.034737122000074	0.605348497356949	0.919770878774619	8	8	6	10	5	7	1.21354741860432	1.03334096553004	0.541508411323709	0.865468907286727	0.658494539015624	0.606585926044888	8.02	DOWN_pEhEx_UP_CmasM
EHI_076480A	0.692197724795236	1.59467538592787	0.60593472798365	0.920181226601263	12	46	30	16	39	0	1.82032112790648	5.94171055179771	2.70754205661854	1.38475025165876	5.13625740432187	0	7.98	DOWN_pEhEx_UP_CmasM
EHI_010850A	0.337772516062241	6.27288921396889	0.607757047503715	0.920222831473354	844	541	670	838	809	293	128.029252662756	69.8796827939688	60.4684392644808	72.5262944306277	106.544416412728	25.3899537615932	7.98	DOWN_pEhEx_UP_CmasM
EHI_025110A	0.407000926750556	5.06674069825673	0.607520454326088	0.920222831473354	385	349	117	492	247	125	58.401969520333	45.0794996212479	10.5594140208123	42.581070238507	32.5296302273718	10.8318915365159	7.98	DOWN_pEhEx_UP_CmasM
EHI_050750A	0.304021424978346	1.56569040026444	0.60795097559791	0.920222831473354	26	26	21	34	17	25	3.94402911046405	3.35835813797262	1.89527943963298	2.94259428477487	2.23888143265312	2.16637830730317	7.98	DOWN_pEhEx_UP_CmasM
EHI_066190A	-0.718364669580617	0.823842130255201	0.608708472833472	0.920222831473354	13	2	14	3	2	60	1.97201455523202	0.258335241382509	1.26351962642199	0.259640672186018	0.26339781560625	5.19930793752761	7.98	UP_pEhEx_DOWN_CmasM
EHI_067940A	-0.247627638531731	4.86819888379209	0.60837391672669	0.920222831473354	153	198	340	269	276	402	23.2090943808077	25.5751888968684	30.6854766416768	23.281113606013	36.3488985536624	34.835363181435	7.98	UP_pEhEx_DOWN_CmasM
EHI_078280A	-0.718364669580617	0.823842130255201	0.608708472833472	0.920222831473354	13	2	14	3	2	60	1.97201455523202	0.258335241382509	1.26351962642199	0.259640672186018	0.26339781560625	5.19930793752761	7.98	UP_pEhEx_DOWN_CmasM
EHI_093860A	0.465613491900768	4.09457356072865	0.607125337795972	0.920222831473354	121	194	170	248	149	17	18.3549047063904	25.0585184141034	15.3427383208384	21.4636289007108	19.6231372626656	1.47313724896616	7.98	DOWN_pEhEx_UP_CmasM
EHI_138510A	-0.33598044622022	1.06247112272813	0.606227011059555	0.920222831473354	13	10	19	21	9	37	1.97201455523202	1.29167620691255	1.71477663585841	1.81748470530213	1.18529017022812	3.20623989480869	7.98	UP_pEhEx_DOWN_CmasM
EHI_140670A	0.368144338887246	1.40016379807286	0.607604034534394	0.920222831473354	21	18	30	31	23	8	3.18556197383635	2.32501717244258	2.70754205661854	2.68295361258885	3.02907487947187	0.693241058337014	7.98	DOWN_pEhEx_UP_CmasM
EHI_142210A	-0.230537862226009	8.12391558073158	0.608052884275525	0.920222831473354	1302	2228	3149	3306	2802	2860	197.504842377854	287.785458900115	284.20166454306	286.124020748992	369.020339664356	247.833678355483	7.98	UP_pEhEx_DOWN_CmasM
EHI_148200A	-0.271963101527127	1.86789921028249	0.607401255636728	0.920222831473354	20	25	34	52	27	37	3.03386854651081	3.22919051728137	3.06854766416768	4.50043831789098	3.55587051068437	3.20623989480869	7.98	UP_pEhEx_DOWN_CmasM
EHI_153150A	0.272354743782768	3.42791788691271	0.607480207788482	0.920222831473354	105	74	102	113	85	89	15.9278098691817	9.55840393115284	9.20564299250305	9.77979865234002	11.1944071632656	7.71230677399929	7.98	DOWN_pEhEx_UP_CmasM
EHI_179930A	-0.500479732100982	0.442366106156163	0.608295516705609	0.920222831473354	5	3	18	4	8	30	0.758467136627702	0.387502862073764	1.62452523397113	0.346187562914691	1.053591262425	2.5996539687638	7.98	UP_pEhEx_DOWN_CmasM
EHI_186920A	-0.276325661032482	4.33580355388343	0.608491340476646	0.920222831473354	116	167	167	235	108	358	17.5964375697627	21.5709926554395	15.0719841151766	20.3385193212381	14.2234820427375	31.0225373605814	7.98	UP_pEhEx_DOWN_CmasM
EHI_039210A	-0.264751765908654	3.46507731717378	0.609008640093665	0.920380003440523	60	91	96	173	83	110	9.10160563953242	11.7542534829042	8.66413458117934	14.9726120960604	10.9310093476594	9.53206455213395	7.96	UP_pEhEx_DOWN_CmasM
EHI_111070A	0.230840187380244	7.4719123702691	0.609212374643294	0.920391384686535	1610	1332	1753	1656	1234	2119	244.22641799412	172.051270760751	158.21070750841	143.321651046682	162.516452229056	183.622225327017	7.96	DOWN_pEhEx_UP_CmasM
EHI_012470A	0.46388435025323	1.03341998519584	0.609482110452819	0.920502440481061	11	19	25	26	17	2	1.66862770058094	2.45418479313384	2.25628504718212	2.25021915894549	2.23888143265312	0.173310264584254	7.95	DOWN_pEhEx_UP_CmasM
EHI_023230A	0.234380167340346	13.567490837338	0.610366322274004	0.920713110323655	101098	82259	148590	104004	59678	191644	15335.9021157575	10625.1993104419	13410.4558064316	9001.22282334488	7859.52741987488	16606.9361729923	7.93	DOWN_pEhEx_UP_CmasM
EHI_068410A	0.324007337785186	1.64921797297202	0.610367289927848	0.920713110323655	20	21	44	36	26	15	3.03386854651081	2.71252003451635	3.97106168304053	3.11568806623222	3.42417160288124	1.2998269843819	7.93	DOWN_pEhEx_UP_CmasM
EHI_148570A	0.462178440166692	2.09275991248806	0.609995133530277	0.920713110323655	36	40	39	50	42	5	5.46096338371945	5.16670482765019	3.51980467360411	4.32734453643364	5.53135412773124	0.433275661460634	7.93	DOWN_pEhEx_UP_CmasM
EHI_155260A	0.349764238632085	0.712847106439232	0.610406687935742	0.920713110323655	12	10	19	18	3	20	1.82032112790648	1.29167620691255	1.71477663585841	1.55784403311611	0.395096723409374	1.73310264584254	7.93	DOWN_pEhEx_UP_CmasM
EHI_105110A	-0.342708755619503	2.57708065014939	0.610759531307106	0.920949200051956	15	55	64	96	58	39	2.27540140988311	7.10421913801901	5.77608972078623	8.30850150995258	7.63853665258124	3.37955015939295	7.91	UP_pEhEx_DOWN_CmasM
EHI_081340A	0.307990773736804	2.39344518988299	0.611181124868433	0.920992822601291	35	53	51	71	39	26	5.30926995639391	6.8458838966365	4.60282149625152	6.14482924173576	5.13625740432187	2.2530334395953	7.9	DOWN_pEhEx_UP_CmasM
EHI_096370A	0.406143303330263	4.97016027300815	0.611157798951716	0.920992822601291	192	280	456	448	283	50	29.1251380465037	36.1669337935513	41.1546392606019	38.7730070464454	37.2707909082843	4.33275661460634	7.9	DOWN_pEhEx_UP_CmasM
EHI_005657A	0.547884804250204	0.454989230051447	0.611749636616298	0.921298220223653	8	10	18	12	14	0	1.21354741860432	1.29167620691255	1.62452523397113	1.03856268874407	1.84378470924375	0	7.87	DOWN_pEhEx_UP_CmasM
