logFC	logCPM	PValue	FDR	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_167660A	-0.677537935566158	2.70144944015758	0.423275569156136	0.99924385051234	29	62	12	101	54	82	4.89401275110439	8.64600001975807	1.03122125495714	9.0941302637513	7.52900164952583	6.56453794294194	0.08	UP_pEhEx_DOWN_CDC5
EHI_167680A	-0.694429363960506	3.22921102829684	0.298573674839442	0.99924385051234	37	77	47	113	82	154	6.24408523416767	10.7377742180866	4.03894991524878	10.1746209881574	11.4329284307614	12.328522478208	0.08	UP_pEhEx_DOWN_CDC5
EHI_167700A	0.405776488547468	2.80175206065147	0.622866774195597	0.99924385051234	50	63	69	104	49	16	8.4379530191455	8.78545163297997	5.92952221600353	9.36425294485282	6.83187186716232	1.28088545228136	0.08	DOWN_pEhEx_UP_CDC5
EHI_167710A	-0.66051351407733	1.40296065025481	0.619351727848297	0.99924385051234	5	34	1	56	24	7	0.84379530191455	4.74135484954475	0.0859351045797613	5.04229004722844	3.34622295534481	0.560387385373093	0.08	UP_pEhEx_DOWN_CDC5
EHI_167720A	-0.123746894125037	6.344494116012	0.839076800224063	0.99924385051234	381	404	1303	793	800	883	64.2972020058887	56.3384517416493	111.973441267429	71.4024287045028	111.54076517816	70.6888658977773	0.08	UP_pEhEx_DOWN_CDC5
EHI_167730A	-0.319143894371828	2.29398567045693	0.735835250340968	0.99924385051234	21	15	79	28	14	138	3.54394026804111	2.09177419832856	6.78887326180115	2.52114502361422	1.95196339061781	11.0476370259267	0.08	UP_pEhEx_DOWN_CDC5
EHI_167940A	0.983145501039791	1.97108764692536	0.395403914699067	0.99924385051234	26	27	77	21	40	1	4.38773556995566	3.76519355699142	6.61700305264162	1.89085876771067	5.57703825890802	0.0800553407675847	0.08	DOWN_pEhEx_UP_CDC5
EHI_168060A	0.347789683998099	0.812942211246143	0.606763804177932	0.99924385051234	11	11	21	22	8	12	1.85634966421201	1.53396774544095	1.80463719617499	1.98089966141117	1.1154076517816	0.960664089211016	0.08	DOWN_pEhEx_UP_CDC5
EHI_168070A	0.701569186048241	4.36365115238257	0.244538616233275	0.99924385051234	137	129	402	181	105	195	23.1199912724587	17.9892581056257	34.5459120410641	16.2974017597919	14.6397254296336	15.610791449679	0.08	DOWN_pEhEx_UP_CDC5
EHI_168190A	0.917276153851344	3.81548330857079	0.191363041108722	0.99924385051234	91	112	272	129	95	50	15.3570744948448	15.6185806808533	23.3743484456951	11.6152752873655	13.2454658649065	4.00276703837923	0.08	DOWN_pEhEx_UP_CDC5
EHI_168200A	0.702330868233297	1.25122469049764	0.292095932787642	0.99924385051234	16	26	21	25	10	16	2.70014496612656	3.62574194376951	1.80463719617499	2.2510223425127	1.394259564727	1.28088545228136	0.08	DOWN_pEhEx_UP_CDC5
EHI_168220A	-0.242986705619519	3.9501060319739	0.746179343135177	0.99924385051234	83	164	59	228	129	138	14.0070020117815	22.8700645683923	5.07017117020592	20.5293237637158	17.9859483849784	11.0476370259267	0.08	UP_pEhEx_DOWN_CDC5
EHI_168230A	0.982427882532551	1.19789154317002	0.276936860021267	0.99924385051234	9	19	47	8	21	8	1.51883154344619	2.64958065121618	4.03894991524878	0.720327149604063	2.92794508592671	0.640442726140678	0.08	DOWN_pEhEx_UP_CDC5
EHI_168240A	-0.851002259102223	10.5215122135798	0.268186497854231	0.99924385051234	7903	11253	2819	15622	12383	31726	1333.70285420614	1569.24900358609	242.251059810347	1406.61884138933	1726.51161900145	2539.83574119239	0.08	UP_pEhEx_DOWN_CDC5
EHI_168250A	0.218572003016334	0.28559897575387	0.775409012876805	0.99924385051234	9	6	11	10	2	19	1.51883154344619	0.836709679331426	0.945286150377375	0.900408937005079	0.278851912945401	1.52105147458411	0.08	DOWN_pEhEx_UP_CDC5
EHI_168260A	-0.149046183523455	1.00044485248289	0.855089463150608	0.99924385051234	9	11	23	27	17	11	1.51883154344619	1.53396774544095	1.97650740533451	2.43110412991371	2.37024126003591	0.880608748443432	0.08	UP_pEhEx_DOWN_CDC5
EHI_168290A	-0.611741757814295	3.25557444838361	0.409014640588343	0.99924385051234	17	41	156	119	91	131	2.86890402650947	5.71751614209808	13.4058763144428	10.7148663503604	12.6877620390157	10.4872496405536	0.08	UP_pEhEx_DOWN_CDC5
EHI_168330A	-1.28670133252312	2.96371739264553	0.229856713433693	0.99924385051234	11	27	87	33	19	331	1.85634966421201	3.76519355699142	7.47635409843924	2.97134949211676	2.64909317298131	26.4983177940705	0.08	UP_pEhEx_DOWN_CDC5
EHI_168340A	-0.449690618455503	12.8212995427756	0.5478685790477	0.99924385051234	28032	26448	115628	35711	47827	189683	4730.65398065373	3688.21626649293	9936.50427234864	3215.45035493884	6668.32522021985	15185.1372028178	0.08	UP_pEhEx_DOWN_CDC5
EHI_168370A	-0.470731810174502	3.18709869702875	0.498340730194252	0.99924385051234	51	65	55	125	101	71	8.60671207952841	9.06435485942378	4.72643075188687	11.2551117125635	14.0820216037427	5.68392919449851	0.08	UP_pEhEx_DOWN_CDC5
EHI_168500A	-0.682859223433962	4.32327020162592	0.36240363620434	0.99924385051234	118	154	50	244	191	307	19.9135691251834	21.4755484361733	4.29675522898807	21.9699780629239	26.6303576862858	24.5769896156485	0.08	UP_pEhEx_DOWN_CDC5
EHI_168600A	-0.762811674130243	4.0087438260134	0.20041940878799	0.99924385051234	62	103	122	182	162	262	10.4630617437404	14.3635161618561	10.4840827587309	16.3874426534924	22.5870049485775	20.9744992811072	0.08	UP_pEhEx_DOWN_CDC5
EHI_169070A	0.513746041454731	2.73910550481337	0.495838774624618	0.99924385051234	60	74	29	70	36	58	10.1255436229746	10.3194193784209	2.49211803281308	6.30286255903555	5.01933443301722	4.64320976451991	0.08	DOWN_pEhEx_UP_CDC5
EHI_169080A	0.785638916661215	0.42299423608755	0.238528019921268	0.99924385051234	9	11	15	12	4	10	1.51883154344619	1.53396774544095	1.28902656869642	1.08049072440609	0.557703825890802	0.800553407675847	0.08	DOWN_pEhEx_UP_CDC5
EHI_169090A	-0.92156154805628	1.00730199956482	0.221880784087532	0.99924385051234	3	8	23	27	8	43	0.50627718114873	1.11561290577523	1.97650740533451	2.43110412991371	1.1154076517816	3.44237965300614	0.08	UP_pEhEx_DOWN_CDC5
EHI_169210A	0.707880458066762	4.06188116653293	0.308497830409062	0.99924385051234	124	185	171	193	106	68	20.9261234874808	25.7985484460523	14.6949028831392	17.377892484198	14.7791513861063	5.44376317219576	0.08	DOWN_pEhEx_UP_CDC5
EHI_169230A	-1.28736872295484	0.830174387858463	0.18112030106473	0.99924385051234	5	3	16	10	6	60	0.84379530191455	0.418354839665713	1.37496167327618	0.900408937005079	0.836555738836203	4.80332044605508	0.08	UP_pEhEx_DOWN_CDC5
EHI_169240A	-2.09557510510785	2.25280896745032	0.122265589205073	0.99924385051234	5	27	6	16	6	245	0.84379530191455	3.76519355699142	0.515610627478568	1.44065429920813	0.836555738836203	19.6135584880582	0.08	UP_pEhEx_DOWN_CDC5
EHI_169290A	-0.711838974296106	7.46475063763075	0.323523954472039	0.99924385051234	964	1060	1057	1785	665	5043	162.683734209125	147.818710015219	90.8334055408077	160.722995255407	92.7182610543458	403.71908349093	0.08	UP_pEhEx_DOWN_CDC5
EHI_169300A	-1.35357824750262	3.77327458419548	0.0786859889523236	0.99924385051234	23	39	154	106	148	348	3.88145838880693	5.43861291565427	13.2340061052832	9.54433473225384	20.6350415579597	27.8592585871195	0.08	UP_pEhEx_DOWN_CDC5
EHI_169310A	1.95415464334862	3.66618034522724	0.129690021625393	0.99924385051234	116	133	250	98	47	0	19.5760510044176	18.5470645585133	21.4837761449403	8.82400758264977	6.55301995421692	0	0.08	DOWN_pEhEx_UP_CDC5
EHI_169320A	-0.269701833511929	1.51319875395886	0.735420360148073	0.99924385051234	12	26	18	47	22	17	2.02510872459492	3.62574194376951	1.5468318824357	4.23192200392387	3.06737104239941	1.36094079304894	0.08	UP_pEhEx_DOWN_CDC5
EHI_169340A	-0.79276475520329	2.27340695317458	0.236044229389995	0.99924385051234	18	28	37	57	26	109	3.03766308689238	3.90464517021332	3.17959886945117	5.13233094092895	3.62507486829021	8.72603214366673	0.08	UP_pEhEx_DOWN_CDC5
EHI_169350A	-1.1617745504273	8.7938492622242	0.421080575063439	0.99924385051234	133	100	9142	1248	3834	14895	22.444955030927	13.9451613221904	785.618726068178	112.371035338234	534.559117116334	1192.42430073317	0.08	UP_pEhEx_DOWN_CDC5
EHI_169360A	-0.291012132480984	9.03555116937505	0.736588173732833	0.99924385051234	3326	5328	1295	8637	5552	2250	561.292634833559	742.998195246306	111.285960430791	777.683198891287	774.092910336433	180.124516727066	0.08	UP_pEhEx_DOWN_CDC5
EHI_169600A	-1.54891081866208	3.74154127306667	0.342609186511994	0.99924385051234	15	6	193	12	6	708	2.53138590574365	0.836709679331426	16.5854751838939	1.08049072440609	0.836555738836203	56.67918126345	0.08	UP_pEhEx_DOWN_CDC5
EHI_169610A	-1.01531246545335	1.33411472503593	0.353324391519224	0.99924385051234	6	5	32	10	5	94	1.01255436229746	0.697258066109522	2.74992334655236	0.900408937005079	0.697129782363502	7.52520203215296	0.08	UP_pEhEx_DOWN_CDC5
EHI_169650A	1.04150626649367	1.91319574727579	0.32009073150309	0.99924385051234	13	11	122	12	6	62	2.19386778497783	1.53396774544095	10.4840827587309	1.08049072440609	0.836555738836203	4.96343112759025	0.08	DOWN_pEhEx_UP_CDC5
EHI_169660A	-1.23778386189993	4.43108367318595	0.296354922677805	0.99924385051234	40	38	302	62	39	984	6.7503624153164	5.29916130243236	25.9524015830879	5.58253540943149	5.43761230243532	78.7744553153033	0.08	UP_pEhEx_DOWN_CDC5
EHI_169670A	0.500653147722899	4.06524031910013	0.651396758655468	0.99924385051234	30	40	550	47	55	363	5.0627718114873	5.57806452887617	47.2643075188687	4.23192200392387	7.66842760599853	29.0600886986332	0.08	DOWN_pEhEx_UP_CDC5
EHI_169700A	0.242578962617194	4.12319928270002	0.720486864721624	0.99924385051234	80	90	347	136	94	274	13.5007248306328	12.5506451899714	29.8194812891772	12.2455615432691	13.1060399084338	21.9351633703182	0.08	DOWN_pEhEx_UP_CDC5
EHI_169800A	0.385155460043938	5.93552164249375	0.624473564865865	0.99924385051234	391	141	1414	440	268	1020	65.9847926097178	19.6626774642885	121.512237875783	39.6179932282235	37.3661563346837	81.6564475829364	0.08	DOWN_pEhEx_UP_CDC5
EHI_169820A	0.813920716586715	5.81275588147513	0.332294312703904	0.99924385051234	288	296	1445	539	456	122	48.6026093902781	41.2776775136837	124.176226117755	48.5320417045737	63.5782361515514	9.76675157364533	0.08	DOWN_pEhEx_UP_CDC5
EHI_169830A	0.41585811112244	4.05476693691684	0.497225672988639	0.99924385051234	97	110	285	174	114	133	16.3696288571423	15.3396774544095	24.491504805232	15.6671155038884	15.8945590378879	10.6473603220888	0.08	DOWN_pEhEx_UP_CDC5
EHI_169860A	-1.59346400112174	1.55798129527759	0.169753354633432	0.99924385051234	8	6	21	8	6	132	1.35007248306328	0.836709679331426	1.80463719617499	0.720327149604063	0.836555738836203	10.5673049813212	0.08	UP_pEhEx_DOWN_CDC5
EHI_169870A	0.271686745261523	0.913154307865911	0.677057425034309	0.99924385051234	10	9	29	20	8	20	1.6875906038291	1.25506451899714	2.49211803281308	1.80081787401016	1.1154076517816	1.60110681535169	0.08	DOWN_pEhEx_UP_CDC5
EHI_169880A	-0.456314484454836	0.409372754679597	0.578131936500007	0.99924385051234	6	4	14	8	8	25	1.01255436229746	0.557806452887617	1.20309146411666	0.720327149604063	1.1154076517816	2.00138351918962	0.08	UP_pEhEx_DOWN_CDC5
EHI_169900A	-1.25281358047283	5.90346756323467	0.107314698968163	0.99924385051234	201	219	480	401	294	2184	33.9205711369649	30.539903295597	41.2488501982854	36.1063983739037	40.9912312029739	174.840864236405	0.08	UP_pEhEx_DOWN_CDC5
EHI_169950A	0.280973942958891	0.284597457280983	0.765799880947354	0.99924385051234	9	3	16	12	4	13	1.51883154344619	0.418354839665713	1.37496167327618	1.08049072440609	0.557703825890802	1.0407194299786	0.08	DOWN_pEhEx_UP_CDC5
EHI_169960A	-0.751431777814238	1.70718211095359	0.369696681889771	0.99924385051234	11	9	42	18	18	91	1.85634966421201	1.25506451899714	3.60927439234998	1.62073608660914	2.50966721650861	7.28503600985021	0.08	UP_pEhEx_DOWN_CDC5
EHI_169970A	1.05068487236174	1.8489977936113	0.143434808789333	0.99924385051234	23	24	75	35	17	14	3.88145838880693	3.3468387173257	6.4451328434821	3.15143127951778	2.37024126003591	1.12077477074619	0.08	DOWN_pEhEx_UP_CDC5
EHI_169980A	-0.328199669743442	2.60035409752452	0.706041961775711	0.99924385051234	17	16	120	58	27	131	2.86890402650947	2.23122581155047	10.3122125495714	5.22237183462946	3.76450082476291	10.4872496405536	0.08	UP_pEhEx_DOWN_CDC5
EHI_169990A	0.427366195908129	4.64096629800292	0.497329434798646	0.99924385051234	126	146	505	250	163	226	21.2636416082467	20.359935530398	43.3972278127795	22.510223425127	22.7264309050502	18.0925070134741	0.08	DOWN_pEhEx_UP_CDC5
EHI_170010A	-0.627536078241023	2.59788974146762	0.313379215274069	0.99924385051234	21	34	63	79	41	105	3.54394026804111	4.74135484954475	5.41391158852496	7.11323060234012	5.71646421538072	8.40581078059639	0.08	UP_pEhEx_DOWN_CDC5
EHI_170020A	-0.178076565196385	3.28351634165056	0.805990651423088	0.99924385051234	55	84	68	149	87	60	9.28174832106005	11.71393551064	5.84358711142377	13.4160931613757	12.1300582131249	4.80332044605508	0.08	UP_pEhEx_DOWN_CDC5
EHI_170030A	-0.286517481131509	0.448066226102249	0.786349604741885	0.99924385051234	6	11	7	21	7	11	1.01255436229746	1.53396774544095	0.601545732058329	1.89085876771067	0.975981695308903	0.880608748443432	0.08	UP_pEhEx_DOWN_CDC5
EHI_170040A	-0.938656250849766	3.70836874808829	0.246221620560186	0.99924385051234	46	34	161	88	73	406	7.76291677761386	4.74135484954475	13.8355518373416	7.92359864564469	10.1780948225071	32.5024683516394	0.08	UP_pEhEx_DOWN_CDC5
EHI_170050A	-0.63796014512675	6.07439946337438	0.325890697874531	0.99924385051234	251	387	713	1005	842	469	42.3585241561104	53.967774316877	61.2717295653698	90.4910981690104	117.396655350014	37.5459548199972	0.08	UP_pEhEx_DOWN_CDC5
EHI_170060A	-0.469376803702276	6.08540255905317	0.5870578846093	0.99924385051234	116	138	1528	839	673	830	19.5760510044176	19.2443226246228	131.308839797875	75.5443098147261	93.8336687061274	66.4459328370953	0.08	UP_pEhEx_DOWN_CDC5
EHI_170080A	-0.434204922569943	3.9285713035695	0.616281205692352	0.99924385051234	72	172	26	218	112	206	12.1506523475695	23.9856774741675	2.23431271907379	19.6289148267107	15.6157071249425	16.4914001981224	0.08	UP_pEhEx_DOWN_CDC5
EHI_170090A	-0.152301587893762	1.6777136197008	0.816704822570368	0.99924385051234	12	25	34	36	28	29	2.02510872459492	3.48629033054761	2.92179355571189	3.24147217321828	3.90392678123561	2.32160488225996	0.08	UP_pEhEx_DOWN_CDC5
EHI_170100A	-0.974486512979344	2.57569120427675	0.189284559667427	0.99924385051234	25	43	17	71	55	109	4.21897650957275	5.99641936854189	1.46089677785594	6.39290345273606	7.66842760599853	8.72603214366673	0.08	UP_pEhEx_DOWN_CDC5
EHI_170110A	-1.50372060334176	4.56647355942049	0.262443259702815	0.99924385051234	28	20	338	54	37	1173	4.72525369072148	2.78903226443809	29.0460653479593	4.86220825982743	5.15876038948992	93.9049147203769	0.08	UP_pEhEx_DOWN_CDC5
EHI_170120A	-0.276769628988242	5.12191653259558	0.741608404587411	0.99924385051234	63	91	819	346	265	570	10.6318208041233	12.6900968031933	70.3808506508245	31.1541492203757	36.9478784652656	45.6315442375233	0.08	UP_pEhEx_DOWN_CDC5
EHI_170130A	0.617189570524585	5.22345732448301	0.427279384919205	0.99924385051234	127	241	928	373	306	147	21.4324006686296	33.6078387864789	79.7477770500185	33.5852533502894	42.6643426806463	11.7681350928349	0.08	DOWN_pEhEx_UP_CDC5
EHI_170150A	0.539694056813193	3.10185953957585	0.427042152391577	0.99924385051234	67	43	145	60	36	125	11.306857045655	5.99641936854189	12.4605901640654	5.40245362203047	5.01933443301722	10.0069175959481	0.08	DOWN_pEhEx_UP_CDC5
EHI_170170A	-0.661876504881702	2.40680495070222	0.558750946080625	0.99924385051234	14	65	5	99	59	20	2.36262684536074	9.06435485942378	0.429675522898807	8.91404847635028	8.22613143188933	1.60110681535169	0.08	UP_pEhEx_DOWN_CDC5
EHI_170290A	0.469114524947289	1.17968333596556	0.585453908767585	0.99924385051234	13	17	30	35	11	6	2.19386778497783	2.37067742477237	2.57805313739284	3.15143127951778	1.53368552119971	0.480332044605508	0.08	DOWN_pEhEx_UP_CDC5
EHI_170300A	-0.533922978736695	2.44628092726387	0.549924354594689	0.99924385051234	13	8	109	70	59	51	2.19386778497783	1.11561290577523	9.36692639919399	6.30286255903555	8.22613143188933	4.08282237914682	0.08	UP_pEhEx_DOWN_CDC5
EHI_170330A	-1.16377525934041	2.09316994581928	0.0849765682218363	0.99924385051234	17	23	17	61	31	86	2.86890402650947	3.2073871041038	1.46089677785594	5.49249451573098	4.32220465065372	6.88475930601228	0.08	UP_pEhEx_DOWN_CDC5
EHI_170340A	0.242042810671521	13.2235667873549	0.712471226609431	0.99924385051234	33170	49476	216428	75864	68305	124151	5597.73803290113	6899.50801576694	18598.7628139886	6830.86235969533	9523.48995686781	9938.95061163641	0.08	DOWN_pEhEx_UP_CDC5
EHI_170400A	-0.269378093608387	2.22886662912366	0.716425747728458	0.99924385051234	33	30	29	57	23	78	5.56904899263603	4.18354839665713	2.49211803281308	5.13233094092895	3.20679699887211	6.24431657987161	0.08	UP_pEhEx_DOWN_CDC5
EHI_170420A	-0.616209964743338	8.17443506623893	0.376390679600776	0.99924385051234	980	1280	3955	2670	1385	7678	165.383879175252	178.498064924038	339.873338612956	240.409186180356	193.10494971469	614.664906413515	0.08	UP_pEhEx_DOWN_CDC5
EHI_170460A	-1.22802579154277	1.26340244319905	0.0847824701477761	0.99924385051234	8	13	9	31	31	26	1.35007248306328	1.81287097188476	0.773415941217852	2.79126770471574	4.32220465065372	2.0814388599572	0.08	UP_pEhEx_DOWN_CDC5
EHI_170470A	-1.27049331446278	2.9209547342208	0.352721130151711	0.99924385051234	16	22	82	11	4	368	2.70014496612656	3.06793549088189	7.04667857554043	0.990449830705587	0.557703825890802	29.4603654024712	0.08	UP_pEhEx_DOWN_CDC5
EHI_170480A	-0.516740518437365	2.61402049467931	0.589309627406772	0.99924385051234	35	59	6	84	47	84	5.90656711340185	8.22764518009235	0.515610627478568	7.56343507084266	6.55301995421692	6.72464862447711	0.08	UP_pEhEx_DOWN_CDC5
EHI_170580A	-1.0712426788411	8.19472834774899	0.25890311476228	0.99924385051234	936	2183	1211	6302	4164	528	157.958480518404	304.422871663417	104.067411646091	567.437712100601	580.569682752325	42.2692199252847	0.08	UP_pEhEx_DOWN_CDC5
EHI_170590A	-1.69730009843776	3.03852007676285	0.182071635195912	0.99924385051234	15	14	78	27	7	413	2.53138590574365	1.95232258510666	6.70293815722138	2.43110412991371	0.975981695308903	33.0628557370125	0.08	UP_pEhEx_DOWN_CDC5
EHI_170600A	0.262737344484056	1.2006189465499	0.694435998194464	0.99924385051234	15	20	18	27	16	13	2.53138590574365	2.78903226443809	1.5468318824357	2.43110412991371	2.23081530356321	1.0407194299786	0.08	DOWN_pEhEx_UP_CDC5
EHI_170630A	-1.25198950960824	1.80737592218422	0.20530232912157	0.99924385051234	3	17	33	17	16	125	0.50627718114873	2.37067742477237	2.83585845113212	1.53069519290863	2.23081530356321	10.0069175959481	0.08	UP_pEhEx_DOWN_CDC5
EHI_171300A	0.867522048677309	10.8884939487007	0.247199054728832	0.99924385051234	6629	11051	54534	15627	13689	8879	1118.70381127831	1541.07977771526	4686.3849931527	1407.06904585784	1908.6019181548	710.811370675385	0.08	DOWN_pEhEx_UP_CDC5
EHI_171320A	1.22440705315497	2.97618411289992	0.158966313359457	0.99924385051234	69	43	169	73	45	12	11.6443751664208	5.99641936854189	14.5230326739797	6.57298524013708	6.27416804127152	0.960664089211016	0.08	DOWN_pEhEx_UP_CDC5
EHI_171440.mRNA	1.15353762493729	1.51941836665381	0.161391221718406	0.99924385051234	10	32	56	35	5	13	1.6875906038291	4.46245162310094	4.81236585646663	3.15143127951778	0.697129782363502	1.0407194299786	0.08	DOWN_pEhEx_UP_CDC5
EHI_171770A	-0.203458147451688	1.48488718726897	0.794726926871307	0.99924385051234	5	10	56	23	20	43	0.84379530191455	1.39451613221904	4.81236585646663	2.07094055511168	2.78851912945401	3.44237965300614	0.08	UP_pEhEx_DOWN_CDC5
EHI_172130A	-1.27288554096337	3.07461123054844	0.102918892302073	0.99924385051234	37	46	21	98	57	224	6.24408523416767	6.4147742082076	1.80463719617499	8.82400758264977	7.94727951894393	17.932396331939	0.08	UP_pEhEx_DOWN_CDC5
EHI_172140A	-1.76174885194249	3.01641428824201	0.192764846942315	0.99924385051234	16	2	89	22	21	392	2.70014496612656	0.278903226443809	7.64822430759876	1.98089966141117	2.92794508592671	31.3816935808932	0.08	UP_pEhEx_DOWN_CDC5
