pEhEx_mean	UmasM_mean	theta	prob	log2FC	UmasM_1	UmasM_2	pEhEx_1	pEhEx_2	UmasM_1	UmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_118850A	32.0942191378509	32.5924681009809	-0.0102033007971761	0.00957608498756213	-0.0222251456966782	29	36	39	26	36.3770639790154	28.2089172587109	31.6511239906288	33.2172291332326	0.96	DOWN_pEhEx_UP_UmasM
EHI_012930A	36.8747046053544	35.1568425172426	0.0268865387527941	0.00952978835801288	0.0688259863749942	21	55	40	33	26.3420118468732	43.0969569230306	32.4626912724398	42.1603292844876	0.95	UP_pEhEx_DOWN_UmasM
EHI_119920A	100.503181846199	97.0335932691054	0.0268045079000067	0.00945078055966719	0.0506849731700743	82	114	132	75	102.859284354457	89.328237985918	107.126881199051	95.8189301920172	0.95	UP_pEhEx_DOWN_UmasM
EHI_026410A	33162.03644124	32650.9579685408	0.0266597239331639	0.00931138798260378	0.0224072831433137	35983	25166	38074	28311	45136.410108859	19719.6003259089	30899.6126876719	36169.7297688827	0.93	UP_pEhEx_DOWN_UmasM
EHI_148990A	22.6868654651916	21.5160954469355	0.0266128706123384	0.00926629458793149	0.0764409986094291	12	35	22	22	15.0525781982133	27.4253362237467	17.8544801998419	28.1068861896584	0.93	UP_pEhEx_DOWN_UmasM
EHI_111800A	21.5941974027438	22.1412875113867	-0.00995419977393595	0.00925907395293679	-0.0360954204707447	6	46	27	17	7.52628909910663	36.0447276083529	21.9123166088969	21.7189575101906	0.93	DOWN_pEhEx_UP_UmasM
EHI_080860A	38.9985938253109	39.668992632843	-0.00992242278071486	0.00922191221702606	-0.0245896561173679	32	49	36	39	40.1402085285687	38.3954707132454	29.2164221451958	49.825843699849	0.92	DOWN_pEhEx_UP_UmasM
EHI_001850A	177.349723974637	179.613293377257	-0.0099185239374807	0.0092173524996535	-0.0182970445976958	120	261	235	131	150.525781982133	204.514650125654	190.718311225584	167.363731402057	0.92	DOWN_pEhEx_UP_UmasM
EHI_102280A	177.349723974637	179.613293377257	-0.0099185239374807	0.0092173524996535	-0.0182970445976958	120	261	235	131	150.525781982133	204.514650125654	190.718311225584	167.363731402057	0.92	DOWN_pEhEx_UP_UmasM
EHI_010510A	559.229603448771	565.486412307238	-0.0098783757688591	0.00917039647735818	-0.0160516256611932	639	411	695	443	801.549789054856	322.051805370283	564.039260858642	565.970481000849	0.92	DOWN_pEhEx_UP_UmasM
EHI_100120A	8.56394267517058	7.81747111652336	0.026479165338266	0.00913765253014798	0.131573154940549	1	18	18	2	1.25438151651777	14.1044586293555	14.6082110725979	2.55517147178713	0.91	UP_pEhEx_DOWN_UmasM
EHI_168060A	13.9385820752037	13.241335147924	0.0264425710783944	0.00910245459782533	0.0740352091386135	9	19	22	8	11.2894336486599	14.8880396643197	17.8544801998419	10.2206858871485	0.91	UP_pEhEx_DOWN_UmasM
EHI_129320A	152.378413136735	154.522541773106	-0.00963786200305061	0.00888900257392389	-0.0201587778119583	157	140	192	119	196.93789809329	109.701344894987	155.820918107711	152.032702571334	0.89	DOWN_pEhEx_UP_UmasM
EHI_029560A	67.9342331404939	69.393377771157	-0.00961390631261132	0.00886096605939712	-0.0306592379140162	24	136	58	71	30.1051563964265	106.56702075513	47.0709023450378	90.708587248443	0.89	DOWN_pEhEx_UP_UmasM
EHI_093920A	9.90586780257752	9.30509318419782	0.0260548218123335	0.00872977917529105	0.0902627698395315	11	6	9	10	13.7981966816955	4.70148620978516	7.30410553629896	12.7758573589356	0.87	UP_pEhEx_DOWN_UmasM
EHI_152450A	110.972480128836	112.327000839874	-0.00949865101006893	0.00872605415882377	-0.0175028107796142	86	146	147	82	107.876810420528	114.402831104772	119.300390426216	104.762030343272	0.87	DOWN_pEhEx_UP_UmasM
EHI_175440A	27.593714187776	28.1353307963095	-0.00937844756881293	0.0085853096541052	-0.028043265358735	13	50	31	24	16.306959714731	39.1790517482096	25.1585857361409	30.6620576614455	0.86	DOWN_pEhEx_UP_UmasM
EHI_069440A	390.525584171105	394.487137718679	-0.00935209488962749	0.00855444813809125	-0.014561196311742	375	398	409	359	470.393068694164	311.865251915749	331.931018260697	458.653279185789	0.86	DOWN_pEhEx_UP_UmasM
EHI_175060A	61.1869451605843	62.0968019955788	-0.00932687212075739	0.00852490798984729	-0.0212950986134378	41	91	66	55	51.4296421772286	71.3058741817415	53.5634405995257	70.267215474146	0.85	DOWN_pEhEx_UP_UmasM
EHI_023900A	123.159323858921	117.733678176219	0.0257943179311112	0.00848547287273527	0.0649987842268816	52	213	157	95	65.2278388589241	166.902760447373	127.416063244326	121.370644909889	0.85	UP_pEhEx_DOWN_UmasM
EHI_019610A	8.43757942008968	8.56128215036059	-0.0091437014005798	0.00831032919290187	-0.0209976962473012	6	12	10	7	7.52628909910663	9.40297241957031	8.11567281810996	8.94310015125494	0.83	DOWN_pEhEx_UP_UmasM
EHI_068570A	20.1873559251951	19.3482685038809	0.0252071498001461	0.00795716820634995	0.0612474995891856	13	28	22	18	16.306959714731	21.9402689789974	17.8544801998419	22.9965432460841	0.8	UP_pEhEx_DOWN_UmasM
EHI_060350A	11.0941756676367	11.2442755360084	-0.00876508929263625	0.00787546090283231	-0.019388237159342	9	14	15	8	11.2894336486599	10.9701344894987	12.1735092271649	10.2206858871485	0.79	DOWN_pEhEx_UP_UmasM
EHI_109570A	16.8751588401794	15.9793413445008	0.0250988781886777	0.00785986877175193	0.0786931390581385	7	29	20	14	8.7806706156244	22.7238500139616	16.2313456362199	17.8862003025099	0.79	UP_pEhEx_DOWN_UmasM
EHI_044490A	45.1586667630963	45.7759259887999	-0.00868661356018007	0.00779108855698629	-0.0195861767125804	36	58	65	30	45.1577345946398	45.4477000279232	52.7518733177147	38.3275720768069	0.78	DOWN_pEhEx_UP_UmasM
EHI_166020A	30.5952073028935	29.3392954618109	0.0249256407242081	0.00770426337636942	0.0604714471067348	27	31	43	21	33.8683009459798	24.29101208389	34.8973931178728	26.8293004537648	0.77	UP_pEhEx_DOWN_UmasM
EHI_031330A	136.602861249409	131.738875502212	0.0248749245650581	0.00765872685471203	0.0523065615534971	115	149	207	84	144.253874399544	116.753574209665	167.994427334876	107.317201815059	0.77	UP_pEhEx_DOWN_UmasM
EHI_079890A	92.9977143358039	94.6170705905746	-0.00848665905076851	0.00757603522374717	-0.0249052360933314	33	185	92	89	41.3945900450864	144.962491468376	74.6641899266116	113.705130494527	0.76	DOWN_pEhEx_UP_UmasM
EHI_098450A	31.1893612354231	29.9094747153331	0.0247428842135006	0.00754221659746623	0.0604514329500398	26	34	46	20	32.6139194294621	26.6417551887825	37.3320949633058	25.5517147178713	0.75	UP_pEhEx_DOWN_UmasM
EHI_124510A	79.499668930782	75.2688020866937	0.0247348032075608	0.00753553094901271	0.0788968414742671	20	157	88	70	25.0876303303554	123.022222489378	71.4179207993676	89.4310015125494	0.75	UP_pEhEx_DOWN_UmasM
EHI_100310A	28.2185915727752	28.6504972389027	-0.00842612990169629	0.0075109143675216	-0.0219141947368052	17	45	31	25	21.3244857808021	35.2611465733887	25.1585857361409	31.9396433973391	0.75	DOWN_pEhEx_UP_UmasM
EHI_178080A	722.128353437475	706.675368282202	0.0246708474799615	0.00748262512076958	0.0312076655788997	701	667	836	612	879.321443078957	522.648550321116	678.470247593992	781.882470366861	0.75	UP_pEhEx_DOWN_UmasM
EHI_119370A	23.2502959452516	23.5160195080271	-0.00832709418725139	0.0074043447295673	-0.0163947998953222	19	29	28	19	23.8332488138376	22.7238500139616	22.7238838907079	24.2741289819777	0.74	DOWN_pEhEx_UP_UmasM
EHI_146580A	11.2819858276567	10.4161128076425	0.0244750703045357	0.00732074581539366	0.115204051508111	0	26	17	7	0.627190758258885	20.373106909069	13.7966437907869	8.94310015125494	0.73	UP_pEhEx_DOWN_UmasM
EHI_200740A	36.6254475403953	35.2147197773477	0.0243972337003625	0.00725641664231724	0.0566677860219252	23	52	44	30	28.8507748799087	40.746213818138	35.7089603996838	38.3275720768069	0.73	UP_pEhEx_DOWN_UmasM
EHI_197510A	1446.31618129912	1451.54474147945	-0.00815358997722064	0.00721757831516867	-0.00520606490764238	1176	1785	1837	1120	1475.1526634249	1398.69214741108	1490.8490966868	1430.89602420079	0.72	DOWN_pEhEx_UP_UmasM
EHI_155430A	9.37663022018973	9.5887505863709	-0.00811983765806537	0.00718123669661686	-0.0322733052630405	7	13	20	2	8.7806706156244	10.1865534545345	16.2313456362199	2.55517147178713	0.72	DOWN_pEhEx_UP_UmasM
EHI_055650A	18.0634667052385	17.3512088919653	0.0241525268932777	0.00705428777023742	0.0580386169721228	13	23	26	12	16.306959714731	18.0223638041764	21.1007493270859	15.3310288307228	0.71	UP_pEhEx_DOWN_UmasM
EHI_125790A	85.6904653210369	82.643306266609	0.0241324056758751	0.00703767515329889	0.0522367137720193	54	122	114	63	67.7366018919596	95.5968862656315	92.5186701264535	80.4879013612945	0.7	UP_pEhEx_DOWN_UmasM
EHI_029090A	215.907781129766	218.404945484412	-0.00795421708995173	0.00700286638693048	-0.0165902867250502	239	171	253	181	299.797182447747	133.992356978877	205.326522298182	231.243018196735	0.7	DOWN_pEhEx_UP_UmasM
EHI_137920A	15.751767325262	16.0400830537819	-0.00793100369277181	0.00697786011432033	-0.0261679059600235	16	15	28	7	20.0701042642843	11.7537155244629	22.7238838907079	8.94310015125494	0.7	DOWN_pEhEx_UP_UmasM
EHI_161980A	221.098079814981	214.173588321809	0.0240250569353262	0.00694906464381373	0.0459059164294073	217	195	275	175	272.200789084356	152.798301818018	223.181002498024	223.577503781374	0.69	UP_pEhEx_DOWN_UmasM
EHI_038920A	25.0942046477795	24.3148433527934	0.0233943873390699	0.00644268640740964	0.0455169239836297	19	31	31	20	23.8332488138376	24.29101208389	25.1585857361409	25.5517147178713	0.64	UP_pEhEx_DOWN_UmasM
EHI_040810A	23.4381061052716	23.6867868391662	-0.00738895108114037	0.0064331222465801	-0.015226508516386	18	31	30	18	22.5788672973199	24.29101208389	24.3470184543299	22.9965432460841	0.64	DOWN_pEhEx_UP_UmasM
EHI_200690A	44.2810628679354	44.8670765221756	-0.00733956212080794	0.00638548080500401	-0.0189673318207427	46	40	49	39	57.7015497598175	31.3432413985677	39.7667968087388	49.825843699849	0.64	DOWN_pEhEx_UP_UmasM
EHI_016400A	21.1878536302342	20.3178596797862	0.0233004353667882	0.00637029237834374	0.0604890133674305	12	32	26	17	15.0525781982133	25.0745931188542	21.1007493270859	21.7189575101906	0.64	UP_pEhEx_DOWN_UmasM
EHI_038640A	19.1868582201559	18.2050455476605	0.0232216447777932	0.00630959875791259	0.0757801443850585	8	33	18	19	10.0350521321422	25.8581741538184	14.6082110725979	24.2741289819777	0.63	UP_pEhEx_DOWN_UmasM
EHI_169680A	10.250764670148	9.81739517761497	0.0231767480201213	0.00627502139013925	0.0623193394728358	8	12	16	6	10.0350521321422	9.40297241957031	12.9850765089759	7.66551441536138	0.63	UP_pEhEx_DOWN_UmasM
EHI_126080A	375.651420741004	367.014825102693	0.0231597113097629	0.00626190190612819	0.0335562185543383	309	433	397	343	387.603888603991	339.290588139495	322.192210878965	438.211907411492	0.63	UP_pEhEx_DOWN_UmasM
EHI_114330A	1404.63373721899	1411.04423950773	-0.00717971789575666	0.00623125165920513	-0.00656922838305782	1343	1421	1819	1065	1684.63437668337	1113.46865068412	1476.2408856142	1360.62880872665	0.62	DOWN_pEhEx_UP_UmasM
EHI_104350A	17.2815026126889	17.5248406722803	-0.00697609959927629	0.00603469614987706	-0.020172663858308	19	14	21	14	23.8332488138376	10.9701344894987	17.0429129180309	17.8862003025099	0.6	DOWN_pEhEx_UP_UmasM
EHI_092280A	88.6577655384821	86.1858652063041	0.0225745151560066	0.00581172206786673	0.0407957208867928	66	112	109	71	82.7891800901729	87.7610759159896	88.4608337173985	90.708587248443	0.58	UP_pEhEx_DOWN_UmasM
EHI_100480A	484.691291255107	474.736836900165	0.0225467416814481	0.00579037882461797	0.0299381618464862	436	503	570	405	546.910341201748	394.141260586989	462.593350632268	517.422223036893	0.58	UP_pEhEx_DOWN_UmasM
EHI_000700A	64.5947820482114	65.2428134620668	-0.00671902426376351	0.00578639368463585	-0.0144013675969099	60	69	79	52	75.2628909910663	54.0670914125293	64.1138152630687	66.4344582664653	0.58	DOWN_pEhEx_UP_UmasM
EHI_011970A	15.000526685182	14.4974481751784	0.0224845372291015	0.00574526301379985	0.0492141752399347	11	19	20	11	13.7981966816955	14.8880396643197	16.2313456362199	14.0534430948292	0.57	UP_pEhEx_DOWN_UmasM
EHI_195150A	55.2216212732243	56.0391525521989	-0.00656275347265809	0.00564015418930808	-0.0212018936912318	18	112	79	37	22.5788672973199	87.7610759159896	64.1138152630687	47.2706722280618	0.56	DOWN_pEhEx_UP_UmasM
EHI_087880A	32.2205823929318	30.8183241819573	0.0222965997473145	0.00561207923242391	0.0641941571695622	16	52	47	21	20.0701042642843	40.746213818138	38.1436622451168	26.8293004537648	0.56	UP_pEhEx_DOWN_UmasM
EHI_037210A	16.8751588401794	16.3237404559549	0.0222723504922559	0.00559490092482362	0.0479294044864371	12	22	20	14	15.0525781982133	17.2387827692122	16.2313456362199	17.8862003025099	0.56	UP_pEhEx_DOWN_UmasM
EHI_124580A	228.630801332643	230.61594774715	-0.0064147429355522	0.0055106189146672	-0.0124725051675634	240	200	292	176	301.051563964265	156.716206992839	236.977646288811	224.855089517267	0.55	DOWN_pEhEx_UP_UmasM
EHI_125660A	268.510468498318	270.383508205147	-0.00635152238106554	0.00545527486519093	-0.0100288223465018	234	309	364	193	293.525274865158	242.126539803936	295.410490579202	246.574047027458	0.55	DOWN_pEhEx_UP_UmasM
EHI_156460A	5.01933626861857	4.6221757374584	0.0220060210066078	0.0054063243597321	0.118924489324667	1	10	0	8	1.25438151651777	7.83581034964193	0.405783640905498	10.2206858871485	0.54	UP_pEhEx_DOWN_UmasM
EHI_131930A	87.0016669959743	87.7256356357316	-0.00626298034805623	0.00537774904831823	-0.011955452041822	64	119	108	69	80.2804170571373	93.2461431607389	87.6492664355875	88.1534157766559	0.54	DOWN_pEhEx_UP_UmasM
EHI_140350A	1746.10818139027	1751.60562708292	-0.00624696291788073	0.00536372259938456	-0.0045350446625811	1566	1923	2238	1339	1964.36145486683	1506.82633023614	1816.28757669301	1710.68730036148	0.54	DOWN_pEhEx_UP_UmasM
EHI_107550A	47.531813048012	48.1231136105216	-0.00620439909829058	0.00532644671067151	-0.0178365565706016	55	34	57	39	68.9909834084774	26.6417551887825	46.2593350632268	49.825843699849	0.53	DOWN_pEhEx_UP_UmasM
EHI_164770A	11.7497765051054	11.8723320496356	-0.0061563662920632	0.00528437640539459	-0.0149700321925916	10	14	12	11	12.5438151651777	10.9701344894987	9.73880738173195	14.0534430948292	0.53	DOWN_pEhEx_UP_UmasM
EHI_082490A	296.75631407836	299.059785486634	-0.00613350190752708	0.00526434845183898	-0.0111551981792866	314	255	372	233	393.87579618658	199.813163915869	301.90302883369	297.6774764632	0.53	DOWN_pEhEx_UP_UmasM
EHI_069250A	226.250716157322	221.0592943783	0.0214997037482693	0.00504829078638547	0.0334889655131499	172	283	260	193	215.753620841057	221.753432894867	211.007493270859	246.574047027458	0.5	UP_pEhEx_DOWN_UmasM
EHI_044480A	231.912274965189	233.331038350319	-0.0058689608760675	0.00503253977887541	-0.00879904852470558	182	298	297	178	228.297436006234	233.507148419329	241.035482697866	227.410260989054	0.5	DOWN_pEhEx_UP_UmasM
EHI_201720A	288.854911131063	290.582748915547	-0.00576606670170119	0.00494233460355131	-0.00860403305972877	235	358	391	208	294.779656381676	280.522010517181	317.322807188099	265.737833065861	0.49	DOWN_pEhEx_UP_UmasM
EHI_110320A	453.023731006627	444.005622746658	0.0212978319151509	0.00491158408718617	0.0290086792633388	354	555	469	420	444.051056847291	434.887474405127	380.625055169357	536.586009075297	0.49	UP_pEhEx_DOWN_UmasM
EHI_155720A	167.409663274387	162.513644669944	0.020992622777451	0.00471235737579301	0.04282195388053	164	149	209	132	205.718568708914	116.753574209665	169.617561898498	168.64131713795	0.47	UP_pEhEx_DOWN_UmasM
EHI_125340A	12.9688078226341	12.2688795228427	0.0209471586452269	0.00468269786841691	0.0800423654145883	3	26	15	11	3.76314454955331	20.373106909069	12.1735092271649	14.0534430948292	0.47	UP_pEhEx_DOWN_UmasM
EHI_027640A	588.0046866112	577.883680700164	0.0208078433077753	0.00459184060784712	0.0250485247930168	398	821	692	491	499.243843574073	643.320029705602	561.604559013209	627.29459632374	0.46	UP_pEhEx_DOWN_UmasM
EHI_108760A	152.282773334124	153.376454367709	-0.00533769920228557	0.00458200643326534	-0.010324274840513	145	156	181	126	181.885319895077	122.238641454414	146.89367800779	160.975802722589	0.46	DOWN_pEhEx_UP_UmasM
EHI_023610A	28.0000579602856	27.1107268094752	0.0206791615256526	0.00450795586272568	0.0465660227615911	19	38	32	24	23.8332488138376	29.7760793286393	25.9701530179519	30.6620576614455	0.45	UP_pEhEx_DOWN_UmasM
EHI_012390A	259.35584133582	261.217085134567	-0.00516476067164946	0.0044472974559373	-0.0103163975836327	283	209	363	179	354.989969174529	163.768436307516	294.598923297391	228.687846724948	0.44	DOWN_pEhEx_UP_UmasM
EHI_148760A	30.8444643678526	29.5043338945979	0.0205006718480409	0.0043916622587179	0.0640847055823889	12	55	39	24	15.0525781982133	43.0969569230306	31.6511239906288	30.6620576614455	0.44	UP_pEhEx_DOWN_UmasM
EHI_144750A	19.9073754077664	19.2353784328468	0.0204744906468013	0.00437460993399341	0.0495408152049163	16	23	29	13	20.0701042642843	18.0223638041764	23.5354511725189	16.6086145666163	0.44	UP_pEhEx_DOWN_UmasM
EHI_125710A	8.24976926006967	8.33263755911652	-0.00505389951886967	0.00436091138452077	-0.014419460411296	5	13	8	8	6.27190758258886	10.1865534545345	6.49253825448797	10.2206858871485	0.44	DOWN_pEhEx_UP_UmasM
EHI_056440A	8.24976926006967	7.9332256367334	0.0203227154474104	0.00427578521622007	0.0564461861216131	5	12	8	8	6.27190758258886	9.40297241957031	6.49253825448797	10.2206858871485	0.43	UP_pEhEx_DOWN_UmasM
EHI_073320A	16.1546416525689	15.2991364691206	0.0203038515927102	0.00426350598215286	0.0784985236175359	18	10	9	20	22.5788672973199	7.83581034964193	7.30410553629896	25.5517147178713	0.43	UP_pEhEx_DOWN_UmasM
EHI_009950A	21.4063872427238	20.3149952306101	0.0202938449352473	0.00425699256485368	0.0754963066729462	5	43	25	18	6.27190758258886	33.6939845034603	20.2891820452749	22.9965432460841	0.43	UP_pEhEx_DOWN_UmasM
EHI_146330A	19.7195652477464	18.9517210306737	0.0202298559837031	0.00421826089367716	0.0572988779581394	20	16	27	14	25.0876303303554	12.5372965594271	21.9123166088969	17.8862003025099	0.42	UP_pEhEx_DOWN_UmasM
EHI_158620A	29.4068994378343	28.2568142148716	0.0201385569215734	0.00416345000639606	0.0575558597601873	31	22	37	23	38.8858270120509	17.2387827692122	30.0279894270068	29.384471925552	0.42	UP_pEhEx_DOWN_UmasM
EHI_151290A	351.486360112071	343.409419393625	0.0201202287033444	0.00415244876251397	0.0335390930810215	211	528	499	238	264.67449998525	413.730786461094	404.972073623687	304.065405142668	0.42	UP_pEhEx_DOWN_UmasM
EHI_135020A	47.2211090781137	47.5993538204004	-0.00468078217155731	0.00406998575948003	-0.0115100621057484	30	72	67	32	37.6314454955331	56.4178345174219	54.3750078813367	40.882743548594	0.41	DOWN_pEhEx_UP_UmasM
EHI_199580A	655.904225299668	659.058827766746	-0.00466828493046077	0.00406023659091514	-0.00692207747673056	629	661	550	692	789.005973889678	517.947064111331	446.362004996048	884.089329238346	0.41	DOWN_pEhEx_UP_UmasM
EHI_137710A	61.2483920655234	59.1851640186869	0.0198954786498091	0.00401760020926845	0.0494363900766095	37	90	60	59	46.4121161111575	70.5222931467773	48.6940369086597	75.3775584177202	0.4	UP_pEhEx_DOWN_UmasM
EHI_155490A	24.6571374228004	23.7417996500952	0.0198563655740556	0.00399414288673572	0.0545760226556319	13	39	33	18	16.306959714731	30.5596603636035	26.7817202997629	22.9965432460841	0.4	UP_pEhEx_DOWN_UmasM
EHI_073640A	30.6566542078326	29.851597455228	0.0198400813482499	0.00398437762921711	0.0383921165651271	24	37	37	25	30.1051563964265	28.9924982936751	30.0279894270068	31.9396433973391	0.4	UP_pEhEx_DOWN_UmasM
EHI_120470A	25.3434617127386	24.2541016435123	0.0198387109877165	0.00398355588110255	0.0633848544443845	10	45	27	23	12.5438151651777	35.2611465733887	21.9123166088969	29.384471925552	0.4	UP_pEhEx_DOWN_UmasM
EHI_111740A	18.1249136101776	18.2657872569415	-0.0045591474682276	0.00397508442104633	-0.0111698165722666	17	19	20	16	21.3244857808021	14.8880396643197	16.2313456362199	20.441371774297	0.4	DOWN_pEhEx_UP_UmasM
EHI_015450A	25.9990625502073	24.8821581571395	0.0197091943748211	0.00390590701303972	0.0633479816153521	11	45	24	26	13.7981966816955	35.2611465733887	19.4776147634639	33.2172291332326	0.39	UP_pEhEx_DOWN_UmasM
