logFC	logCPM	PValue	FDR	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_092330A	-0.266764564823095	1.93899448541536	0.713049291894018	0.991996017843839	18	32	21	42	2.36858754699123	4.16597205398333	1.97433400146665	6.0170319601493	0.8	UP_pEhEx_DOWN_EhMyb10
EHI_158040A	-0.220798110701617	3.3455428560224	0.713027104704873	0.991996017843839	50	90	160	43	6.57940985275342	11.7167964018281	15.0425447730792	6.16029462586714	0.8	UP_pEhEx_DOWN_EhMyb10
EHI_192520A	-0.221782068676254	5.91841084310611	0.712777050817127	0.991996017843839	607	241	497	580	79.8740356124265	31.374977031562	46.7259047013773	83.0923461163475	0.8	UP_pEhEx_DOWN_EhMyb10
EHI_110500A	0.164666016423266	3.92060677769295	0.713653599500861	0.992348545913346	108	133	185	74	14.2115252819474	17.3148213493682	17.3929423938729	10.6014372631202	0.77	DOWN_pEhEx_UP_EhMyb10
EHI_184800A	0.399568878212358	-0.0164123586414527	0.714474839989415	0.993196215660642	2	11	10	2	0.263176394110137	1.43205289355677	0.940159048317451	0.286525331435681	0.68	DOWN_pEhEx_UP_EhMyb10
EHI_176580A	0.196120046211306	2.01094503846146	0.715409432232109	0.994200907748086	22	40	44	20	2.8949403352115	5.20746506747916	4.13669981259679	2.86525331435681	0.58	DOWN_pEhEx_UP_EhMyb10
EHI_001990A	0.287842173541011	1.91542314964143	0.719112539378021	0.995143064899189	40	19	54	8	5.26352788220273	2.4735459070526	5.07685886091424	1.14610132574272	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_012980A	-0.185317808860643	6.04779826183168	0.718982518164161	0.995143064899189	617	324	603	584	81.1899175829772	42.1804670465812	56.6915906135423	83.6653967792188	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_015420A	0.171851330511266	2.26491610338044	0.72004167447632	0.995143064899189	32	42	47	29	4.21082230576219	5.46783832085312	4.41874752709202	4.15461730581737	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_044580A	-0.280176467369549	1.04147057999132	0.720462277223891	0.995143064899189	9	16	21	14	1.18429377349561	2.08298602699167	1.97433400146665	2.00567732004977	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_050290A	-0.295982956088116	2.65523307419759	0.720759027054634	0.995143064899189	70	13	47	63	9.21117379385478	1.69242614693073	4.41874752709202	9.02554794022395	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_086130A	0.184664547572373	4.03439855041958	0.719497749400313	0.995143064899189	181	81	160	106	23.8174636669674	10.5451167616453	15.0425447730792	15.1858425660911	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_092390A	-0.185521032653248	6.99532222805843	0.717615318287456	0.995143064899189	1087	732	1057	1199	143.036370198859	95.2966107348687	99.3748114071546	171.771936195691	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_126240A	-0.833451481166317	8.31748629320998	0.719920203240189	0.995143064899189	3483	0	4297	2881	458.321690342803	0	403.986343062009	412.739739933098	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_139970A	0.332366182257846	0.505147686277157	0.720411811355128	0.995143064899189	7	13	18	2	0.921117379385478	1.69242614693073	1.69228628697141	0.286525331435681	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_141070A	0.172626090635497	2.16694388725923	0.717090601721288	0.995143064899189	34	35	52	21	4.47399869987232	4.55653193404427	4.88882705125075	3.00851598007465	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_147010A	0.14378546930412	5.32301491037368	0.719098814304857	0.995143064899189	347	291	405	262	45.6611043781087	37.8843083659109	38.0764414568568	37.5348184180742	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_155590A	0.423653368986886	0.460784979237411	0.718720384563445	0.995143064899189	3	17	10	7	0.394764591165205	2.21317265367864	0.940159048317451	1.00283866002488	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_159150A	0.192504182195022	11.5737789958209	0.720726128889196	0.995143064899189	26307	23355	20777	26083	3461.69069992768	3040.5086662744	1953.36845468917	3736.72010991843	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_168380A	0.178290346069421	1.75477161620334	0.720114677217846	0.995143064899189	21	30	36	17	2.76335213815643	3.90559880060937	3.38457257394282	2.43546531720329	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_169650A	0.296363603990396	0.447978373916307	0.719946595056412	0.995143064899189	6	13	12	6	0.78952918233041	1.69242614693073	1.12819085798094	0.859575994307043	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_177010A	-0.173125277896897	2.62423430969072	0.720806305596992	0.995143064899189	51	34	75	38	6.71099804980848	4.42634530735729	7.05119286238088	5.44398129727794	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_177040A	0.41416120891132	0.646283491073629	0.718563713253554	0.995143064899189	6	17	20	2	0.78952918233041	2.21317265367864	1.8803180966349	0.286525331435681	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_177630A	-0.169676604455573	8.99607532083731	0.717815393835789	0.995143064899189	3709	3631	5080	4210	488.060622877248	472.707641500421	477.600796545265	603.135822672108	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_182890A	-0.290000751408332	0.764890702226963	0.720291519421123	0.995143064899189	6	14	12	15	0.78952918233041	1.82261277361771	1.12819085798094	2.14893998576761	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_188090A	-0.179915213932471	1.90256628580431	0.720964504721339	0.995143064899189	25	25	38	27	3.28970492637671	3.25466566717448	3.57260438360631	3.86809197438169	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_189100A	0.354294476371052	0.295583172565208	0.718393878013117	0.995143064899189	6	11	13	3	0.78952918233041	1.43205289355677	1.22220676281269	0.429787997153521	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_196590A	-0.178857422594086	6.43108985063371	0.716993147415771	0.995143064899189	459	776	1155	517	60.3989824482764	101.024822309096	108.588370080666	74.0667981761235	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_199580A	-0.174979264489732	6.15574042792742	0.720712068354355	0.995143064899189	500	520	550	692	65.7940985275342	67.6970458772291	51.7087476574598	99.1377646767456	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_130960A	0.166413514406459	10.8335251483892	0.72141584055235	0.995180640714926	14008	15486	18190	12067	1843.2874643474	2016.07010087456	1710.14930888944	1728.75058721718	0.48	DOWN_pEhEx_UP_EhMyb10
EHI_156320A	0.197914077613352	2.30702588936481	0.721332806248287	0.995180640714926	35	42	63	19	4.60558689692739	5.46783832085312	5.92300200439994	2.72199064863897	0.48	DOWN_pEhEx_UP_EhMyb10
EHI_106310A	0.294634271511067	1.53766375073259	0.721912671105044	0.995573366293262	8	37	25	17	1.05270557644055	4.81690518741823	2.35039762079363	2.43546531720329	0.44	DOWN_pEhEx_UP_EhMyb10
EHI_125700A	-0.28803240198788	0.88344097982148	0.722563548144736	0.996178240729509	7	15	23	9	0.921117379385478	1.95279940030469	2.16236581113014	1.28936399146056	0.38	UP_pEhEx_DOWN_EhMyb10
EHI_049640A	0.150046231814207	3.3484575824797	0.724318708510918	0.99705263655395	81	79	113	57	10.6586439614605	10.2847435082713	10.6237972459872	8.1659719459169	0.29	DOWN_pEhEx_UP_EhMyb10
EHI_067260A	0.166987779582217	4.75828973328573	0.724363882206917	0.99705263655395	265	168	214	213	34.8708722195931	21.8713532834125	20.1194036339935	30.5149477979	0.29	DOWN_pEhEx_UP_EhMyb10
EHI_073600A	0.14883407065777	2.78533276572495	0.723671181478641	0.99705263655395	49	58	70	42	6.44782165569835	7.55082434784479	6.58111333822216	6.0170319601493	0.29	DOWN_pEhEx_UP_EhMyb10
EHI_119560A	0.208990513837961	1.63260352640677	0.723864227324856	0.99705263655395	25	22	37	12	3.28970492637671	2.86410578711354	3.47858847877457	1.71915198861409	0.29	DOWN_pEhEx_UP_EhMyb10
EHI_126290A	-0.1518973721576	3.18422022498014	0.72377185779247	0.99705263655395	66	62	99	65	8.68482100563451	8.0715708545927	9.30757457834277	9.31207327165963	0.29	UP_pEhEx_DOWN_EhMyb10
EHI_171760A	0.184748711338389	1.99427051506961	0.724684965541343	0.99705263655395	24	37	49	16	3.15811672932164	4.81690518741823	4.60677933675551	2.29220265148545	0.29	DOWN_pEhEx_UP_EhMyb10
EHI_179340A	-0.550256761532462	0.150293448169185	0.72458527536901	0.99705263655395	3	8	2	14	0.394764591165205	1.04149301349583	0.18803180966349	2.00567732004977	0.29	UP_pEhEx_DOWN_EhMyb10
EHI_148530A	0.261029211095695	0.461406576407929	0.725204670336457	0.997182982094636	11	8	15	4	1.44747016760575	1.04149301349583	1.41023857247618	0.573050662871362	0.28	DOWN_pEhEx_UP_EhMyb10
EHI_196920A	-0.189861494771255	11.8839710647534	0.725034518368923	0.997182982094636	35381	18482	40575	29599	4655.72200000537	2406.10923442875	3814.69533854806	4240.43164258236	0.28	UP_pEhEx_DOWN_EhMyb10
EHI_000800A	0.14198348166361	5.05108300178438	0.728247923690124	0.997444516720638	234	294	344	211	30.791638110886	38.2748682459719	32.3414712621203	30.2284224664643	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_013160A	-0.217251674675803	1.24660751616688	0.727643640810123	0.997444516720638	15	15	23	17	1.97382295582602	1.95279940030469	2.16236581113014	2.43546531720329	0.26	UP_pEhEx_DOWN_EhMyb10
EHI_021200A	0.191070412020915	2.93716239645646	0.728383236093856	0.997444516720638	43	78	67	53	5.65829247336794	10.1545568815844	6.29906562372692	7.59292128304554	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_029540A	0.429953259587569	0.0574825784819976	0.72847347793734	0.997444516720638	4	10	12	1	0.526352788220273	1.30186626686979	1.12819085798094	0.14326266571784	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_049570A	0.150330537945007	3.07959536604412	0.727105037924349	0.997444516720638	65	67	79	57	8.55323280857944	8.7225039880276	7.42725648170787	8.1659719459169	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_049610A	0.15435746214297	2.95530441096618	0.726509952041779	0.997444516720638	63	58	78	48	8.2900564144693	7.55082434784479	7.33324057687612	6.87660795445634	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_050890A	0.218748269377993	1.73810095280563	0.72649248077521	0.997444516720638	18	33	40	13	2.36858754699123	4.29615868067031	3.76063619326981	1.86241465433193	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_051730A	0.138402162594814	4.40690491496269	0.726214727811365	0.997444516720638	149	187	207	143	19.6066413612052	24.3448991904651	19.4612923001712	20.4865611976512	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_054250A	0.221209971072466	1.12585910421819	0.728267405554176	0.997444516720638	19	13	21	11	2.5001757440463	1.69242614693073	1.97433400146665	1.57588932289624	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_092560A	0.266071148608148	1.29728443298578	0.728769916515996	0.997444516720638	12	25	31	7	1.57905836466082	3.25466566717448	2.9144930497841	1.00283866002488	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_103450A	0.169864384902741	2.17057215373414	0.727148469822278	0.997444516720638	34	35	44	27	4.47399869987232	4.55653193404427	4.13669981259679	3.86809197438169	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_115300A	-0.150505291019213	5.29341328068191	0.725771996040133	0.997444516720638	328	236	456	273	43.1609286340624	30.7240438981271	42.8712526032758	39.1107077409704	0.26	UP_pEhEx_DOWN_EhMyb10
EHI_124530A	-0.191068929504951	2.23990288596339	0.728046370033789	0.997444516720638	31	33	61	26	4.07923410870712	4.29615868067031	5.73497019473645	3.72482930866385	0.26	UP_pEhEx_DOWN_EhMyb10
EHI_125350A	0.193408449435132	1.79926333944811	0.727096474061011	0.997444516720638	26	27	39	16	3.42129312343178	3.51503892054844	3.66662028843806	2.29220265148545	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_146200A	0.256930744389806	1.03484372293287	0.728795492826565	0.997444516720638	17	13	13	15	2.23699934993616	1.69242614693073	1.22220676281269	2.14893998576761	0.26	DOWN_pEhEx_UP_EhMyb10
EHI_168500A	-0.140820959261345	4.5971883405274	0.725953115448159	0.997444516720638	189	159	244	191	24.8701692434079	20.6996736432297	22.9398807789458	27.3631691521075	0.26	UP_pEhEx_DOWN_EhMyb10
EHI_197980A	-0.155991688511061	3.48955158450564	0.729145627650341	0.997632778589811	67	92	139	70	8.81640920268958	11.9771696552021	13.0682107716126	10.0283866002488	0.24	UP_pEhEx_DOWN_EhMyb10
EHI_006740A	0.317736530131921	0.774598914449034	0.730629539936098	0.997808071463112	7	18	18	6	0.921117379385478	2.34335928036562	1.69228628697141	0.859575994307043	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_010050A	0.262390837330264	0.695015751176084	0.732370951416455	0.997808071463112	9	14	13	9	1.18429377349561	1.82261277361771	1.22220676281269	1.28936399146056	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_010340A	0.132919559384333	4.59715366298652	0.730257201496541	0.997808071463112	193	190	241	161	25.3965220316282	24.735459070526	22.6578330644506	23.0652891805723	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_013550A	0.212577096559535	3.66458997244973	0.731184357615231	0.997808071463112	123	81	67	118	16.1853482377734	10.5451167616453	6.29906562372692	16.9049945547052	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_013930A	0.19024709241695	1.61678724282072	0.731973778538454	0.997808071463112	20	26	26	20	2.63176394110137	3.38485229386146	2.44441352562537	2.86525331435681	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_021410A	-0.138718306202765	3.70296382173294	0.735731265259001	0.997808071463112	82	104	149	89	10.7902321585156	13.5394091754458	14.00836981993	12.7503772488878	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_022730A	0.139188967401093	3.90551234363992	0.733147681691806	0.997808071463112	125	111	136	107	16.4485246318835	14.4507155622547	12.7861630571173	15.3291052318089	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_023470A	0.139507250709057	6.07361543342072	0.736452514234528	0.997808071463112	546	529	741	405	71.8471555920673	68.8687255174119	69.6657854803231	58.0213796157254	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_023600A	0.141587760120854	5.84169590740961	0.732374761108941	0.997808071463112	493	422	537	406	64.8729811481487	54.9387564619052	50.4865408946471	58.1646422814432	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_038590A	0.164686883572607	2.6297917183075	0.735417056139675	0.997808071463112	44	52	50	46	5.78988067042301	6.76970458772291	4.70079524158726	6.59008262302066	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_054740A	-0.174581233522412	9.61984662915078	0.734934465665403	0.997808071463112	6804	4476	7396	6791	895.326092762685	582.715341050918	695.341632135587	972.896762889854	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_069380A	0.136296543661837	3.45024884872988	0.731607837849179	0.997808071463112	90	81	107	72	11.8429377349562	10.5451167616453	10.0597018169967	10.3149119316845	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_078230A	-0.191035991967364	5.88337293375854	0.734542071640192	0.997808071463112	597	240	584	492	78.5581536418758	31.244790404875	54.9052884217392	70.4852315331775	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_099190A	-0.143410389616597	6.76111801196443	0.736715313790684	0.997808071463112	739	833	1149	832	97.2436776236955	108.445460030254	108.024274651675	119.194537877243	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_099310A	0.358138284468934	1.06900201710689	0.733983725236363	0.997808071463112	26	6	11	16	3.42129312343178	0.781119760121874	1.0341749531492	2.29220265148545	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_102170A	0.162541642656523	13.8682561587498	0.732464355775984	0.997808071463112	133271	107952	146157	101099	17536.890609726	14053.9067241128	13741.0826024934	14483.7122414079	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_109980A	0.29972986995234	0.685995267117807	0.735957303948435	0.997808071463112	12	11	10	11	1.57905836466082	1.43205289355677	0.940159048317451	1.57588932289624	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_110790A	-0.173124983182351	2.91801487999511	0.734148773134774	0.997808071463112	62	43	97	44	8.15846821741424	5.5980249475401	9.11954276867928	6.30355729158498	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_118700A	-0.226109011000744	1.11432818756455	0.734671249790315	0.997808071463112	10	17	20	16	1.31588197055068	2.21317265367864	1.8803180966349	2.29220265148545	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_125360A	0.220505386160559	1.2407613637092	0.73436249206152	0.997808071463112	19	16	23	12	2.5001757440463	2.08298602699167	2.16236581113014	1.71915198861409	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_130900A	0.212078242679053	1.24621023329987	0.736231563328987	0.997808071463112	20	15	22	13	2.63176394110137	1.95279940030469	2.06834990629839	1.86241465433193	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_134670A	-0.23463280876368	1.06947096860132	0.734107890144704	0.997808071463112	9	17	20	15	1.18429377349561	2.21317265367864	1.8803180966349	2.14893998576761	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_148620A	0.163420325142163	3.72532630765769	0.732601131735252	0.997808071463112	79	131	162	64	10.3954675673504	17.0544480959943	15.2305765827427	9.16881060594179	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_167510A	-0.167990547078036	1.56640291534736	0.731214302794277	0.997808071463112	23	16	28	22	3.02652853226657	2.08298602699167	2.63244533528886	3.15177864579249	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_168220A	-0.210431551795728	4.23742080228179	0.730384705412989	0.997808071463112	199	64	228	129	26.1860512139586	8.33194410796666	21.4356263016379	18.4808838776014	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_180020A	-0.143443241463938	4.60309567686386	0.734680251472192	0.997808071463112	209	140	272	174	27.5019331845093	18.2261277361771	25.5723261142347	24.9277038349042	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_185590A	0.286604719419778	0.682003907831626	0.731210425660282	0.997808071463112	13	10	15	7	1.71064656171589	1.30186626686979	1.41023857247618	1.00283866002488	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_186320A	0.240485265463412	1.11914799222397	0.733416268171557	0.997808071463112	12	20	18	13	1.57905836466082	2.60373253373958	1.69228628697141	1.86241465433193	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_188050A	0.287016080277168	0.732830570664515	0.736524775499428	0.997808071463112	12	12	16	7	1.57905836466082	1.56223952024375	1.50425447730792	1.00283866002488	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_194320A	0.154724944212402	3.3920652218624	0.736154338735505	0.997808071463112	95	70	100	70	12.5008787202315	9.11306386808854	9.40159048317451	10.0283866002488	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_194470A	-0.156072531440492	3.28134666311387	0.730172966048412	0.997808071463112	74	63	116	63	9.73752658207506	8.20175748127968	10.9058449604824	9.02554794022395	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_196930A	-0.167809659516366	3.73263300887103	0.732648019403167	0.997808071463112	70	118	106	124	9.21117379385478	15.3620219490635	9.96568591216498	17.7645705490122	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_197030A	-0.204424899055393	12.5971641050651	0.734046159545643	0.997808071463112	63072	24702	73060	44670	8299.53076465727	3215.87005242176	6868.8020070073	6399.54327761593	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_198320A	-0.156901621545433	3.71182834996534	0.73607457384984	0.997808071463112	79	107	179	71	10.3954675673504	13.9299690555068	16.8288469648824	10.1716492659667	0.22	UP_pEhEx_DOWN_EhMyb10
EHI_200850A	0.157710565580994	11.0567902373384	0.736555439367252	0.997808071463112	18096	16218	22049	13642	2381.22001390852	2111.36671160943	2072.95668563515	1954.38928572278	0.22	DOWN_pEhEx_UP_EhMyb10
EHI_048590A	-0.193805891483392	1.67343891726778	0.738115195454523	0.998758487654984	23	19	36	20	3.02652853226657	2.4735459070526	3.38457257394282	2.86525331435681	0.12	UP_pEhEx_DOWN_EhMyb10
EHI_068490A	0.135351678744671	5.00592129256613	0.738131163915243	0.998758487654984	279	231	352	193	36.7131069783641	30.0731107646922	33.0935985007743	27.6496944835432	0.12	DOWN_pEhEx_UP_EhMyb10
EHI_085950A	0.30156881570099	0.88210786327763	0.738481131933261	0.998758487654984	6	21	22	5	0.78952918233041	2.73391916042656	2.06834990629839	0.716313328589202	0.12	DOWN_pEhEx_UP_EhMyb10
EHI_098340A	0.148529854977638	2.7605579050725	0.738197283075257	0.998758487654984	62	43	72	39	8.15846821741424	5.5980249475401	6.76914514788565	5.58724396299578	0.12	DOWN_pEhEx_UP_EhMyb10
EHI_127670A	0.20305617511855	3.98252476690547	0.73846137477093	0.998758487654984	96	159	90	144	12.6324669172866	20.6996736432297	8.46143143485706	20.629823863369	0.12	DOWN_pEhEx_UP_EhMyb10
EHI_030840A	0.167284231912698	1.71152611755535	0.741754731149088	0.998867992333622	27	22	29	21	3.55288132048684	2.86410578711354	2.72646124012061	3.00851598007465	0.11	DOWN_pEhEx_UP_EhMyb10
EHI_038130A	0.239148653859483	1.37375604347209	0.739431306999822	0.998867992333622	21	18	31	9	2.76335213815643	2.34335928036562	2.9144930497841	1.28936399146056	0.11	DOWN_pEhEx_UP_EhMyb10
EHI_068510A	0.158616843390139	2.92985290818185	0.741011507774447	0.998867992333622	49	70	68	53	6.44782165569835	9.11306386808854	6.39308152855867	7.59292128304554	0.11	DOWN_pEhEx_UP_EhMyb10
EHI_099730A	0.165823396194299	10.3006231933969	0.741522011945644	0.998867992333622	12379	7972	11946	8754	1628.93029134469	1037.8477879486	1123.11399912003	1254.12137569398	0.11	DOWN_pEhEx_UP_EhMyb10
EHI_103420A	0.134033565516846	4.19046025984341	0.741573702226743	0.998867992333622	159	129	190	115	20.9225233317559	16.7940748426203	17.8630219180316	16.4752065575517	0.11	DOWN_pEhEx_UP_EhMyb10
