logFC	logCPM	PValue	FDR	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_169650A	0.435312872506016	0.546338843445066	0.490891155475928	0.882932648185047	11	7	12	6	1.69990649070037	1.09215991795949	1.13604178485329	0.883458805670409	11.71	DOWN_pEhEx_UP_U2AF84
EHI_189940A	0.197496534674567	10.8961677215456	0.489913209153837	0.882932648185047	14018	12211	16648	13411	2166.29901696707	1905.19496545762	1576.06863618646	1974.67767380764	11.71	DOWN_pEhEx_UP_U2AF84
EHI_138330A	0.368166830395957	0.635826382603171	0.491403160223741	0.883182445140163	10	9	14	6	1.54536953700034	1.40420560880506	1.32538208232884	0.883458805670409	11.68	DOWN_pEhEx_UP_U2AF84
EHI_200850A	0.181380131271403	11.0937356404007	0.491382492346805	0.883182445140163	14873	15039	22049	13642	2298.4281123806	2346.42757231326	2087.38210951918	2008.69083782595	11.68	DOWN_pEhEx_UP_U2AF84
EHI_128150A	0.344472944199047	2.80300462328735	0.49228467943395	0.884430995233518	50	47	86	24	7.72684768500168	7.33307373487087	8.14163279144858	3.53383522268163	11.56	DOWN_pEhEx_UP_U2AF84
EHI_064710A	0.186976466495655	9.79233927356799	0.492805779810301	0.884828516354942	5807	6347	8444	5833	897.396090136095	990.276999898414	799.394735941765	858.869202245916	11.52	DOWN_pEhEx_UP_U2AF84
EHI_196560A	0.414231182087383	0.959973947007378	0.492879762912544	0.884828516354942	15	10	14	11	2.3180543055005	1.56022845422785	1.32538208232884	1.61967447706242	11.52	DOWN_pEhEx_UP_U2AF84
EHI_143580A	0.233842551266732	4.56296480322898	0.493507281565862	0.885619208086729	183	143	263	122	28.2802625271062	22.3112668954582	24.8982491180346	17.963662381965	11.44	DOWN_pEhEx_UP_U2AF84
EHI_011850A	0.213760142578752	4.36701255664522	0.493698248375656	0.885626187120256	151	131	185	138	23.3350800087051	20.4389927503848	17.5139775164882	20.3195525304194	11.44	DOWN_pEhEx_UP_U2AF84
EHI_038580A	0.187386651523543	10.7003885417848	0.494183599769367	0.885753010263368	11531	11288	15051	11456	1781.96561311509	1761.18587913239	1424.88040865224	1686.81734629337	11.42	DOWN_pEhEx_UP_U2AF84
EHI_039210A	-0.254154535737264	3.75328789340928	0.494330260480739	0.885753010263368	66	89	173	83	10.1994389442022	13.8860332426278	16.3779357316349	12.2211801451073	11.42	UP_pEhEx_DOWN_U2AF84
EHI_087660A	-0.433985066117474	1.01296900232542	0.494070459077865	0.885753010263368	8	11	23	12	1.23629562960027	1.71625129965063	2.17741342096881	1.76691761134082	11.42	UP_pEhEx_DOWN_U2AF84
EHI_158590A	-0.21414217914635	3.68526191298931	0.495051483701367	0.886709694983833	73	77	141	93	11.2811976201025	12.0137590975544	13.3484909720262	13.6936114878913	11.33	UP_pEhEx_DOWN_U2AF84
EHI_069380A	0.225602031288578	3.52097022572653	0.495338826061345	0.886888805814828	84	72	107	72	12.9811041108028	11.2336448704405	10.1297059149418	10.6015056680449	11.31	DOWN_pEhEx_UP_U2AF84
EHI_191800A	0.213342167393479	4.63073461740974	0.495551963158601	0.886934969222236	155	184	221	167	23.9532278235052	28.7082035577924	20.9221028710481	24.589603424493	11.31	DOWN_pEhEx_UP_U2AF84
EHI_006740A	0.403542325855303	0.856463993963703	0.496402103462972	0.887612562903596	13	10	18	6	2.00898039810044	1.56022845422785	1.70406267727993	0.883458805670409	11.24	DOWN_pEhEx_UP_U2AF84
EHI_129850A	0.433826504372892	1.22504619841419	0.496493043212658	0.887612562903596	12	19	24	8	1.8544434444004	2.96443406303291	2.27208356970658	1.17794507422721	11.24	DOWN_pEhEx_UP_U2AF84
EHI_177380A	-0.330518237015126	1.40445659375848	0.496485221083725	0.887612562903596	13	14	29	17	2.00898039810044	2.18431983591898	2.74543431339545	2.50313328273282	11.24	UP_pEhEx_DOWN_U2AF84
EHI_048620A	0.545420790621925	0.438267509733312	0.497388427735067	0.887805675402295	11	6	12	4	1.69990649070037	0.936137072536707	1.13604178485329	0.588972537113606	11.22	DOWN_pEhEx_UP_U2AF84
EHI_065360A	-0.641190819764421	0.241647655427138	0.49768471428124	0.887805675402295	5	4	11	8	0.772684768500168	0.624091381691138	1.04137163611552	1.17794507422721	11.22	UP_pEhEx_DOWN_U2AF84
EHI_077000A	0.711909628711068	-0.0771952444796528	0.496953455995863	0.887805675402295	4	7	10	0	0.618147814800135	1.09215991795949	0.946701487377742	0	11.22	DOWN_pEhEx_UP_U2AF84
EHI_118040A	-0.256384138272802	5.26585779895787	0.4975589476773	0.887805675402295	189	259	336	350	29.2074842493064	40.4099169645012	31.8091699758921	51.5350969974405	11.22	UP_pEhEx_DOWN_U2AF84
EHI_141090A	0.562609780502414	0.432471342814463	0.497857707013235	0.887805675402295	8	9	13	3	1.23629562960027	1.40420560880506	1.23071193359106	0.441729402835204	11.22	DOWN_pEhEx_UP_U2AF84
EHI_166470A	-0.218798704479158	3.65971263999777	0.497711923983498	0.887805675402295	69	78	135	94	10.6630498053023	12.1697819429772	12.7804700795995	13.8408546221697	11.22	UP_pEhEx_DOWN_U2AF84
EHI_182650A	0.259741224864976	2.79476847598164	0.497913829360603	0.887805675402295	41	53	69	38	6.33601510170138	8.26921080740758	6.53224026290642	5.59523910257925	11.22	DOWN_pEhEx_UP_U2AF84
EHI_165820A	0.197913819770057	6.10554588280217	0.498231936823979	0.888038399444547	463	481	614	474	71.5506095631156	75.0469886483594	58.1274713249933	69.7932456479623	11.2	DOWN_pEhEx_UP_U2AF84
EHI_146500A	0.222780118986248	3.41989116187347	0.498997038244326	0.889059420182898	74	71	97	69	11.4357345738025	11.0776220250177	9.18300442756409	10.1597762652097	11.09	DOWN_pEhEx_UP_U2AF84
EHI_155710A	0.458975526726313	0.780600989273205	0.499180384209156	0.889059420182898	14	8	16	6	2.16351735180047	1.24818276338228	1.51472237980439	0.883458805670409	11.09	DOWN_pEhEx_UP_U2AF84
EHI_150390A	-0.195849939199849	7.80276639249814	0.499376949455465	0.8890750202039	1283	1394	2305	1753	198.270911597143	217.495846519362	218.214692840569	258.117214390038	11.09	UP_pEhEx_DOWN_U2AF84
EHI_081110A	-0.203803759050154	4.53884208772758	0.499670849889717	0.889263835856362	142	133	273	158	21.9442474254048	20.7510384412303	25.8449506054124	23.2644152159874	11.07	UP_pEhEx_DOWN_U2AF84
EHI_025260A	0.451790500289747	0.164578898176992	0.501050113043752	0.890681350902318	7	6	10	3	1.08175867590024	0.936137072536707	0.946701487377742	0.441729402835204	10.93	DOWN_pEhEx_UP_U2AF84
EHI_092570A	0.605292834557271	0.202262604838519	0.502725088637726	0.890681350902318	10	4	11	2	1.54536953700034	0.624091381691138	1.04137163611552	0.294486268556803	10.93	DOWN_pEhEx_UP_U2AF84
EHI_100480A	0.19157937498046	5.9318923402239	0.502182708981794	0.890681350902318	422	413	570	405	65.2145944614142	64.43743515961	53.9619847805313	59.6334693827526	10.93	DOWN_pEhEx_UP_U2AF84
EHI_110400A	-0.188328506382497	11.2795350842631	0.502363532393918	0.890681350902318	14277	15644	25047	19859	2206.32408797538	2440.82139379404	2371.20321543503	2924.10140363477	10.93	UP_pEhEx_DOWN_U2AF84
EHI_117570A	0.315740937533598	1.9578709761827	0.50212139375236	0.890681350902318	25	27	45	14	3.86342384250084	4.21261682641518	4.26015669319984	2.06140387989762	10.93	DOWN_pEhEx_UP_U2AF84
EHI_125840A	-0.237734144243612	10.71302217929	0.502414279062236	0.890681350902318	9569	10267	14049	15639	1478.76410995562	1601.88655395573	1330.02091961699	2302.73537697992	10.93	UP_pEhEx_DOWN_U2AF84
EHI_126040A	-0.331670032501433	1.35816755078509	0.501232197311759	0.890681350902318	15	11	26	18	2.3180543055005	1.71625129965063	2.46142386718213	2.65037641701123	10.93	UP_pEhEx_DOWN_U2AF84
EHI_140150A	-0.952626207312762	0.777622911426063	0.502359015559127	0.890681350902318	1	12	5	24	0.154536953700034	1.87227414507341	0.473350743688871	3.53383522268163	10.93	UP_pEhEx_DOWN_U2AF84
EHI_146520A	0.317495786145381	1.95444600227486	0.501479003033002	0.890681350902318	29	23	42	16	4.48157165730098	3.58852544472404	3.97614624698652	2.35589014845442	10.93	DOWN_pEhEx_UP_U2AF84
EHI_147560A	0.513053783776373	0.450496809661895	0.501962308971058	0.890681350902318	12	5	10	6	1.8544434444004	0.780114227113923	0.946701487377742	0.883458805670409	10.93	DOWN_pEhEx_UP_U2AF84
EHI_158260A	0.588166139162397	0.431843528144322	0.502644882438548	0.890681350902318	13	4	13	3	2.00898039810044	0.624091381691138	1.23071193359106	0.441729402835204	10.93	DOWN_pEhEx_UP_U2AF84
EHI_186790A	0.346479138319744	2.51729070695526	0.502041203506303	0.890681350902318	47	32	69	20	7.26323682390158	4.99273105352911	6.53224026290642	2.94486268556803	10.93	DOWN_pEhEx_UP_U2AF84
EHI_126110A	-0.201542920875421	8.85791316304722	0.503700466474407	0.89207557362134	2370	3182	5202	3393	366.25258026908	496.4646941353	492.474113733901	499.595954606616	10.79	UP_pEhEx_DOWN_U2AF84
EHI_006070A	-0.193097503608352	7.94579520493137	0.504531703404139	0.892212582710196	1375	1584	2607	1893	212.488311337546	247.140187149691	246.805077759377	278.731253189014	10.78	UP_pEhEx_DOWN_U2AF84
EHI_044930A	0.243029374689551	6.53426007097917	0.504373124619824	0.892212582710196	573	717	685	711	88.5496744701193	111.868380168137	64.8490518853753	104.689868471943	10.78	DOWN_pEhEx_UP_U2AF84
EHI_141910A	-0.254933592370108	2.75458498770037	0.504392656833901	0.892212582710196	42	34	81	43	6.49055205540141	5.30477674437467	7.66828204775971	6.33145477397126	10.78	UP_pEhEx_DOWN_U2AF84
EHI_158130A	0.34025375217599	1.34413472274435	0.504254178752504	0.892212582710196	19	14	21	14	2.93620212030064	2.18431983591898	1.98807312349326	2.06140387989762	10.78	DOWN_pEhEx_UP_U2AF84
EHI_097630A	-0.195643072469591	4.86752265115462	0.504833441806601	0.892412813111444	168	179	306	223	25.9622082216057	27.9280893306784	28.9690655137589	32.8352189440835	10.76	UP_pEhEx_DOWN_U2AF84
EHI_022020A	0.92217372669112	0.274830736299583	0.505241006337479	0.89279989697709	13	3	13	0	2.00898039810044	0.468068536268354	1.23071193359106	0	10.72	DOWN_pEhEx_UP_U2AF84
EHI_019190A	-0.609021162654321	0.562886408940816	0.505713425151819	0.893301251742057	9	3	20	6	1.3908325833003	0.468068536268354	1.89340297475548	0.883458805670409	10.67	UP_pEhEx_DOWN_U2AF84
EHI_095890A	0.234783015296189	2.80653149150016	0.505958880467406	0.893401469650392	43	51	67	41	6.64508900910145	7.95716511656201	6.34289996543087	6.03696850541446	10.66	DOWN_pEhEx_UP_U2AF84
EHI_022910A	0.473521301007043	0.0720455498645572	0.507174438116466	0.894356547095222	7	5	10	2	1.08175867590024	0.780114227113923	0.946701487377742	0.294486268556803	10.56	DOWN_pEhEx_UP_U2AF84
EHI_024990A	-0.188636998526458	5.80790704527636	0.507671721721026	0.894356547095222	325	346	649	389	50.2245099525109	53.9839045162835	61.4409265308154	57.2775792342982	10.56	UP_pEhEx_DOWN_U2AF84
EHI_038680A	-0.72655576569514	0.3955999422488	0.508011143882351	0.894356547095222	9	1	12	10	1.3908325833003	0.156022845422785	1.13604178485329	1.47243134278401	10.56	UP_pEhEx_DOWN_U2AF84
EHI_096770A	0.396405992936668	1.69927663598571	0.507441126062539	0.894356547095222	24	20	19	24	3.70888688880081	3.12045690845569	1.79873282601771	3.53383522268163	10.56	DOWN_pEhEx_UP_U2AF84
EHI_124300A	-0.188751712851536	9.70907303294533	0.507649882885874	0.894356547095222	4644	5425	8685	6524	717.669612982956	846.423936418606	822.210241787569	960.614208032291	10.56	UP_pEhEx_DOWN_U2AF84
EHI_136380A	0.209158235828369	6.144152348779	0.50675358499763	0.894356547095222	421	552	755	402	65.0600575077142	86.1246106733771	71.4759622970195	59.1917399799174	10.56	DOWN_pEhEx_UP_U2AF84
EHI_142200A	0.304636390841051	2.40832933042454	0.507592833756519	0.894356547095222	33	39	38	38	5.09971947210111	6.0848909714886	3.59746565203542	5.59523910257925	10.56	DOWN_pEhEx_UP_U2AF84
EHI_184520A	0.368216005876162	4.69350067777471	0.508000774175154	0.894356547095222	115	257	156	205	17.7717496755039	40.0978712736556	14.7685432030928	30.1848425270723	10.56	DOWN_pEhEx_UP_U2AF84
EHI_134470A	0.565576901502861	0.432220204247432	0.508333999484064	0.894592250393145	10	7	13	3	1.54536953700034	1.09215991795949	1.23071193359106	0.441729402835204	10.54	DOWN_pEhEx_UP_U2AF84
EHI_029540A	0.635692300906729	0.196068053721344	0.509516132651165	0.894920475740187	7	7	12	1	1.08175867590024	1.09215991795949	1.13604178485329	0.147243134278401	10.51	DOWN_pEhEx_UP_U2AF84
EHI_051040A	0.340759377608244	3.81998527640338	0.509768073083469	0.894920475740187	138	62	164	60	21.3260996106046	9.67341641621264	15.525904392995	8.83458805670409	10.51	DOWN_pEhEx_UP_U2AF84
EHI_130960A	0.174582108290001	10.8627724766494	0.509350381724191	0.894920475740187	12527	12902	18190	12067	1935.88441900032	2013.00675164477	1722.05000554011	1776.78290133747	10.51	DOWN_pEhEx_UP_U2AF84
EHI_137020A	-0.320335083964982	1.08301715271841	0.510221876641902	0.894920475740187	10	11	19	16	1.54536953700034	1.71625129965063	1.79873282601771	2.35589014845442	10.51	UP_pEhEx_DOWN_U2AF84
EHI_178780A	0.44038048984807	0.251757997762309	0.51016057004382	0.894920475740187	8	6	10	4	1.23629562960027	0.936137072536707	0.946701487377742	0.588972537113606	10.51	DOWN_pEhEx_UP_U2AF84
EHI_183250A	0.187986290045904	6.78133542214085	0.509074696974817	0.894920475740187	788	718	1136	663	121.775119515627	112.024403013559	107.545288966111	97.6221980265802	10.51	DOWN_pEhEx_UP_U2AF84
EHI_188210A	0.44038048984807	0.251757997762309	0.51016057004382	0.894920475740187	8	6	10	4	1.23629562960027	0.936137072536707	0.946701487377742	0.588972537113606	10.51	DOWN_pEhEx_UP_U2AF84
EHI_189500A	0.434584183988236	2.93556157667502	0.509118079201459	0.894920475740187	29	81	46	57	4.48157165730098	12.6378504792455	4.35482684193761	8.39285865386888	10.51	DOWN_pEhEx_UP_U2AF84
EHI_197340A	0.44038048984807	0.251757997762309	0.51016057004382	0.894920475740187	8	6	10	4	1.23629562960027	0.936137072536707	0.946701487377742	0.588972537113606	10.51	DOWN_pEhEx_UP_U2AF84
EHI_002790A	-0.279141122927535	2.44484323461101	0.511145586634587	0.895303039851415	30	30	48	47	4.63610861100101	4.68068536268354	4.54416713941316	6.92042731108487	10.47	UP_pEhEx_DOWN_U2AF84
EHI_012230A	0.324841329715922	1.34660285035217	0.510819906963595	0.895303039851415	17	16	25	11	2.62712821290057	2.49636552676455	2.36675371844435	1.61967447706242	10.47	DOWN_pEhEx_UP_U2AF84
EHI_044860A	-0.31198421542761	2.09881711924618	0.511017813158927	0.895303039851415	23	23	55	24	3.55434993510077	3.58852544472404	5.20685818057758	3.53383522268163	10.47	UP_pEhEx_DOWN_U2AF84
EHI_148980A	0.322698515676668	1.38673062491967	0.511196475859395	0.895303039851415	18	16	25	12	2.78166516660061	2.49636552676455	2.36675371844435	1.76691761134082	10.47	DOWN_pEhEx_UP_U2AF84
EHI_001070A	-0.212369669783393	6.39635913834448	0.512323529507502	0.896945114159954	414	587	892	651	63.9782988318139	91.5854102631745	84.4457726740946	95.8552804152393	10.31	UP_pEhEx_DOWN_U2AF84
EHI_098780A	-0.201123288694613	11.4865968498054	0.512988638461525	0.897143123572569	16686	17693	26466	24670	2578.60360943876	2760.51220406533	2505.54015649393	3632.48812264816	10.29	UP_pEhEx_DOWN_U2AF84
EHI_108660A	0.632142091686702	0.333631853925168	0.512686906009676	0.897143123572569	8	8	4	9	1.23629562960027	1.24818276338228	0.378680594951097	1.32518820850561	10.29	DOWN_pEhEx_UP_U2AF84
EHI_117800A	0.364213077491627	0.761923150647688	0.513005161704889	0.897143123572569	9	12	14	8	1.3908325833003	1.87227414507341	1.32538208232884	1.17794507422721	10.29	DOWN_pEhEx_UP_U2AF84
EHI_031630A	-0.293681366749859	2.09217080610509	0.513414390552116	0.897527224842584	24	22	38	36	3.70888688880081	3.43250259930126	3.59746565203542	5.30075283402245	10.25	UP_pEhEx_DOWN_U2AF84
EHI_029100A	0.431439202315584	0.334400084278217	0.513996213548192	0.89788120846389	8	7	10	5	1.23629562960027	1.09215991795949	0.946701487377742	0.736215671392007	10.21	DOWN_pEhEx_UP_U2AF84
EHI_030420A	0.215001181002157	3.5427790195443	0.513828867759883	0.89788120846389	77	81	124	63	11.8993454349026	12.6378504792455	11.739098443484	9.27631745953929	10.21	DOWN_pEhEx_UP_U2AF84
EHI_001430A	-0.436294700508998	0.799267757219357	0.514642342717145	0.897965770893168	7	9	12	16	1.08175867590024	1.40420560880506	1.13604178485329	2.35589014845442	10.2	UP_pEhEx_DOWN_U2AF84
EHI_008770A	0.203336951520418	5.99590400738411	0.515941465320958	0.897965770893168	481	396	709	346	74.3322747297162	61.7850467874227	67.1211354550819	50.9461244603269	10.2	DOWN_pEhEx_UP_U2AF84
EHI_027710A	0.211612415984575	4.07083033209556	0.515338475169443	0.897965770893168	107	122	180	92	16.5354540459036	19.0347871415797	17.0406267727993	13.5463683536129	10.2	DOWN_pEhEx_UP_U2AF84
EHI_042170A	-0.220478471036929	8.76402900723188	0.514410375508424	0.897965770893168	2687	2483	3818	3898	415.24079459199	387.404725184774	361.450627880822	573.953737417209	10.2	UP_pEhEx_DOWN_U2AF84
EHI_044790A	-0.238143401686729	2.88534818541654	0.51579925797276	0.897965770893168	42	42	83	51	6.49055205540141	6.55295950775695	7.85762234523526	7.50939984819847	10.2	UP_pEhEx_DOWN_U2AF84
EHI_048630A	0.212772227852124	7.13986841078888	0.515111443303626	0.897965770893168	902	1044	1141	1039	139.39233223743	162.887850621387	108.0186397098	152.985616515259	10.2	DOWN_pEhEx_UP_U2AF84
EHI_103720A	0.227308207080662	4.10606515043657	0.515929299565674	0.897965770893168	117	119	198	84	18.0808235829039	18.5667186053114	18.7446894500793	12.3684232793857	10.2	DOWN_pEhEx_UP_U2AF84
EHI_108610A	-0.184233846941189	7.47548153472441	0.515489190136841	0.897965770893168	1102	1041	2075	1233	170.299722977437	162.419782085119	196.440558630881	181.550784565269	10.2	UP_pEhEx_DOWN_U2AF84
EHI_117860A	0.384162312608348	0.630025495281653	0.515313225633646	0.897965770893168	10	9	15	5	1.54536953700034	1.40420560880506	1.42005223106661	0.736215671392007	10.2	DOWN_pEhEx_UP_U2AF84
EHI_130930A	-0.19703279077662	10.1836511809111	0.515145724951777	0.897965770893168	6587	7364	11065	9757	1017.93491402212	1148.95223369339	1047.52519578347	1436.65126115436	10.2	UP_pEhEx_DOWN_U2AF84
EHI_049650A	0.379121180570294	1.20208417547888	0.516437621574154	0.898446768256493	16	14	24	8	2.47259125920054	2.18431983591898	2.27208356970658	1.17794507422721	10.16	DOWN_pEhEx_UP_U2AF84
EHI_049680A	-0.23979889318074	3.2753736441069	0.516699706482569	0.898446768256493	50	61	112	66	7.72684768500168	9.51739357078986	10.6030566586307	9.71804686237449	10.16	UP_pEhEx_DOWN_U2AF84
EHI_119890A	0.239040967776775	5.39592885869734	0.516787188416229	0.898446768256493	310	274	512	191	47.9064556470104	42.750259645843	48.4711161537404	28.1234386471747	10.16	DOWN_pEhEx_UP_U2AF84
EHI_006690A	-0.56188189835539	0.31798337421872	0.517618887389641	0.89857272200314	6	4	12	8	0.927221722200202	0.624091381691138	1.13604178485329	1.17794507422721	10.14	UP_pEhEx_DOWN_U2AF84
EHI_021370A	0.238889797640791	3.41010821410991	0.517456997622808	0.89857272200314	82	63	116	54	12.6720302034028	9.82943926163543	10.9817372535818	7.95112925103368	10.14	DOWN_pEhEx_UP_U2AF84
EHI_050800A	-0.192748731353283	5.19270012589182	0.517338215174973	0.89857272200314	203	233	377	284	31.3710016011068	36.3533229835088	35.6906460741409	41.817050135066	10.14	UP_pEhEx_DOWN_U2AF84
EHI_177620A	-0.212049745436281	8.51800273723908	0.517293406071722	0.89857272200314	2213	2159	3297	3222	341.990278538174	336.853323267792	312.127480388441	474.417378645009	10.14	UP_pEhEx_DOWN_U2AF84
EHI_107070A	-0.217542854642536	3.61832085329953	0.518283693526486	0.899396996024335	80	63	143	83	12.3629562960027	9.82943926163543	13.5378312695017	12.2211801451073	10.06	UP_pEhEx_DOWN_U2AF84
EHI_009560A	-0.26957406998562	2.43819760323835	0.51923998108704	0.900246921270458	26	34	65	34	4.01796079620087	5.30477674437467	6.15355966795532	5.00626656546565	9.98	UP_pEhEx_DOWN_U2AF84
EHI_095940A	-0.227376753818718	3.48917717734081	0.519343967467178	0.900246921270458	69	61	138	71	10.6630498053023	9.51739357078986	13.0644805258128	10.4542625337665	9.98	UP_pEhEx_DOWN_U2AF84
EHI_174160A	-0.365106654784016	1.16271456764029	0.519220821414018	0.900246921270458	7	15	22	16	1.08175867590024	2.34034268134177	2.08274327223103	2.35589014845442	9.98	UP_pEhEx_DOWN_U2AF84
EHI_120290A	-0.467300162367106	0.571708011666714	0.51988854977415	0.900861052207477	4	9	13	11	0.618147814800135	1.40420560880506	1.23071193359106	1.61967447706242	9.91	UP_pEhEx_DOWN_U2AF84
EHI_000290A	0.324488914862835	1.3870232813117	0.521631294613757	0.902140028432391	15	19	25	12	2.3180543055005	2.96443406303291	2.36675371844435	1.76691761134082	9.79	DOWN_pEhEx_UP_U2AF84
