baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1.1	CmasM_2.1	CmasM_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_153200A	44.9979763594021	-0.791725267416706	0.555156304015101	-1.42613037389767	0.153830712713511	0.610406493631661	23	20	48	43	26	151	29.7841966345502	22.9419877145235	35.9060966486117	32.8101443368764	31.5219822212253	117.023450600625	38.96	UP_pEhEx_DOWN_CmasM
EHI_196910A	33.2117557889143	0.773578042619466	0.541970611364414	1.42734315551166	0.153481007109987	0.610406493631661	45	30	44	43	19	23	58.273428198033	34.4129815717853	32.913921927894	32.8101443368764	23.0352947001262	17.8247639987707	38.96	DOWN_pEhEx_UP_CmasM
EHI_196950A	182.209646061065	-0.996042629642236	0.698472089729302	-1.42603068080825	0.153859486137225	0.610406493631661	50	42	113	81	41	1012	64.74825355337	48.1781742004994	84.5289358602733	61.8051556113253	49.7077411950091	784.289615945912	38.96	UP_pEhEx_DOWN_CmasM
EHI_129730A	21.6048390300106	-0.836137293296487	0.586767932376773	-1.42498805261837	0.154160654702894	0.610783472306822	11	12	25	39	17	42	14.2446157817414	13.7651926287141	18.7010920044852	29.7580378869344	20.610526836955	32.5495690412335	38.92	UP_pEhEx_DOWN_CmasM
EHI_016130A	1561.42573956723	0.495170346271734	0.347936916150566	1.42316127805609	0.154689407817335	0.611252021607174	1823	1422	2005	1889	1073	1464	2360.72132455587	1631.17532650262	1499.82757875972	1441.35727098511	1300.88795859134	1134.58497800871	38.87	DOWN_pEhEx_UP_CmasM
EHI_034710A	26.7761104249113	1.60754705916974	1.13022076046899	1.42233014592891	0.154930431398621	0.611252021607174	23	26	63	23	30	0	29.7841966345502	29.8245840288806	47.1267518513028	17.5496120871664	36.3715179475676	0	38.87	DOWN_pEhEx_UP_CmasM
EHI_074110A	341.288616305905	0.951704385291214	0.669084911886683	1.42239702074226	0.154911027539305	0.611252021607174	251	371	652	513	300	70	325.036232837918	425.573872104412	487.724479476975	391.43265220506	363.715179475676	54.2492817353892	38.87	DOWN_pEhEx_UP_CmasM
EHI_088230A	1303.25830538546	-0.517286240500808	0.363617271562313	-1.42261185305704	0.154848706005975	0.611252021607174	719	949	1534	1412	1226	2695	931.079886097461	1088.59731705414	1147.49900539521	1077.39357682952	1486.38270012393	2088.59734681248	38.87	UP_pEhEx_DOWN_CmasM
EHI_139070A	129.396554747151	1.06882096566262	0.751071085799499	1.42306232508589	0.154718088669745	0.611252021607174	86	182	174	206	131	13	111.366996111796	208.772088202164	130.159600351217	157.183482172013	158.822295037712	10.0748666080008	38.87	DOWN_pEhEx_UP_CmasM
EHI_025230A	781.956993792906	-0.833846049518041	0.587166927397344	-1.42011753491314	0.155573466173714	0.611707060370367	159	627	1062	1089	1063	1100	205.899446299717	719.231314850313	794.422388350533	830.935980996707	1288.76411927548	852.488712984687	38.83	UP_pEhEx_DOWN_CmasM
EHI_065360A	6.56850127878895	-1.7209323826151	1.21292480165164	-1.41882858712404	0.155948996161622	0.611707060370367	0	2	13	11	8	12	0	2.29419877145235	9.72456784233232	8.39329273734047	9.6990714526847	9.29987686892386	38.83	UP_pEhEx_DOWN_CmasM
EHI_125300A	130.297788454739	0.745280279296102	0.525290742205208	1.41879576283291	0.155958568365585	0.611707060370367	143	136	148	221	110	36	185.180005162638	156.00551645876	110.710464666553	168.628881359295	133.362232474415	27.8996306067716	38.83	DOWN_pEhEx_UP_CmasM
EHI_160740A	781.956993792906	-0.833846049518041	0.587166927397344	-1.42011753491314	0.155573466173714	0.611707060370367	159	627	1062	1089	1063	1100	205.899446299717	719.231314850313	794.422388350533	830.935980996707	1288.76411927548	852.488712984687	38.83	UP_pEhEx_DOWN_CmasM
EHI_164070A	19.6247669287862	-0.908921236478557	0.64057550987505	-1.41891349648358	0.155924237003142	0.611707060370367	13	7	21	29	16	46	16.8345459238762	8.02969570008324	15.7089172837676	22.1277717620794	19.3981429053694	35.6495279975415	38.83	UP_pEhEx_DOWN_CmasM
EHI_170590A	68.5457565619261	-1.13393329751365	0.79824570728111	-1.42053165732131	0.155452959000793	0.611707060370367	14	9	45	27	7	413	18.1295109949436	10.3238944715356	33.6619656080734	20.6017185371084	8.48668752109911	320.070762238796	38.83	UP_pEhEx_DOWN_CmasM
EHI_177310A	23.9733769912232	1.22782520658591	0.864154107670694	1.42084056036658	0.155363116189714	0.611707060370367	18	31	41	31	24	2	23.3093712792132	35.5600809575115	30.6697908873558	23.6538249870504	29.0972143580541	1.54997947815398	38.83	DOWN_pEhEx_UP_CmasM
EHI_004750A	306.535099678762	0.899243274962361	0.637877280044406	1.40974338339776	0.158615469598598	0.612814552137825	226	390	439	473	301	58	292.662106061233	447.368760433209	328.391175598761	360.91158770564	364.927563407262	44.9494048664653	38.72	DOWN_pEhEx_UP_CmasM
EHI_022130A	694.680317152829	1.13149043205133	0.80029437475285	1.41384279053662	0.157408066509857	0.612814552137825	397	730	1761	865	636	88	514.101133213758	837.382551580109	1317.30492079594	660.018019799955	771.076180488434	68.199097038775	38.72	DOWN_pEhEx_UP_CmasM
EHI_027640A	655.510184602587	-0.579180705825318	0.409894374267785	-1.41299989017887	0.157655756391305	0.612814552137825	348	453	703	692	491	1695	450.647844731456	519.636021733958	525.874707166125	528.014415839964	595.280510408524	1313.60760773549	38.72	UP_pEhEx_DOWN_CmasM
EHI_045150A	24.555339370774	-0.898598109360753	0.635311378101482	-1.41442155820671	0.157238163984149	0.612814552137825	16	9	24	26	20	70	20.7194411370784	10.3238944715356	17.9530483243058	19.8386919246229	24.2476786317118	54.2492817353892	38.72	UP_pEhEx_DOWN_CmasM
EHI_058120A	86.3017687324693	1.03784227716827	0.736105170971197	1.40991032001442	0.158566165018861	0.612814552137825	70	118	89	126	102	7	90.6475549747181	135.357727515689	66.5758875359674	96.1413531731727	123.66316102173	5.42492817353892	38.72	DOWN_pEhEx_UP_CmasM
EHI_063000A	21.9183865575323	-1.1463524272337	0.812121847916042	-1.41155225681382	0.158081838563552	0.612814552137825	9	11	11	21	9	93	11.6546856396066	12.6180932429879	8.2284804819735	16.0235588621955	10.9114553842703	72.0740457341599	38.72	UP_pEhEx_DOWN_CmasM
EHI_072110A	98.1483004407136	0.686772386124127	0.485788394825793	1.41372744478675	0.157441943926168	0.612814552137825	95	107	135	147	81	41	123.021681751403	122.739634272701	100.98589682422	112.164912035368	98.2030984584326	31.7745793021565	38.72	DOWN_pEhEx_UP_CmasM
EHI_084950A	298.527632789097	0.500463672420656	0.35450337015868	1.41173177619339	0.158028953273805	0.612814552137825	286	315	407	395	238	213	370.360010325277	361.336306503746	304.45377783302	301.395511931772	288.54737571737	165.072814423398	38.72	DOWN_pEhEx_UP_CmasM
EHI_110750A	224.083302947245	-0.568185118087461	0.401963855607826	-1.41352290799451	0.157502030622123	0.612814552137825	150	189	181	287	236	378	194.24476066011	216.801783902247	135.395906112473	218.988637783338	286.122607854199	292.946121371102	38.72	UP_pEhEx_DOWN_CmasM
EHI_117840A	13.2760630242848	1.20585485108025	0.853599784534131	1.41267005091662	0.157752761415849	0.612814552137825	11	18	22	16	12	2	14.2446157817414	20.6477889430712	16.456960963947	12.208425799768	14.5486071790271	1.54997947815398	38.72	DOWN_pEhEx_UP_CmasM
EHI_119890A	344.753580917425	0.547325950314336	0.387349257041932	1.41300374368624	0.157654623350135	0.612814552137825	355	397	420	512	191	280	459.712600228927	455.398456133292	314.178345675352	390.669625592575	231.565330932847	216.997126941557	38.72	DOWN_pEhEx_UP_CmasM
EHI_122720A	80.1244590938337	1.05001113238222	0.743824863638243	1.41163758259752	0.158056700448593	0.612814552137825	37	111	175	84	79	19	47.9137076294938	127.328031815606	130.907644031397	64.0942354487818	95.7783305952614	14.7248050424628	38.72	DOWN_pEhEx_UP_CmasM
EHI_125760A	38.4947990421082	1.23981313441674	0.878938552012417	1.41057999057848	0.158368495040753	0.612814552137825	25	48	76	47	40	3	32.374126776685	55.0607705148565	56.8513196936351	35.8622507868184	48.4953572634235	2.32496921723096	38.72	DOWN_pEhEx_UP_CmasM
EHI_137680A	8.75650056978907	1.38517932952314	0.981537225031297	1.41123463705513	0.158175440199409	0.612814552137825	7	13	15	9	8	1	9.06475549747181	14.9122920144403	11.2206552026911	6.86723951236948	9.6990714526847	0.774989739076988	38.72	DOWN_pEhEx_UP_CmasM
EHI_169260A	88.3351545338166	0.619496080815685	0.438127340779926	1.41396352876061	0.157372611224351	0.612814552137825	109	108	82	123	49	65	141.151192746347	123.886733658427	61.3395817747116	93.8522733357162	59.4068126476938	50.3743330400042	38.72	DOWN_pEhEx_UP_CmasM
EHI_183090A	92.6136211732738	0.812034227874871	0.575051042956135	1.41210808644132	0.157918138108312	0.612814552137825	89	115	97	166	78	19	115.251891324999	131.91642935851	72.5602369774027	126.662417672593	94.5659466636758	14.7248050424628	38.72	DOWN_pEhEx_UP_CmasM
EHI_188170A	350.599172752674	-0.800062938839712	0.565203646619166	-1.41553039090492	0.156913044319939	0.612814552137825	120	197	540	510	542	351	155.395808528088	225.978578988057	403.943587296881	389.143572367604	657.112090919388	272.021398416023	38.72	UP_pEhEx_DOWN_CmasM
EHI_199600A	36.317211878408	0.920182002223101	0.652526740233369	1.41018282544867	0.158485705713118	0.612814552137825	36	41	52	63	25	9	46.6187425584264	47.0310748147732	38.8982713693293	48.0706765865864	30.3095982896397	6.97490765169289	38.72	DOWN_pEhEx_UP_CmasM
EHI_199650A	23.3304947826795	-0.962947874071921	0.683242489290912	-1.40937937725637	0.158723018726808	0.612814552137825	20	7	18	33	23	51	25.899301421348	8.02969570008324	13.4647862432294	25.1798782120214	27.8848304264685	39.5244766929264	38.72	UP_pEhEx_DOWN_CmasM
EHI_005140A	352.551893625851	0.856226710021716	0.608882614590295	1.40622624050098	0.159656954538237	0.61347278675116	269	408	608	355	407	103	348.345604117131	468.01654937628	454.810557549081	270.874447432352	493.440260155334	79.8239431249298	38.65	DOWN_pEhEx_UP_CmasM
EHI_007000A	199.577728826817	0.49704171936954	0.353439837019238	1.40629795317183	0.159635667687251	0.61347278675116	225	205	230	262	152	148	291.367140990165	235.155374073866	172.050046441264	199.9129724712	184.282357601009	114.698481383394	38.65	DOWN_pEhEx_UP_CmasM
EHI_007480A	169.321135851493	1.08687279017886	0.772287973671395	1.40734133798815	0.159326197032522	0.61347278675116	119	202	291	241	177	18	154.100843457021	231.714075916688	217.680710932208	183.889413609005	214.591955890649	13.9498153033858	38.65	DOWN_pEhEx_UP_CmasM
EHI_025250A	23.9986935191499	-1.12695292850489	0.801588192240568	-1.40590011107184	0.159753788342316	0.61347278675116	11	2	27	16	10	107	14.2446157817414	2.29419877145235	20.1971793648441	12.208425799768	12.1238393158559	82.9239020812377	38.65	UP_pEhEx_DOWN_CmasM
EHI_033680A	84.9518100429624	1.26981113461401	0.902159106498112	1.40752459900671	0.159271888229295	0.61347278675116	49	108	171	102	93	5	63.4532884823027	123.886733658427	127.915469310679	77.8287144735208	112.75170563746	3.87494869538494	38.65	DOWN_pEhEx_UP_CmasM
EHI_086230A	3208.49413291061	0.979354507183122	0.696695210297501	1.40571442534379	0.159808941677663	0.61347278675116	1507	4145	7306	3196	3282	854	1951.51236209857	4754.726953835	5465.20712739077	2438.63305350365	3979.0440634639	661.841237171748	38.65	DOWN_pEhEx_UP_CmasM
EHI_092660A	27.2279306687895	1.17242170949814	0.833045501105156	1.40739216278433	0.159311133866738	0.61347278675116	21	32	51	36	26	3	27.1942664924154	36.7071803432377	38.1502276891499	27.4689580494779	31.5219822212253	2.32496921723096	38.65	DOWN_pEhEx_UP_CmasM
EHI_012580A	11.1974571326243	1.08733516566355	0.77638028808864	1.40051876940415	0.161358026817458	0.613947329710293	13	16	12	16	7	3	16.8345459238762	18.3535901716188	8.97652416215291	12.208425799768	8.48668752109911	2.32496921723096	38.61	DOWN_pEhEx_UP_CmasM
EHI_037810A	60.5594370716862	-0.841443261915543	0.60001209969986	-1.40237715595477	0.160802651277004	0.613947329710293	15	51	68	93	87	75	19.424476066011	58.502068672035	50.8669702521998	70.9614749611513	105.477402047946	58.1242304307741	38.61	UP_pEhEx_DOWN_CmasM
EHI_052110A	60.5594370716862	-0.841443261915543	0.60001209969986	-1.40237715595477	0.160802651277004	0.613947329710293	15	51	68	93	87	75	19.424476066011	58.502068672035	50.8669702521998	70.9614749611513	105.477402047946	58.1242304307741	38.61	UP_pEhEx_DOWN_CmasM
EHI_059890A	14.9446092464116	1.08131510971175	0.770150915025973	1.40403015644704	0.160309869761246	0.613947329710293	16	7	45	14	6	12	20.7194411370784	8.02969570008324	33.6619656080734	10.682372574797	7.27430358951353	9.29987686892386	38.61	DOWN_pEhEx_UP_CmasM
EHI_065700A	11.7898144424959	1.12897735672592	0.806106955218232	1.40053047479323	0.161354524155007	0.613947329710293	16	14	12	18	8	2	20.7194411370784	16.0593914001665	8.97652416215291	13.734479024739	9.6990714526847	1.54997947815398	38.61	DOWN_pEhEx_UP_CmasM
EHI_077640A	34.1590692774804	1.20774462229847	0.86113568390198	1.40250212002125	0.160765357875537	0.613947329710293	25	34	82	35	35	4	32.374126776685	39.00137911469	61.3395817747116	26.7059314369924	42.4334376054956	3.09995895630795	38.61	DOWN_pEhEx_UP_CmasM
EHI_079300A	17.8656131613108	1.18937739770499	0.848263069865812	1.40213271089726	0.160875620647482	0.613947329710293	27	27	15	24	2	12	34.9640569188198	30.9716834146068	11.2206552026911	18.3126386996519	2.42476786317118	9.29987686892386	38.61	DOWN_pEhEx_UP_CmasM
EHI_134010A	21.7357904558899	-1.07114831497991	0.76484842645262	-1.40047135868203	0.161372214353611	0.613947329710293	14	9	12	23	13	77	18.1295109949436	10.3238944715356	8.97652416215291	17.5496120871664	15.7609911106126	59.6742099089281	38.61	UP_pEhEx_DOWN_CmasM
EHI_134700A	9.14489515305234	1.21270278677511	0.863367227959255	1.40461989696039	0.16013433678863	0.613947329710293	10	12	13	11	7	2	12.949650710674	13.7651926287141	9.72456784233232	8.39329273734047	8.48668752109911	1.54997947815398	38.61	DOWN_pEhEx_UP_CmasM
EHI_152000A	13.7990696433757	1.07455260311951	0.767151745543877	1.40070411018579	0.1613025731063	0.613947329710293	13	14	29	16	10	5	16.8345459238762	16.0593914001665	21.6932667252029	12.208425799768	12.1238393158559	3.87494869538494	38.61	DOWN_pEhEx_UP_CmasM
EHI_175040A	183.034965002826	1.30967971721205	0.934391852509744	1.40163863125978	0.161023184894429	0.613947329710293	106	240	334	224	214	7	137.266297533144	275.303852574282	249.846589179923	170.917961196751	259.450161359316	5.42492817353892	38.61	DOWN_pEhEx_UP_CmasM
EHI_192130A	19.9832745189496	-0.997433690958106	0.712816621714628	-1.39928511846266	0.16172750041336	0.614800408783688	10	5	22	18	10	76	12.949650710674	5.73549692863088	16.456960963947	13.734479024739	12.1238393158559	58.8992201698511	38.52	UP_pEhEx_DOWN_CmasM
EHI_003240.mRNA	31.5590898130681	1.83869435462927	1.31559342545952	1.39761594961379	0.16222842616834	0.615311935509983	55	10	59	74	5	0	71.2230789087071	11.4709938572618	44.1345771305852	56.4639693239268	6.06191965792794	0	38.47	DOWN_pEhEx_UP_CmasM
EHI_030750A	1019.22641481839	0.766974839544386	0.54914023928434	1.39668300495323	0.162508917055502	0.615311935509983	954	1068	1416	1498	1023	274	1235.3966777983	1225.10214395556	1059.22985113404	1143.01386550328	1240.26876201206	212.347188507095	38.47	DOWN_pEhEx_UP_CmasM
EHI_065850A	20.5593916289614	0.882679031927565	0.63121830156638	1.39837363672311	0.16200089562969	0.615311935509983	20	28	25	27	17	7	25.899301421348	32.1187828003329	18.7010920044852	20.6017185371084	20.610526836955	5.42492817353892	38.47	DOWN_pEhEx_UP_CmasM
EHI_111760A	8182.9433314314	-0.74147608819177	0.53089494492129	-1.39665313313861	0.162517904092277	0.615311935509983	2153	7985	8476	13331	10035	10931	2788.05979800811	9159.58859502352	6340.41823320067	10171.9077710442	12166.2727534614	8471.41283785056	38.47	UP_pEhEx_DOWN_CmasM
EHI_138050A	16.4304678040486	0.944942454055804	0.676277526183568	1.39727022926282	0.162332324752606	0.615311935509983	20	16	28	20	6	14	25.899301421348	18.3535901716188	20.9452230450235	15.26053224971	7.27430358951353	10.8498563470778	38.47	DOWN_pEhEx_UP_CmasM
EHI_085720A	71.8127963935112	-0.643106077092658	0.460686523690703	-1.39597327905434	0.162722541889592	0.615589874196837	34	39	96	62	58	197	44.0288124162916	44.7368760433209	71.8121932972233	47.3076499741009	70.3182680319641	152.672978598167	38.44	UP_pEhEx_DOWN_CmasM
EHI_030810A	969.033846497975	-0.573444016898519	0.411221279102256	-1.39449013472847	0.163169646517342	0.616196886752024	388	849	1132	1314	877	1839	502.446447574152	973.887378481524	846.785445963092	1002.61696880594	1063.26070800056	1425.20613016258	38.38	UP_pEhEx_DOWN_CmasM
EHI_164900A	367.49784511197	0.744180838721121	0.533794245368845	1.39413424775103	0.163277068904875	0.616196886752024	299	404	601	531	329	130	387.194556249153	463.428151833375	449.574251787825	405.167131229799	398.874313491658	100.748666080008	38.38	DOWN_pEhEx_UP_CmasM
EHI_200820A	6.97752693265409	1.45240128580204	1.04143552488476	1.39461469394637	0.163132061643487	0.616196886752024	9	11	7	12	2	1	11.6546856396066	12.6180932429879	5.23630576125587	9.15631934982597	2.42476786317118	0.774989739076988	38.38	DOWN_pEhEx_UP_CmasM
EHI_011870A	606.456870993599	-0.495927615331784	0.356571321538277	-1.39082305663931	0.164279089598781	0.616848908002029	407	434	644	725	642	1033	527.050783924432	497.841133405161	481.74013003554	553.194294051986	778.350484077947	800.564400466529	38.32	UP_pEhEx_DOWN_CmasM
EHI_020270A	74.01445622501	0.998287485754092	0.716653371345464	1.3929851245657	0.163624289008322	0.616848908002029	69	77	111	111	75	10	89.3525899036507	88.3266527009156	83.0328484999145	84.6959539858902	90.9287948689191	7.74989739076988	38.32	DOWN_pEhEx_UP_CmasM
EHI_023220A	1024.32371599123	0.735993635264639	0.529142854348884	1.39091670465868	0.164250686665775	0.616848908002029	307	801	3757	497	537	1276	397.554276817692	918.826607966668	2810.40010643404	379.224226405292	651.050171261461	988.886907062237	38.32	DOWN_pEhEx_UP_CmasM
EHI_023260A	252.752889766169	-0.639713180725582	0.459966533638185	-1.39078201117299	0.164291539630744	0.616848908002029	132	105	397	187	249	624	170.935389380897	120.445435501249	296.973341031226	142.685976534788	301.883598964811	483.593597184041	38.32	UP_pEhEx_DOWN_CmasM
EHI_068510A	55.5243661721978	1.1362711001563	0.816968210444256	1.39083881799808	0.164274309005785	0.616848908002029	44	50	130	68	53	7	56.9784631269656	57.3549692863088	97.2456784233232	51.8858096490138	64.2563483740362	5.42492817353892	38.32	DOWN_pEhEx_UP_CmasM
EHI_152220A	180.104905750803	-0.501239572998743	0.36000075181586	-1.39232923950983	0.163822721153688	0.616848908002029	93	117	262	233	171	316	120.431751609268	134.210628129963	195.987444207005	177.785200709121	207.317652301135	244.896757548328	38.32	UP_pEhEx_DOWN_CmasM
EHI_164850A	55.4328370269892	0.62494668681385	0.449433034583625	1.39052236645851	0.16437031230069	0.616848908002029	53	68	70	77	40	34	68.6331487665722	78.00275822938	52.3630576125587	58.7530491613833	48.4953572634235	26.3496511286176	38.32	DOWN_pEhEx_UP_CmasM
