logFC	AveExpr	t	P.Value	adj.P.Val	B	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_068400A	0.0132199522571597	4.36797774057956	0.042964028782545	0.967089913720696	0.991842393113675	-6.55184860547781	164	152	187	167	21.5804643170312	19.7883672564208	17.5809742035363	23.9248651748794	0.82	DOWN_pEhEx_UP_EhMyb10
EHI_091250A	0.013655807212126	6.29694184783072	0.0422056613452517	0.967670412455964	0.991842393113675	-6.5320194963214	613	595	688	658	80.6635647947569	77.4610428787526	64.6829425242406	94.266834042339	0.82	DOWN_pEhEx_UP_EhMyb10
EHI_091940A	0.0158141302795547	1.37032324361393	0.041826829363745	0.967960400694786	0.991842393113675	-6.28312437085712	21	18	29	16	2.76335213815643	2.34335928036562	2.72646124012061	2.29220265148545	0.82	DOWN_pEhEx_UP_EhMyb10
EHI_111990A	0.0129569498501426	8.76421063843535	0.0437772468106482	0.966467453571027	0.991842393113675	-6.56395040340682	3160	3529	5209	2665	415.818702694016	459.428605578349	489.72884826856	381.795004138045	0.82	DOWN_pEhEx_UP_EhMyb10
EHI_155570A	-0.0182090028114276	4.64297154828542	-0.0433192034716915	0.966818049800559	0.991842393113675	-6.55501201540993	271	132	236	198	35.6604014019235	17.1846347226812	22.1877535402919	28.3660078121324	0.82	UP_pEhEx_DOWN_EhMyb10
EHI_165800A	0.0134936964137856	3.33100673138759	0.0435688351434861	0.966626975338677	0.991842393113675	-6.51202283614812	80	74	120	61	10.5270557644055	9.63381037483645	11.2819085798094	8.73902260878827	0.82	DOWN_pEhEx_UP_EhMyb10
EHI_178810A	0.0159915968262211	1.6027886144296	0.043951711834913	0.966333916430469	0.991842393113675	-6.32027871645488	21	25	34	19	2.76335213815643	3.25466566717448	3.19654076427933	2.72199064863897	0.82	DOWN_pEhEx_UP_EhMyb10
EHI_188950A	0.0146793529268411	2.15138860720929	0.0421905726033771	0.96768196248074	0.991842393113675	-6.39875118228765	39	29	47	30	5.13193968514766	3.77541217392239	4.41874752709202	4.29787997153521	0.82	DOWN_pEhEx_UP_EhMyb10
EHI_197150A	0.0223124692754019	0.638057957728869	0.0423292680743589	0.96757579516212	0.991842393113675	-6.11032437911266	16	8	14	12	2.10541115288109	1.04149301349583	1.31622266764443	1.71915198861409	0.82	DOWN_pEhEx_UP_EhMyb10
EHI_030420A	-0.0126229204543246	3.36449669211894	-0.0393437233858436	0.969861298221641	0.992489985293101	-6.51431569118107	87	70	124	63	11.4481731437909	9.11306386808854	11.6579721991364	9.02554794022395	0.75	UP_pEhEx_DOWN_EhMyb10
EHI_095440A	0.0169453675598472	1.20383484846803	0.0395934726522696	0.969670097133958	0.992489985293101	-6.25278599283019	16	18	19	20	2.10541115288109	2.34335928036562	1.78630219180316	2.86525331435681	0.75	DOWN_pEhEx_UP_EhMyb10
EHI_096460A	0.0215195611097224	0.263238494490364	0.0402532662351504	0.969164988135596	0.992489985293101	-5.99581808463277	8	10	15	6	1.05270557644055	1.30186626686979	1.41023857247618	0.859575994307043	0.75	DOWN_pEhEx_UP_EhMyb10
EHI_133330A	-0.0117427665334316	3.30802754455729	-0.0395068945467409	0.969736378673905	0.992489985293101	-6.51060283944249	77	73	113	64	10.1322911732403	9.50362374814947	10.6237972459872	9.16881060594179	0.75	UP_pEhEx_DOWN_EhMyb10
EHI_148250A	0.0222588021818825	0.523091517590401	0.0402548638715147	0.969163765074159	0.992489985293101	-6.07788528855814	11	11	21	6	1.44747016760575	1.43205289355677	1.97433400146665	0.859575994307043	0.75	DOWN_pEhEx_UP_EhMyb10
EHI_177660A	0.0129480963104382	5.11347227555279	0.0398213484518291	0.969495643680393	0.992489985293101	-6.5550905809243	324	217	374	235	42.6345758458421	28.2504979910745	35.1619484070727	33.6667264436925	0.75	DOWN_pEhEx_UP_EhMyb10
EHI_044680A	-0.0151039505579071	1.61519478847043	-0.0389413328654959	0.970169361792134	0.992588797665246	-6.32239766074026	23	23	39	17	3.02652853226657	2.99429241380052	3.66662028843806	2.43546531720329	0.74	UP_pEhEx_DOWN_EhMyb10
EHI_148570A	-0.0129594661987203	2.41447557265962	-0.0384120549337311	0.970574576813074	0.992786941801168	-6.43122084200332	43	37	50	42	5.65829247336794	4.81690518741823	4.70079524158726	6.0170319601493	0.72	UP_pEhEx_DOWN_EhMyb10
EHI_179880A	-0.0198352464026549	0.626943881271429	-0.0380073488481395	0.970884426133396	0.992887472618005	-6.10761819666806	8	16	18	9	1.05270557644055	2.08298602699167	1.69228628697141	1.28936399146056	0.71	UP_pEhEx_DOWN_EhMyb10
EHI_027770A	-0.0141118619438826	1.18600941608607	-0.0355488420766455	0.972766814326045	0.993946148406734	-6.24959993971561	15	19	26	14	1.97382295582602	2.4735459070526	2.44441352562537	2.00567732004977	0.61	UP_pEhEx_DOWN_EhMyb10
EHI_073640A	0.0140307037409833	1.84894839801964	0.0356092374929747	0.972720569432644	0.993946148406734	-6.35708286839994	21	35	37	25	2.76335213815643	4.55653193404427	3.47858847877457	3.58156664294601	0.61	DOWN_pEhEx_UP_EhMyb10
EHI_146520A	0.0152696286156069	1.64498680228183	0.0360909566972697	0.972351720209873	0.993946148406734	-6.32708999120363	21	27	42	16	2.76335213815643	3.51503892054844	3.9486680029333	2.29220265148545	0.61	DOWN_pEhEx_UP_EhMyb10
EHI_148080A	0.0250596062907579	0.760527748665264	0.0355739627179356	0.972747579385773	0.993946148406734	-6.14933534686824	15	12	33	5	1.97382295582602	1.56223952024375	3.10252485944759	0.716313328589202	0.61	DOWN_pEhEx_UP_EhMyb10
EHI_136960A	0.0127376707723068	1.89727149885988	0.0352331414338627	0.973008548825361	0.993976734792647	-6.3640172709593	24	33	41	24	3.15811672932164	4.29615868067031	3.85465209810155	3.43830397722817	0.6	DOWN_pEhEx_UP_EhMyb10
EHI_029620A	0.0100151850328518	6.2902961330698	0.034730249482294	0.973393623644642	0.994153705280588	-6.53251916637701	616	584	785	574	81.0583293859221	76.0289899851958	73.8024852929199	82.2327701220404	0.58	DOWN_pEhEx_UP_EhMyb10
EHI_026420A	-0.0153829498044484	0.977163529297304	-0.0341910119194019	0.973806537735243	0.99422845887063	-6.20355788687242	11	19	21	13	1.44747016760575	2.4735459070526	1.97433400146665	1.86241465433193	0.58	UP_pEhEx_DOWN_EhMyb10
EHI_183190A	-0.00982816881044718	3.82219652324194	-0.0340813340521491	0.973890523210801	0.99422845887063	-6.5386535751266	100	115	156	95	13.1588197055068	14.9714620690026	14.6664811537522	13.6099532431948	0.58	UP_pEhEx_DOWN_EhMyb10
EHI_031390A	0.00937999345554416	7.11986826414977	0.0322787078519254	0.975270929864061	0.994339881349563	-6.52299813519153	1007	1128	1518	939	132.509314434454	146.850514902912	142.716143534589	134.523643109052	0.57	DOWN_pEhEx_UP_EhMyb10
EHI_121520A	-0.0157240423369664	1.85945676863967	-0.032833114822085	0.974846368507444	0.994339881349563	-6.35860942868697	18	41	43	22	2.36858754699123	5.33765169416614	4.04268390776504	3.15177864579249	0.57	UP_pEhEx_DOWN_EhMyb10
EHI_121880A	0.00954141674300827	5.58763286499077	0.0325479386259364	0.975064753525277	0.994339881349563	-6.5492077505857	378	359	458	371	49.7403384868158	46.7369989806255	43.0592844129393	53.1504489813188	0.57	DOWN_pEhEx_UP_EhMyb10
EHI_142730A	-0.0163682348314441	11.1403529312565	-0.0329717350787401	0.974740215388031	0.994339881349563	-6.6088345167914	24869	11777	17135	22417	3272.46687256249	1533.20790249255	1610.96252929195	3211.51917739683	0.57	UP_pEhEx_DOWN_EhMyb10
EHI_147020A	0.0167258037556048	0.725306933463652	0.0327158085804711	0.974936200142397	0.994339881349563	-6.1375983879797	9	17	20	9	1.18429377349561	2.21317265367864	1.8803180966349	1.28936399146056	0.57	DOWN_pEhEx_UP_EhMyb10
EHI_182730A	0.00946416477600607	8.30857900696667	0.0330101376185155	0.974710807452452	0.994339881349563	-6.55287700790351	2218	2662	3378	2194	291.862621068142	346.556800240738	317.585726521635	314.318288584942	0.57	DOWN_pEhEx_UP_EhMyb10
EHI_009030A	-0.0112591864700975	3.34821072053607	-0.0295821483024599	0.977336061283617	0.9950888246754	-6.51366707669083	101	59	123	62	13.2904079025619	7.68101097453177	11.5639562943047	8.88228527450611	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_010650A	-0.00770445765665137	9.695527559802	-0.0266659449575433	0.979569619537871	0.9950888246754	-6.5837701275548	5838	6829	7973	6443	768.211894407489	889.04447364538	749.588809223504	923.041355220046	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_027810A	0.0126162803079668	1.77093313166263	0.0292952316315976	0.97755580493716	0.9950888246754	-6.34596994162607	35	19	39	21	4.60558689692739	2.4735459070526	3.66662028843806	3.00851598007465	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_058540A	-0.0112106716626734	3.05318931779185	-0.0307239604430263	0.976461592230367	0.9950888246754	-6.49169457116463	79	50	99	51	10.3954675673504	6.50933133434895	9.30757457834277	7.30639595160986	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_064720A	-0.0136269676883048	0.228926534467575	-0.026839683807244	0.979436544808406	0.9950888246754	-5.98494324529781	8	9	13	7	1.05270557644055	1.17167964018281	1.22220676281269	1.00283866002488	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_069610A	-0.0181578786052386	1.35575492124736	-0.0284898257420849	0.978172660360921	0.9950888246754	-6.28092851345814	13	26	16	31	1.71064656171589	3.38485229386146	1.50425447730792	4.44114263725305	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_081300A	-0.0246772559267144	-0.108283205679032	-0.0306669219992931	0.976505274898149	0.9950888246754	-5.88208995306356	3	14	11	5	0.394764591165205	1.82261277361771	1.0341749531492	0.716313328589202	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_083440A	-0.0131141107422984	0.310167073211824	-0.0265009974194063	0.97969596125288	0.9950888246754	-6.01012644020219	8	10	13	8	1.05270557644055	1.30186626686979	1.22220676281269	1.14610132574272	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_092680A	-0.00894643059435505	6.2788852727727	-0.0300091162309861	0.977009059234495	0.9950888246754	-6.53300216461741	600	581	925	487	78.952918233041	75.6384301051348	86.9647119693642	69.7689182045883	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_105870A	-0.014446672927832	0.228926534467575	-0.0284126045726143	0.978231804451949	0.9950888246754	-5.98489587178693	9	8	13	7	1.18429377349561	1.04149301349583	1.22220676281269	1.00283866002488	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_110320A	-0.00957207302473528	5.68519957855723	-0.0300647777340578	0.976966430100591	0.9950888246754	-6.54742593829831	352	436	469	420	46.319045363384	56.7613692355229	44.0934593660885	60.170319601493	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_117470A	-0.00825437134198735	9.01609454596931	-0.0266257242819937	0.979600426541045	0.9950888246754	-6.57040910267528	4268	3637	4726	4243	561.618425031032	473.488761260543	444.319166234827	607.863490640797	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_118030A	-0.0124789894942415	0.784019140405384	-0.0263362201393857	0.979822173199451	0.9950888246754	-6.15426957318459	15	11	22	9	1.97382295582602	1.43205289355677	2.06834990629839	1.28936399146056	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_141370A	0.00990732041823992	2.14063469340117	0.0286376132434877	0.978059469575205	0.9950888246754	-6.39793466777267	33	34	53	26	4.34241050281725	4.42634530735729	4.98284295608249	3.72482930866385	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_162810A	-0.0298220685356638	-0.515098898608084	-0.0270294284010245	0.97929121135338	0.9950888246754	-5.759299201165	2	9	3	12	0.263176394110137	1.17167964018281	0.282047714495235	1.71915198861409	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_176990A	0.0111811201229805	1.61031051140629	0.0298316824223118	0.977144949928732	0.9950888246754	-6.32195187676177	20	26	29	23	2.63176394110137	3.38485229386146	2.72646124012061	3.29504131151033	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_178060A	-0.0123211742621426	1.62377436415422	-0.0268786921371637	0.979406666598881	0.9950888246754	-6.32409457707167	33	16	34	20	4.34241050281725	2.08298602699167	3.19654076427933	2.86525331435681	0.49	UP_pEhEx_DOWN_EhMyb10
EHI_191200A	0.0114662027487011	1.85915629616375	0.0273704334147171	0.979030023290603	0.9950888246754	-6.35893691814603	21	36	44	21	2.76335213815643	4.68671856073125	4.13669981259679	3.00851598007465	0.49	DOWN_pEhEx_UP_EhMyb10
EHI_138180A	0.0145233397582147	0.0976921020553402	0.0251727236390544	0.980713376803366	0.995604615100768	-5.94499495549154	7	9	14	5	0.921117379385478	1.17167964018281	1.31622266764443	0.716313328589202	0.44	DOWN_pEhEx_UP_EhMyb10
EHI_200050A	0.0108476508935068	1.37530671227496	0.0251192407593045	0.98075434383355	0.995604615100768	-6.28453213551733	23	16	22	22	3.02652853226657	2.08298602699167	2.06834990629839	3.15177864579249	0.44	DOWN_pEhEx_UP_EhMyb10
EHI_035180A	-0.0095585724862721	1.26951711528792	-0.0243870960310962	0.981315161355292	0.995743146430353	-6.26623497122422	18	18	29	14	2.36858754699123	2.34335928036562	2.72646124012061	2.00567732004977	0.43	UP_pEhEx_DOWN_EhMyb10
EHI_167640A	0.0156174797011678	0.411646100539398	0.0246249907865752	0.981132934414336	0.995743146430353	-6.04384263997429	8	13	21	5	1.05270557644055	1.69242614693073	1.97433400146665	0.716313328589202	0.43	DOWN_pEhEx_UP_EhMyb10
EHI_048250A	-0.0113563118596398	0.256354377399728	-0.0223200379687226	0.982898574425624	0.996272788289299	-5.99293909895678	9	8	11	9	1.18429377349561	1.04149301349583	1.0341749531492	1.28936399146056	0.37	UP_pEhEx_DOWN_EhMyb10
EHI_055360A	-0.00797351209626733	2.1793317286884	-0.0231249443505381	0.982281987465682	0.996272788289299	-6.40285004854653	37	31	43	35	4.86876329103753	4.03578542729635	4.04268390776504	5.01419330012442	0.37	UP_pEhEx_DOWN_EhMyb10
EHI_089990A	0.00645660077189084	6.18569679178813	0.0223574897053871	0.982869884772074	0.996272788289299	-6.53555637629528	517	600	762	513	68.0310978774703	78.1119760121875	71.6401194817898	73.4937475132521	0.37	DOWN_pEhEx_UP_EhMyb10
EHI_155060A	0.0111177913912107	1.13589328495236	0.0226781036214944	0.982624281763506	0.996272788289299	-6.23937187041109	16	16	16	22	2.10541115288109	2.08298602699167	1.50425447730792	3.15177864579249	0.37	DOWN_pEhEx_UP_EhMyb10
EHI_163750A	0.00937189881174201	12.4214324716354	0.0227492705475657	0.982569765348737	0.996272788289299	-6.63598833517153	48318	36402	40518	55065	6358.07850530679	4739.05358465941	3809.33643197265	7888.75868775288	0.37	DOWN_pEhEx_UP_EhMyb10
EHI_086070A	-0.0105366066201126	0.256354377399728	-0.0207387197486009	0.984109957571472	0.996564680225475	-5.99297625505875	8	9	11	9	1.05270557644055	1.17167964018281	1.0341749531492	1.28936399146056	0.34	UP_pEhEx_DOWN_EhMyb10
EHI_111810A	-0.0107844561673398	1.10647831930356	-0.0206266227216965	0.984195832308394	0.996564680225475	-6.23238254916443	16	15	15	23	2.10541115288109	1.95279940030469	1.41023857247618	3.29504131151033	0.34	UP_pEhEx_DOWN_EhMyb10
EHI_114420A	0.00831957298968872	1.90063437063435	0.0203748685287439	0.984388695756883	0.996564680225475	-6.365099986101	27	30	51	19	3.55288132048684	3.90559880060937	4.794811146419	2.72199064863897	0.34	DOWN_pEhEx_UP_EhMyb10
EHI_130660A	-0.0149960307658097	2.45203889437997	-0.0212794803749045	0.983695697622927	0.996564680225475	-6.43622559638615	19	89	68	32	2.5001757440463	11.5866097751411	6.39308152855867	4.58440530297089	0.34	UP_pEhEx_DOWN_EhMyb10
EHI_193340A	0.00861755106262311	1.45670224619143	0.0215573249931899	0.983482851621876	0.996564680225475	-6.29837474026844	25	17	31	17	3.28970492637671	2.21317265367864	2.9144930497841	2.43546531720329	0.34	DOWN_pEhEx_UP_EhMyb10
EHI_195020A	0.00622466852047207	3.5437719950463	0.0202809359529095	0.984460655769295	0.996564680225475	-6.52580171325944	101	78	120	83	13.2904079025619	10.1545568815844	11.2819085798094	11.8908012545808	0.34	DOWN_pEhEx_UP_EhMyb10
EHI_002780A	-0.00847880490722433	1.86550865298388	-0.019486401002819	0.985069340628824	0.996867304391802	-6.35997606619355	21	36	47	20	2.76335213815643	4.68671856073125	4.41874752709202	2.86525331435681	0.31	UP_pEhEx_DOWN_EhMyb10
EHI_157890A	-0.0107195880925924	2.85598883431031	-0.0193361652277761	0.985184435919279	0.996867304391802	-6.47566947121974	58	53	133	28	7.63211542919396	6.89989121440989	12.5041153426221	4.01135464009953	0.31	UP_pEhEx_DOWN_EhMyb10
EHI_017020A	0.0118149524759444	-0.456626883564515	0.0149065419106323	0.988578122190281	0.996885840891406	-5.78106128973681	3	9	10	3	0.394764591165205	1.17167964018281	0.940159048317451	0.429787997153521	0.31	DOWN_pEhEx_UP_EhMyb10
EHI_017150A	0.00810990118615553	1.6743657058184	0.0160696411356482	0.98768700363142	0.996885840891406	-6.33197548301275	15	38	33	22	1.97382295582602	4.9470918141052	3.10252485944759	3.15177864579249	0.31	DOWN_pEhEx_UP_EhMyb10
EHI_023370A	0.00505336035960227	2.94521019594088	0.0168395601500443	0.987097134063479	0.996885840891406	-6.48326005897507	60	57	83	52	7.8952918233041	7.42063772115781	7.80332010103485	7.4496586173277	0.31	DOWN_pEhEx_UP_EhMyb10
EHI_043140A	-0.0058026069399648	2.61526329901489	-0.015881861549181	0.987830871316426	0.996885840891406	-6.45356278826754	58	37	70	39	7.63211542919396	4.81690518741823	6.58111333822216	5.58724396299578	0.31	UP_pEhEx_DOWN_EhMyb10
EHI_054540A	0.0118149524759444	-0.456626883564515	0.0149065419106323	0.988578122190281	0.996885840891406	-5.78106128973681	3	9	10	3	0.394764591165205	1.17167964018281	0.940159048317451	0.429787997153521	0.31	DOWN_pEhEx_UP_EhMyb10
EHI_055380A	-0.00880548320497251	-0.17070470332298	-0.0145988177811694	0.988813890762731	0.996885840891406	-5.86398745636455	5	8	10	5	0.657940985275342	1.04149301349583	0.940159048317451	0.716313328589202	0.31	UP_pEhEx_DOWN_EhMyb10
EHI_056650A	0.00556019689757969	3.28274816520356	0.0150956847591702	0.988433207496676	0.996885840891406	-6.50965943125775	78	71	134	51	10.2638793702953	9.24325049477551	12.5981312474538	7.30639595160986	0.31	DOWN_pEhEx_UP_EhMyb10
EHI_107340A	0.00654120101451249	2.47174510868732	0.0178954412829071	0.986288190598426	0.996885840891406	-6.43848155964489	37	47	48	47	4.86876329103753	6.11877145428802	4.51276343192377	6.7333452887385	0.31	DOWN_pEhEx_UP_EhMyb10
EHI_114150A	-0.00442432135510927	2.79562763428192	-0.0146018747986127	0.988811548565789	0.996885840891406	-6.47040710378548	52	53	75	47	6.84258624686355	6.89989121440989	7.05119286238088	6.7333452887385	0.31	UP_pEhEx_DOWN_EhMyb10
EHI_120280A	-0.00456552383090527	3.71825446272216	-0.0159651588815286	0.987767052845949	0.996885840891406	-6.53465491368476	104	96	142	90	13.6851724937271	12.49791616195	13.3502584861078	12.8936399146056	0.31	UP_pEhEx_DOWN_EhMyb10
EHI_125330A	0.00688878896481314	2.66169035839048	0.0174129065990581	0.98665787332694	0.996885840891406	-6.45806674862569	45	52	89	32	5.92146886747808	6.76970458772291	8.36741553002532	4.58440530297089	0.31	DOWN_pEhEx_UP_EhMyb10
EHI_138020A	0.0057145524665585	5.56926102662928	0.0180375198580274	0.98617934110424	0.996885840891406	-6.54993965367863	355	372	419	396	46.7138099545493	48.4294251275562	39.3926641245012	56.7320156242648	0.31	DOWN_pEhEx_UP_EhMyb10
EHI_140220A	0.0104164999198681	0.738808625514234	0.0173922983502498	0.986673661938702	0.996885840891406	-6.1430655124086	9	18	25	7	1.18429377349561	2.34335928036562	2.35039762079363	1.00283866002488	0.31	DOWN_pEhEx_UP_EhMyb10
EHI_142070A	-0.00702043783666305	0.679994415226568	-0.0146195237677757	0.988798026446566	0.996885840891406	-6.12497274856115	12	12	21	8	1.57905836466082	1.56223952024375	1.97433400146665	1.14610132574272	0.31	UP_pEhEx_DOWN_EhMyb10
EHI_157120A	0.00853188429187282	4.49464395908541	0.0153313928993931	0.98825261676468	0.996885840891406	-6.55440654873788	269	110	164	228	35.3972250078134	14.3205289355677	15.4186083924062	32.6638877836676	0.31	DOWN_pEhEx_UP_EhMyb10
EHI_183120A	-0.00504147272810232	4.60066249798843	-0.0154048660814182	0.988196324524259	0.996885840891406	-6.55554655280625	187	182	209	209	24.6069928492978	23.6939660570302	19.6493241098347	29.9418971350287	0.31	UP_pEhEx_DOWN_EhMyb10
EHI_188840A	-0.00615602689361592	2.50022175245401	-0.01582510187078	0.987874357949715	0.996885840891406	-6.44163163899106	54	34	70	33	7.10576264097369	4.42634530735729	6.58111333822216	4.72766796868873	0.31	UP_pEhEx_DOWN_EhMyb10
EHI_015370A	0.00690964789283183	0.203087188341744	0.0130157086255672	0.990026838217037	0.997492251393238	-5.97775829289438	8	9	14	6	1.05270557644055	1.17167964018281	1.31622266764443	0.859575994307043	0.25	DOWN_pEhEx_UP_EhMyb10
EHI_111850A	0.00405933491342831	3.56927421917641	0.0129815138445651	0.990053037926636	0.997492251393238	-6.52732743748986	77	106	129	80	10.1322911732403	13.7997824288198	12.1280517232951	11.4610132574272	0.25	DOWN_pEhEx_UP_EhMyb10
